mode,variant,model,year,n,events,prevalence,ap,ap_lift,estimable,top20_k,top20_tp
native,fixedpre_vf75_noq3_max,current_only,2006,132,18,0.13636363636363635,0.3515554212746335,0.21519178491099716,True,27,10
native,fixedpre_vf75_noq3_max,current_only,2007,158,45,0.2848101265822785,0.5530369743440733,0.2682268477617948,True,32,20
native,fixedpre_vf75_noq3_max,current_only,2008,160,39,0.24375,0.5027361026567675,0.25898610265676747,True,32,19
native,fixedpre_vf75_noq3_max,current_only,2009,160,79,0.49375,0.6132734949259913,0.11952349492599124,True,32,19
native,fixedpre_vf75_noq3_max,current_only,2010,158,77,0.4873417721518987,0.7039277346029522,0.2165859624510535,True,32,25
native,fixedpre_vf75_noq3_max,current_only,2011,139,52,0.37410071942446044,0.565832534694595,0.1917318152701346,True,28,17
native,fixedpre_vf75_noq3_max,current_only,2012,142,26,0.18309859154929578,0.5518545191902235,0.3687559276409278,True,29,14
native,fixedpre_vf75_noq3_max,current_only,2013,157,97,0.6178343949044586,0.7573547105250946,0.13952031562063605,True,32,26
native,fixedpre_vf75_noq3_max,current_only,2014,143,53,0.3706293706293706,0.5251417836259128,0.15451241299654217,True,29,19
native,fixedpre_vf75_noq3_max,current_only,2015,120,60,0.5,0.7396328558649515,0.23963285586495153,True,24,20
native,fixedpre_vf75_noq3_max,current_only,2016,110,34,0.3090909090909091,0.5747924830726115,0.26570157398170247,True,22,15
native,fixedpre_vf75_noq3_max,current_only,2017,120,15,0.125,0.23870778460828473,0.11370778460828473,True,24,5
native,fixedpre_vf75_noq3_max,current_only,2018,134,106,0.7910447761194029,0.8718378405319855,0.0807930644125826,True,27,27
native,fixedpre_vf75_noq3_max,current_only,2019,93,28,0.3010752688172043,0.5078517063699135,0.2067764375527092,True,19,13
native,fixedpre_vf75_noq3_max,current_only,2020,116,43,0.3706896551724138,0.4093051421141453,0.0386154869417315,True,24,9
native,fixedpre_vf75_noq3_max,current_only,2021,115,36,0.3130434782608696,0.44958536996864834,0.13654189170777875,True,23,13
native,fixedpre_vf75_noq3_max,current_only,2022,109,72,0.6605504587155964,0.8410521388617462,0.18050168014614987,True,22,20
native,fixedpre_vf75_noq3_max,current_only,2023,86,14,0.16279069767441862,0.24124308875030326,0.07845239107588464,True,18,3
native,fixedpre_vf75_noq3_max,current_only,2024,98,18,0.1836734693877551,0.21756818772239483,0.03389471833463972,True,20,2
native,fixedpre_vf75_noq3_max,current_plus_trajectory,2005,144,89,0.6180555555555556,0.7670486237248847,0.1489930681693291,True,29,23
native,fixedpre_vf75_noq3_max,current_plus_trajectory,2006,132,18,0.13636363636363635,0.46308108223319205,0.3267174458695557,True,27,12
native,fixedpre_vf75_noq3_max,current_plus_trajectory,2007,158,45,0.2848101265822785,0.6319781693062548,0.34716804272397633,True,32,22
native,fixedpre_vf75_noq3_max,current_plus_trajectory,2008,160,39,0.24375,0.566702809674166,0.32295280967416595,True,32,19
native,fixedpre_vf75_noq3_max,current_plus_trajectory,2009,160,79,0.49375,0.57215548459944,0.07840548459943997,True,32,19
native,fixedpre_vf75_noq3_max,current_plus_trajectory,2010,158,77,0.4873417721518987,0.7217932460146268,0.23445147386272808,True,32,23
native,fixedpre_vf75_noq3_max,current_plus_trajectory,2011,139,52,0.37410071942446044,0.4983840125038184,0.12428329307935798,True,28,16
native,fixedpre_vf75_noq3_max,current_plus_trajectory,2012,142,26,0.18309859154929578,0.5418584606880458,0.35875986913875,True,29,16
native,fixedpre_vf75_noq3_max,current_plus_trajectory,2013,157,97,0.6178343949044586,0.7605227175992815,0.1426883226948229,True,32,23
native,fixedpre_vf75_noq3_max,current_plus_trajectory,2014,143,53,0.3706293706293706,0.5374440604520009,0.16681468982263026,True,29,19
native,fixedpre_vf75_noq3_max,current_plus_trajectory,2015,120,60,0.5,0.7114863898282477,0.21148638982824775,True,24,19
native,fixedpre_vf75_noq3_max,current_plus_trajectory,2016,110,34,0.3090909090909091,0.6050364695034474,0.2959455604125383,True,22,15
native,fixedpre_vf75_noq3_max,current_plus_trajectory,2017,120,15,0.125,0.27245328462502866,0.14745328462502866,True,24,6
native,fixedpre_vf75_noq3_max,current_plus_trajectory,2018,134,106,0.7910447761194029,0.8965863879214595,0.10554161180205657,True,27,26
native,fixedpre_vf75_noq3_max,current_plus_trajectory,2019,93,28,0.3010752688172043,0.5490187004925664,0.2479434316753621,True,19,13
native,fixedpre_vf75_noq3_max,current_plus_trajectory,2020,116,43,0.3706896551724138,0.4503227608167472,0.0796331056443334,True,24,12
native,fixedpre_vf75_noq3_max,current_plus_trajectory,2021,115,36,0.3130434782608696,0.5017937774496933,0.18875029918882374,True,23,12
native,fixedpre_vf75_noq3_max,current_plus_trajectory,2022,109,72,0.6605504587155964,0.8802795814798927,0.21972912276429635,True,22,20
native,fixedpre_vf75_noq3_max,current_plus_trajectory,2023,86,14,0.16279069767441862,0.33506910447498583,0.17227840680056722,True,18,5
native,fixedpre_vf75_noq3_max,current_plus_trajectory,2024,98,18,0.1836734693877551,0.2674253326560757,0.0837518632683206,True,20,5
native,fixedpre_vf75_noq3_max,trajectory_plus_oisst,2005,144,89,0.6180555555555556,0.7897800035808419,0.1717244480252863,True,29,24
native,fixedpre_vf75_noq3_max,trajectory_plus_oisst,2006,132,18,0.13636363636363635,0.24039113524120942,0.10402749887757307,True,27,7
native,fixedpre_vf75_noq3_max,trajectory_plus_oisst,2007,158,45,0.2848101265822785,0.5606098853145319,0.27579975873225343,True,32,20
native,fixedpre_vf75_noq3_max,trajectory_plus_oisst,2008,160,39,0.24375,0.4919220594428907,0.2481720594428907,True,32,17
native,fixedpre_vf75_noq3_max,trajectory_plus_oisst,2009,160,79,0.49375,0.533140489290839,0.03939048929083899,True,32,18
native,fixedpre_vf75_noq3_max,trajectory_plus_oisst,2010,158,77,0.4873417721518987,0.6496804302107396,0.1623386580588409,True,32,20
native,fixedpre_vf75_noq3_max,trajectory_plus_oisst,2011,139,52,0.37410071942446044,0.5815643798904508,0.2074636604659904,True,28,18
native,fixedpre_vf75_noq3_max,trajectory_plus_oisst,2012,142,26,0.18309859154929578,0.538234905845552,0.35513631429625625,True,29,14
native,fixedpre_vf75_noq3_max,trajectory_plus_oisst,2013,157,97,0.6178343949044586,0.6965294077608762,0.07869501285641767,True,32,23
native,fixedpre_vf75_noq3_max,trajectory_plus_oisst,2014,143,53,0.3706293706293706,0.5205401178477687,0.14991074721839803,True,29,19
native,fixedpre_vf75_noq3_max,trajectory_plus_oisst,2015,120,60,0.5,0.7945967510508704,0.29459675105087035,True,24,20
native,fixedpre_vf75_noq3_max,trajectory_plus_oisst,2016,110,34,0.3090909090909091,0.5575886524668635,0.24849774337595443,True,22,14
native,fixedpre_vf75_noq3_max,trajectory_plus_oisst,2017,120,15,0.125,0.28246316992956627,0.15746316992956627,True,24,5
native,fixedpre_vf75_noq3_max,trajectory_plus_oisst,2018,134,106,0.7910447761194029,0.9268521637350109,0.13580738761560796,True,27,27
native,fixedpre_vf75_noq3_max,trajectory_plus_oisst,2019,93,28,0.3010752688172043,0.5364264305686911,0.2353511617514868,True,19,12
native,fixedpre_vf75_noq3_max,trajectory_plus_oisst,2020,116,43,0.3706896551724138,0.5003467147584281,0.12965705958601426,True,24,10
native,fixedpre_vf75_noq3_max,trajectory_plus_oisst,2021,115,36,0.3130434782608696,0.5241946730048185,0.2111511947439489,True,23,13
native,fixedpre_vf75_noq3_max,trajectory_plus_oisst,2022,109,72,0.6605504587155964,0.813689456651481,0.1531389979358846,True,22,18
native,fixedpre_vf75_noq3_max,trajectory_plus_oisst,2023,86,14,0.16279069767441862,0.26860654359422115,0.10581584591980253,True,18,3
native,fixedpre_vf75_noq3_max,trajectory_plus_oisst,2024,98,18,0.1836734693877551,0.26813944735736583,0.08446597796961072,True,20,6
native,fixedpre_vf75_q3_max,current_only,2005,141,87,0.6170212765957447,0.7358663911279147,0.11884511453217006,True,29,23
native,fixedpre_vf75_q3_max,current_only,2006,131,18,0.13740458015267176,0.35579602772326213,0.21839144757059037,True,27,10
native,fixedpre_vf75_q3_max,current_only,2007,154,42,0.2727272727272727,0.5784263895572958,0.30569911683002304,True,31,20
native,fixedpre_vf75_q3_max,current_only,2008,157,38,0.24203821656050956,0.5456291724566277,0.3035909558961181,True,32,19
native,fixedpre_vf75_q3_max,current_only,2009,155,75,0.4838709677419355,0.6059794082070393,0.12210844046510383,True,31,18
native,fixedpre_vf75_q3_max,current_only,2010,148,74,0.5,0.7029257853430477,0.20292578534304773,True,30,22
native,fixedpre_vf75_q3_max,current_only,2011,121,47,0.3884297520661157,0.5880711302184347,0.19964137815231903,True,25,16
native,fixedpre_vf75_q3_max,current_only,2012,130,25,0.19230769230769232,0.6525342928418812,0.46022660053418896,True,26,13
native,fixedpre_vf75_q3_max,current_only,2013,156,97,0.6217948717948718,0.7580769944442749,0.1362821226494031,True,32,26
native,fixedpre_vf75_q3_max,current_only,2014,141,53,0.375886524822695,0.5303163935833579,0.1544298687606629,True,29,19
native,fixedpre_vf75_q3_max,current_only,2015,120,60,0.5,0.7428192863608343,0.24281928636083427,True,24,20
native,fixedpre_vf75_q3_max,current_only,2016,109,34,0.3119266055045872,0.573758241840574,0.26183163633598683,True,22,15
native,fixedpre_vf75_q3_max,current_only,2017,120,15,0.125,0.25469884613323024,0.12969884613323024,True,24,6
native,fixedpre_vf75_q3_max,current_only,2018,133,105,0.7894736842105263,0.8709871457260365,0.0815134615155102,True,27,27
native,fixedpre_vf75_q3_max,current_only,2019,92,28,0.30434782608695654,0.5061193489751612,0.20177152288820466,True,19,13
native,fixedpre_vf75_q3_max,current_only,2020,113,40,0.35398230088495575,0.39816077708702824,0.04417847620207249,True,23,9
native,fixedpre_vf75_q3_max,current_only,2021,112,36,0.32142857142857145,0.4506048759737121,0.12917630454514067,True,23,13
native,fixedpre_vf75_q3_max,current_only,2022,109,72,0.6605504587155964,0.8348592279519287,0.17430876923633232,True,22,20
native,fixedpre_vf75_q3_max,current_only,2023,86,14,0.16279069767441862,0.277560748152486,0.11477005047806738,True,18,3
native,fixedpre_vf75_q3_max,current_only,2024,97,17,0.17525773195876287,0.19543681752972847,0.020179085570965594,True,20,1
native,fixedpre_vf75_q3_max,current_plus_trajectory,2005,141,87,0.6170212765957447,0.7730518977243445,0.15603062112859978,True,29,23
native,fixedpre_vf75_q3_max,current_plus_trajectory,2006,131,18,0.13740458015267176,0.5107324686327553,0.3733278884800836,True,27,11
native,fixedpre_vf75_q3_max,current_plus_trajectory,2007,154,42,0.2727272727272727,0.6259925552926521,0.35326528256537937,True,31,20
native,fixedpre_vf75_q3_max,current_plus_trajectory,2008,157,38,0.24203821656050956,0.5618678783174169,0.31982966175690736,True,32,19
native,fixedpre_vf75_q3_max,current_plus_trajectory,2009,155,75,0.4838709677419355,0.5661125881484652,0.08224162040652971,True,31,19
native,fixedpre_vf75_q3_max,current_plus_trajectory,2010,148,74,0.5,0.7186930102691853,0.2186930102691853,True,30,21
native,fixedpre_vf75_q3_max,current_plus_trajectory,2011,121,47,0.3884297520661157,0.5625274519610655,0.17409769989494978,True,25,16
native,fixedpre_vf75_q3_max,current_plus_trajectory,2012,130,25,0.19230769230769232,0.6094514136135925,0.41714372130590016,True,26,15
native,fixedpre_vf75_q3_max,current_plus_trajectory,2013,156,97,0.6217948717948718,0.7522396482515877,0.13044477645671593,True,32,24
native,fixedpre_vf75_q3_max,current_plus_trajectory,2014,141,53,0.375886524822695,0.5615263510579489,0.18563982623525388,True,29,20
native,fixedpre_vf75_q3_max,current_plus_trajectory,2015,120,60,0.5,0.717453538399828,0.21745353839982795,True,24,18
native,fixedpre_vf75_q3_max,current_plus_trajectory,2016,109,34,0.3119266055045872,0.5941663149283369,0.28223970942374976,True,22,15
native,fixedpre_vf75_q3_max,current_plus_trajectory,2017,120,15,0.125,0.266129635691153,0.141129635691153,True,24,6
native,fixedpre_vf75_q3_max,current_plus_trajectory,2018,133,105,0.7894736842105263,0.8898615343264471,0.10038785011592077,True,27,26
native,fixedpre_vf75_q3_max,current_plus_trajectory,2019,92,28,0.30434782608695654,0.5442657383383589,0.23991791225140235,True,19,13
native,fixedpre_vf75_q3_max,current_plus_trajectory,2020,113,40,0.35398230088495575,0.43231842087909356,0.07833611999413781,True,23,11
native,fixedpre_vf75_q3_max,current_plus_trajectory,2021,112,36,0.32142857142857145,0.4975337986286246,0.17610522720005317,True,23,13
native,fixedpre_vf75_q3_max,current_plus_trajectory,2022,109,72,0.6605504587155964,0.8657915247459895,0.20524106603039316,True,22,19
native,fixedpre_vf75_q3_max,current_plus_trajectory,2023,86,14,0.16279069767441862,0.3172170411721968,0.15442634349777817,True,18,4
native,fixedpre_vf75_q3_max,current_plus_trajectory,2024,97,17,0.17525773195876287,0.2276026618378928,0.05234492987912992,True,20,4
native,fixedpre_vf75_q3_max,trajectory_plus_oisst,2005,141,87,0.6170212765957447,0.7865212421915833,0.16949996559583858,True,29,24
native,fixedpre_vf75_q3_max,trajectory_plus_oisst,2006,131,18,0.13740458015267176,0.27521719076448514,0.13781261061181338,True,27,6
native,fixedpre_vf75_q3_max,trajectory_plus_oisst,2007,154,42,0.2727272727272727,0.5567589134626305,0.2840316407353578,True,31,18
native,fixedpre_vf75_q3_max,trajectory_plus_oisst,2008,157,38,0.24203821656050956,0.5096240200389704,0.2675858034784609,True,32,19
native,fixedpre_vf75_q3_max,trajectory_plus_oisst,2009,155,75,0.4838709677419355,0.5293413575664625,0.045470389824527,True,31,18
native,fixedpre_vf75_q3_max,trajectory_plus_oisst,2010,148,74,0.5,0.649896258437518,0.14989625843751797,True,30,19
native,fixedpre_vf75_q3_max,trajectory_plus_oisst,2011,121,47,0.3884297520661157,0.6203123204697863,0.23188256840367066,True,25,17
native,fixedpre_vf75_q3_max,trajectory_plus_oisst,2012,130,25,0.19230769230769232,0.6166485183630254,0.4243408260553331,True,26,12
native,fixedpre_vf75_q3_max,trajectory_plus_oisst,2013,156,97,0.6217948717948718,0.6983320574851698,0.07653718569029799,True,32,23
native,fixedpre_vf75_q3_max,trajectory_plus_oisst,2014,141,53,0.375886524822695,0.55671591706977,0.18082939224707495,True,29,18
native,fixedpre_vf75_q3_max,trajectory_plus_oisst,2015,120,60,0.5,0.7952974441868534,0.29529744418685344,True,24,21
native,fixedpre_vf75_q3_max,trajectory_plus_oisst,2016,109,34,0.3119266055045872,0.5533044110504636,0.2413778055458764,True,22,14
native,fixedpre_vf75_q3_max,trajectory_plus_oisst,2017,120,15,0.125,0.2792338771894274,0.15423387718942738,True,24,5
native,fixedpre_vf75_q3_max,trajectory_plus_oisst,2018,133,105,0.7894736842105263,0.919583003339218,0.13010931912869172,True,27,27
native,fixedpre_vf75_q3_max,trajectory_plus_oisst,2019,92,28,0.30434782608695654,0.5295683275539379,0.22522050146698136,True,19,12
native,fixedpre_vf75_q3_max,trajectory_plus_oisst,2020,113,40,0.35398230088495575,0.48438696621764266,0.1304046653326869,True,23,10
native,fixedpre_vf75_q3_max,trajectory_plus_oisst,2021,112,36,0.32142857142857145,0.5170667932143523,0.19563822178578089,True,23,13
native,fixedpre_vf75_q3_max,trajectory_plus_oisst,2022,109,72,0.6605504587155964,0.8076726544433295,0.1471221957277331,True,22,18
native,fixedpre_vf75_q3_max,trajectory_plus_oisst,2023,86,14,0.16279069767441862,0.2874261189915816,0.12463542131716299,True,18,4
native,fixedpre_vf75_q3_max,trajectory_plus_oisst,2024,97,17,0.17525773195876287,0.222148144102034,0.04689041214327114,True,20,4
native,legacy_allhist_vf75_max,current_only,2005,144,89,0.6180555555555556,0.7732712461387484,0.15521569058319284,True,29,24
native,legacy_allhist_vf75_max,current_only,2006,133,19,0.14285714285714285,0.4541639749514663,0.31130683209432347,True,27,11
native,legacy_allhist_vf75_max,current_only,2007,158,47,0.2974683544303797,0.5411822268825064,0.24371387245212667,True,32,21
native,legacy_allhist_vf75_max,current_only,2008,160,40,0.25,0.5085627134872788,0.2585627134872788,True,32,18
native,legacy_allhist_vf75_max,current_only,2009,160,79,0.49375,0.6052571493587802,0.11150714935878014,True,32,17
native,legacy_allhist_vf75_max,current_only,2010,158,77,0.4873417721518987,0.6569136473750616,0.16957187522316292,True,32,23
native,legacy_allhist_vf75_max,current_only,2011,141,51,0.3617021276595745,0.5557191082583248,0.19401698059875033,True,29,19
native,legacy_allhist_vf75_max,current_only,2012,144,26,0.18055555555555555,0.4829660789961684,0.3024105234406128,True,29,14
native,legacy_allhist_vf75_max,current_only,2013,159,97,0.610062893081761,0.7294056020599496,0.11934270897818866,True,32,26
native,legacy_allhist_vf75_max,current_only,2014,144,53,0.3680555555555556,0.5369442828594977,0.1688887273039421,True,29,19
native,legacy_allhist_vf75_max,current_only,2015,120,59,0.49166666666666664,0.7454933200405409,0.2538266533738743,True,24,19
native,legacy_allhist_vf75_max,current_only,2016,111,37,0.3333333333333333,0.6280869378044491,0.2947536044711158,True,23,15
native,legacy_allhist_vf75_max,current_only,2017,122,17,0.13934426229508196,0.2161658967927149,0.07682163449763293,True,25,6
native,legacy_allhist_vf75_max,current_only,2018,134,104,0.7761194029850746,0.8732561231455335,0.09713672016045882,True,27,27
native,legacy_allhist_vf75_max,current_only,2019,93,29,0.3118279569892473,0.5814123286128853,0.26958437162363796,True,19,13
native,legacy_allhist_vf75_max,current_only,2020,117,41,0.3504273504273504,0.4143322566978065,0.06390490627045609,True,24,9
native,legacy_allhist_vf75_max,current_only,2021,117,38,0.3247863247863248,0.47984010640058816,0.15505378161426336,True,24,15
native,legacy_allhist_vf75_max,current_only,2022,110,74,0.6727272727272727,0.8451067916336338,0.17237951890636105,True,22,20
native,legacy_allhist_vf75_max,current_only,2023,87,14,0.16091954022988506,0.2501762738330914,0.08925673360320632,True,18,5
native,legacy_allhist_vf75_max,current_only,2024,102,17,0.16666666666666666,0.19009596288252276,0.0234292962158561,True,21,2
native,legacy_allhist_vf75_max,current_plus_trajectory,2005,144,89,0.6180555555555556,0.7839853149118535,0.16592975935629795,True,29,24
native,legacy_allhist_vf75_max,current_plus_trajectory,2006,133,19,0.14285714285714285,0.582261823053649,0.4394046801965062,True,27,13
native,legacy_allhist_vf75_max,current_plus_trajectory,2007,158,47,0.2974683544303797,0.5836507165920829,0.2861823621617032,True,32,21
native,legacy_allhist_vf75_max,current_plus_trajectory,2008,160,40,0.25,0.5297018733984629,0.27970187339846286,True,32,20
native,legacy_allhist_vf75_max,current_plus_trajectory,2009,160,79,0.49375,0.5593202406768472,0.06557024067684714,True,32,18
native,legacy_allhist_vf75_max,current_plus_trajectory,2010,158,77,0.4873417721518987,0.6697632506034725,0.1824214784515738,True,32,21
native,legacy_allhist_vf75_max,current_plus_trajectory,2011,141,51,0.3617021276595745,0.5175533342374536,0.15585120657787915,True,29,16
native,legacy_allhist_vf75_max,current_plus_trajectory,2012,144,26,0.18055555555555555,0.45682258451946633,0.27626702896391075,True,29,15
native,legacy_allhist_vf75_max,current_plus_trajectory,2013,159,97,0.610062893081761,0.7117703572747645,0.10170746419300347,True,32,22
native,legacy_allhist_vf75_max,current_plus_trajectory,2014,144,53,0.3680555555555556,0.5070658433002028,0.1390102877446472,True,29,19
native,legacy_allhist_vf75_max,current_plus_trajectory,2015,120,59,0.49166666666666664,0.7203757573306384,0.22870909066397177,True,24,19
native,legacy_allhist_vf75_max,current_plus_trajectory,2016,111,37,0.3333333333333333,0.6527794940605836,0.31944616072725024,True,23,16
native,legacy_allhist_vf75_max,current_plus_trajectory,2017,122,17,0.13934426229508196,0.26945010955197873,0.13010584725689678,True,25,6
native,legacy_allhist_vf75_max,current_plus_trajectory,2018,134,104,0.7761194029850746,0.8986179491230688,0.12249854613799416,True,27,26
native,legacy_allhist_vf75_max,current_plus_trajectory,2019,93,29,0.3118279569892473,0.6385801281687167,0.32675217117946936,True,19,14
native,legacy_allhist_vf75_max,current_plus_trajectory,2020,117,41,0.3504273504273504,0.46538385319878445,0.11495650277143404,True,24,12
native,legacy_allhist_vf75_max,current_plus_trajectory,2021,117,38,0.3247863247863248,0.5186411112535302,0.1938547864672054,True,24,13
native,legacy_allhist_vf75_max,current_plus_trajectory,2022,110,74,0.6727272727272727,0.878686634423185,0.20595936169591222,True,22,20
native,legacy_allhist_vf75_max,current_plus_trajectory,2023,87,14,0.16091954022988506,0.3601034420838687,0.19918390185398363,True,18,6
native,legacy_allhist_vf75_max,current_plus_trajectory,2024,102,17,0.16666666666666666,0.24163542487041786,0.0749687582037512,True,21,5
native,legacy_allhist_vf75_max,trajectory_plus_oisst,2005,144,89,0.6180555555555556,0.7997645646735645,0.1817090091180089,True,29,25
native,legacy_allhist_vf75_max,trajectory_plus_oisst,2006,133,19,0.14285714285714285,0.338038593434827,0.19518145057768416,True,27,8
native,legacy_allhist_vf75_max,trajectory_plus_oisst,2007,158,47,0.2974683544303797,0.5328108740072144,0.23534251957683466,True,32,20
native,legacy_allhist_vf75_max,trajectory_plus_oisst,2008,160,40,0.25,0.4742219334621573,0.2242219334621573,True,32,15
native,legacy_allhist_vf75_max,trajectory_plus_oisst,2009,160,79,0.49375,0.5247665946802471,0.03101659468024709,True,32,17
native,legacy_allhist_vf75_max,trajectory_plus_oisst,2010,158,77,0.4873417721518987,0.6060382894349676,0.1186965172830689,True,32,18
native,legacy_allhist_vf75_max,trajectory_plus_oisst,2011,141,51,0.3617021276595745,0.5925384017544486,0.23083627409487412,True,29,18
native,legacy_allhist_vf75_max,trajectory_plus_oisst,2012,144,26,0.18055555555555555,0.46268340330777824,0.28212784775222266,True,29,13
native,legacy_allhist_vf75_max,trajectory_plus_oisst,2013,159,97,0.610062893081761,0.6533546263395534,0.04329173325779245,True,32,22
native,legacy_allhist_vf75_max,trajectory_plus_oisst,2014,144,53,0.3680555555555556,0.49476390521224134,0.12670834965668576,True,29,17
native,legacy_allhist_vf75_max,trajectory_plus_oisst,2015,120,59,0.49166666666666664,0.780715701611129,0.2890490349444624,True,24,20
native,legacy_allhist_vf75_max,trajectory_plus_oisst,2016,111,37,0.3333333333333333,0.5829826820171956,0.2496493486838623,True,23,15
native,legacy_allhist_vf75_max,trajectory_plus_oisst,2017,122,17,0.13934426229508196,0.2771531029098105,0.13780884061472853,True,25,6
native,legacy_allhist_vf75_max,trajectory_plus_oisst,2018,134,104,0.7761194029850746,0.9304846595439291,0.15436525655885447,True,27,27
native,legacy_allhist_vf75_max,trajectory_plus_oisst,2019,93,29,0.3118279569892473,0.6023612426230378,0.2905332856337905,True,19,14
native,legacy_allhist_vf75_max,trajectory_plus_oisst,2020,117,41,0.3504273504273504,0.5157383757250109,0.1653110252976605,True,24,10
native,legacy_allhist_vf75_max,trajectory_plus_oisst,2021,117,38,0.3247863247863248,0.5695812568160709,0.24479493202974606,True,24,15
native,legacy_allhist_vf75_max,trajectory_plus_oisst,2022,110,74,0.6727272727272727,0.8193614824938393,0.1466342097665666,True,22,18
native,legacy_allhist_vf75_max,trajectory_plus_oisst,2023,87,14,0.16091954022988506,0.29348425327948424,0.1325647130495992,True,18,4
native,legacy_allhist_vf75_max,trajectory_plus_oisst,2024,102,17,0.16666666666666666,0.2452150057309874,0.07854833906432074,True,21,5
