protocol,repeat,domain,model_family,feature_set,n,events,prevalence,pooled_ap,pooled_ap_lift,macro_within_year_ap_lift,estimable_years,brier,log_loss
random_cell_year_cv,9,upwelling_supported_domain,logistic,trajectory_plus_oisst,1698,661,0.38928150765606595,0.5725974806321608,0.1833159729760948,0.18557307775725546,20,0.21267429355129408,0.6166194919383099
random_cell_year_cv,9,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,1698,661,0.38928150765606595,0.5818274329146645,0.1925459252585986,0.17681750811378016,20,0.2105525533093815,0.6117917995040513
random_cell_year_cv,10,upwelling_supported_domain,logistic,current_only,1698,661,0.38928150765606595,0.564978079104697,0.17569657144863104,0.1581530301003225,20,0.2174681922857996,0.6300125938868072
random_cell_year_cv,10,upwelling_supported_domain,logistic,current_plus_trajectory,1698,661,0.38928150765606595,0.5700591498873843,0.18077764223131831,0.1851718676367195,20,0.21414318798385384,0.6207325783802654
random_cell_year_cv,10,upwelling_supported_domain,logistic,trajectory_plus_oisst,1698,661,0.38928150765606595,0.568352298561601,0.17907079090553502,0.18399778758412633,20,0.21317079899084365,0.6181192766873217
random_cell_year_cv,10,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,1698,661,0.38928150765606595,0.5801958428233316,0.19091433516726564,0.17429079692183366,20,0.21040795721493438,0.6119453097541673
random_cell_year_cv,11,upwelling_supported_domain,logistic,current_only,1698,661,0.38928150765606595,0.5654515767189552,0.17617006906288923,0.1580480183213861,20,0.21741426551435525,0.6292312577297271
random_cell_year_cv,11,upwelling_supported_domain,logistic,current_plus_trajectory,1698,661,0.38928150765606595,0.570901791983782,0.18162028432771604,0.1879849708372245,20,0.21461439305741373,0.6213508398828194
random_cell_year_cv,11,upwelling_supported_domain,logistic,trajectory_plus_oisst,1698,661,0.38928150765606595,0.5704091128049993,0.18112760514893333,0.18774067914286058,20,0.2132523802928711,0.6178954375065672
random_cell_year_cv,11,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,1698,661,0.38928150765606595,0.5812277409205802,0.1919462332645142,0.1680088295520002,20,0.21130668436855612,0.6137891051918312
random_cell_year_cv,12,upwelling_supported_domain,logistic,current_only,1698,661,0.38928150765606595,0.5660447664812173,0.17676325882515131,0.1603553602961535,20,0.21727900526394475,0.629097271803791
random_cell_year_cv,12,upwelling_supported_domain,logistic,current_plus_trajectory,1698,661,0.38928150765606595,0.5726562044056469,0.18337469674958096,0.18816924643114508,20,0.21384219458312537,0.6196655978298258
random_cell_year_cv,12,upwelling_supported_domain,logistic,trajectory_plus_oisst,1698,661,0.38928150765606595,0.5707685563817402,0.18148704872567423,0.18938619123473552,20,0.21283411954137338,0.6169577452155552
random_cell_year_cv,12,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,1698,661,0.38928150765606595,0.5806890255953412,0.19140751793927524,0.17868841886921494,20,0.2106557816945126,0.6120174166841599
random_cell_year_cv,13,upwelling_supported_domain,logistic,current_only,1698,661,0.38928150765606595,0.5656850758700113,0.17640356821394532,0.16033724852151016,20,0.21734621339914076,0.6293476939274063
random_cell_year_cv,13,upwelling_supported_domain,logistic,current_plus_trajectory,1698,661,0.38928150765606595,0.5693983517751178,0.18011684411905182,0.1873434372096814,20,0.21457176558081512,0.6215369803280419
random_cell_year_cv,13,upwelling_supported_domain,logistic,trajectory_plus_oisst,1698,661,0.38928150765606595,0.5641153272414976,0.17483381958543165,0.18134269962405486,20,0.2141690153015177,0.6202249968959604
random_cell_year_cv,13,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,1698,661,0.38928150765606595,0.5762029396245183,0.18692143196845235,0.17301938259030883,20,0.21188300397700535,0.615055707676944
random_cell_year_cv,14,upwelling_supported_domain,logistic,current_only,1698,661,0.38928150765606595,0.5657139369217175,0.1764324292656515,0.15833286185059717,20,0.21724426116850495,0.62925250612249
random_cell_year_cv,14,upwelling_supported_domain,logistic,current_plus_trajectory,1698,661,0.38928150765606595,0.5709686571110932,0.18168714945502729,0.1829673159946817,20,0.21453352349813887,0.6214398661132462
random_cell_year_cv,14,upwelling_supported_domain,logistic,trajectory_plus_oisst,1698,661,0.38928150765606595,0.5683993058723604,0.17911779821629448,0.18029590957340694,20,0.21348937025476877,0.618549989762781
random_cell_year_cv,14,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,1698,661,0.38928150765606595,0.5794495507364438,0.19016804308037782,0.1739119876372289,20,0.2111204627369984,0.6134205316682513
random_cell_year_cv,15,upwelling_supported_domain,logistic,current_only,1698,661,0.38928150765606595,0.5650860205551754,0.17580451289910948,0.15885825892267005,20,0.21741359747337272,0.6293947027119768
random_cell_year_cv,15,upwelling_supported_domain,logistic,current_plus_trajectory,1698,661,0.38928150765606595,0.5699727315361143,0.18069122388004832,0.18517827197923387,20,0.214571430194331,0.6211193264002224
random_cell_year_cv,15,upwelling_supported_domain,logistic,trajectory_plus_oisst,1698,661,0.38928150765606595,0.5676390379169745,0.1783575302609085,0.18294043918735925,20,0.2136629406761841,0.6186991830216613
random_cell_year_cv,15,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,1698,661,0.38928150765606595,0.5793537642848232,0.19007225662875726,0.17388654287835398,20,0.2111852365336996,0.6130788053770103
random_cell_year_cv,16,upwelling_supported_domain,logistic,current_only,1698,661,0.38928150765606595,0.5656951249069946,0.17641361725092863,0.1594342153982768,20,0.21737122750465473,0.6292706080793702
random_cell_year_cv,16,upwelling_supported_domain,logistic,current_plus_trajectory,1698,661,0.38928150765606595,0.5713939963559675,0.1821124886999016,0.18686014811122872,20,0.21430377980085497,0.6205734396780647
random_cell_year_cv,16,upwelling_supported_domain,logistic,trajectory_plus_oisst,1698,661,0.38928150765606595,0.5678379426498757,0.1785564349938098,0.1827827323829011,20,0.21352607920259495,0.6183880771971698
random_cell_year_cv,16,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,1698,661,0.38928150765606595,0.5798269326581884,0.19054542500212246,0.17853842253473565,20,0.21124349708754703,0.6133263776149194
random_cell_year_cv,17,upwelling_supported_domain,logistic,current_only,1698,661,0.38928150765606595,0.5662678297487217,0.17698632209265575,0.16010144793182446,20,0.21729386488597505,0.6291547534719821
random_cell_year_cv,17,upwelling_supported_domain,logistic,current_plus_trajectory,1698,661,0.38928150765606595,0.572468129083555,0.1831866214274891,0.19931667825555927,20,0.21404813864517014,0.6201450274356878
random_cell_year_cv,17,upwelling_supported_domain,logistic,trajectory_plus_oisst,1698,661,0.38928150765606595,0.5706994066274569,0.18141789897139093,0.1851686013473191,20,0.21295583448451635,0.6172665840227097
random_cell_year_cv,17,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,1698,661,0.38928150765606595,0.5817925799764998,0.19251107232043385,0.17683441129576843,20,0.21071400150472847,0.612083838032188
random_cell_year_cv,18,upwelling_supported_domain,logistic,current_only,1698,661,0.38928150765606595,0.5667154357610826,0.17743392810501668,0.15946127320887357,20,0.2172248428791392,0.6289731250468512
random_cell_year_cv,18,upwelling_supported_domain,logistic,current_plus_trajectory,1698,661,0.38928150765606595,0.5736837564447574,0.1844022487886915,0.19200824446367865,20,0.21391142086973677,0.6196361016959852
random_cell_year_cv,18,upwelling_supported_domain,logistic,trajectory_plus_oisst,1698,661,0.38928150765606595,0.5710781280216456,0.18179662036557964,0.1880984521972458,20,0.2130707988380271,0.6173132352967112
random_cell_year_cv,18,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,1698,661,0.38928150765606595,0.5832773520217618,0.19399584436569584,0.1807352120766461,20,0.21081067211576202,0.6122711675250845
random_cell_year_cv,19,upwelling_supported_domain,logistic,current_only,1698,661,0.38928150765606595,0.5657849826874417,0.17650347503137576,0.16009183765802046,20,0.21727419073640736,0.6291792491553748
random_cell_year_cv,19,upwelling_supported_domain,logistic,current_plus_trajectory,1698,661,0.38928150765606595,0.5732450043131414,0.18396349665707545,0.18854326386267994,20,0.21371158251188688,0.619214387562909
random_cell_year_cv,19,upwelling_supported_domain,logistic,trajectory_plus_oisst,1698,661,0.38928150765606595,0.5725940894827106,0.18331258182664467,0.18597105751509702,20,0.2125845606047584,0.616274272086124
