scope,model_family,outcome,outcome_label,axis,axis_label,n,cells,years,events,axis_mean,axis_sd,estimate_per_sd,standard_error,ci_low,ci_high,t_statistic,degrees_freedom,p_value,cell_clusters,year_clusters,q_value,ci_excludes_zero,supported_bh
strict_5km,logistic,trajectory_false_negative,False-negative probability,depth_m,Depth,122,37,16,122,11.422819829860655,2.9418741535832362,0.08784554562846256,0.04394976261447986,-0.0058311559236305655,0.18152224718055568,1.9987717885766378,15,0.06409059702068827,37,16,0.1543124999897866,False,False
strict_5km,logistic,trajectory_false_negative,False-negative probability,kelp_species_contrast,Bull-vs-giant kelp contrast,122,37,16,122,-1.1511303302863938,1.9045334316148987,0.06326626944677441,0.07291156920852541,-0.09214106160878724,0.21867360050233606,0.8677123553030978,15,0.39922129749520185,37,16,0.5322950633269358,False,False
strict_5km,logistic,trajectory_false_positive,False-positive probability,grazing_log1p,Urchin grazing pressure,219,41,17,0,3.038133754245072,2.4050195340015255,-0.0012703339675389962,0.025602459696646918,-0.055545123951559396,0.0530044560164814,-0.049617653248580966,16,0.9610412034834515,41,17,0.9610412034834515,False,False
strict_5km,logistic,trajectory_false_positive,False-positive probability,rock_probability,Rock probability,219,41,17,0,0.6391562200273974,0.17411988714122315,0.01532022881016639,0.028876825333073033,-0.0458959062381017,0.07653636385843449,0.5305371568189636,16,0.6030260146743376,41,17,0.8860401871556522,False,False
strict_5km,logistic,trajectory_false_positive,False-positive probability,depth_m,Depth,219,41,17,0,11.2555605044863,2.5020846822957026,-0.01139482075792874,0.025790429730860476,-0.06606808941357326,0.04327844789771578,-0.4418236096428379,16,0.6645301403667392,41,17,0.8860401871556522,False,False
strict_5km,logistic,trajectory_false_positive,False-positive probability,kelp_species_contrast,Bull-vs-giant kelp contrast,219,41,17,0,-1.1097175127369006,1.7794339108356592,0.022836784508030686,0.02584436279493406,-0.031950817135946656,0.07762438615200803,0.8836272996642459,16,0.3899819464510669,41,17,0.8860401871556522,False,False
strict_5km,logistic,oisst_signed_rank_gain_pp,OISST signed rank gain (pp),grazing_log1p,Urchin grazing pressure,341,43,17,122,3.143620321411316,2.4225528161237877,-0.16900005397180806,1.0114155786720038,-2.313105298913521,1.975105190969905,-0.1670925953045991,16,0.8693907450266241,43,17,0.8693907450266241,False,False
strict_5km,logistic,oisst_signed_rank_gain_pp,OISST signed rank gain (pp),rock_probability,Rock probability,341,43,17,122,0.6438780764560117,0.1773335618110863,0.5004413805934896,0.7268335150264962,-1.040376839562791,2.04125960074977,0.6885227087736129,16,0.5009858863420034,43,17,0.8693907450266241,False,False
strict_5km,logistic,oisst_signed_rank_gain_pp,OISST signed rank gain (pp),depth_m,Depth,341,43,17,122,11.315401084239005,2.6689754963305523,-0.42955800776612973,0.9685041941431421,-2.482695181248187,1.623579165715928,-0.44352725611701616,16,0.6633234366954739,43,17,0.8693907450266241,False,False
strict_5km,logistic,oisst_signed_rank_gain_pp,OISST signed rank gain (pp),kelp_species_contrast,Bull-vs-giant kelp contrast,341,43,17,122,-1.1245338286930242,1.8252842191130494,-0.3114395681303078,0.9819676979184816,-2.393118094611793,1.7702389583511775,-0.3171586690585438,16,0.7552242430056939,43,17,0.8693907450266241,False,False
strict_5km,logistic,oisst_brier_gain,OISST Brier-score improvement,grazing_log1p,Urchin grazing pressure,341,43,17,122,3.143620321411316,2.4225528161237877,0.004816294885299521,0.005924944386190913,-0.007744026116577819,0.01737661588717686,0.8128844038645683,16,0.42821492907690933,43,17,0.6911956013691563,False,False
strict_5km,logistic,oisst_brier_gain,OISST Brier-score improvement,rock_probability,Rock probability,341,43,17,122,0.6438780764560117,0.1773335618110863,-0.0030734591205115636,0.007598027824494156,-0.019180558569287267,0.01303364032826414,-0.40450748424525296,16,0.6911956013691563,43,17,0.6911956013691563,False,False
strict_5km,logistic,oisst_brier_gain,OISST Brier-score improvement,depth_m,Depth,341,43,17,122,11.315401084239005,2.6689754963305523,-0.002589778934220217,0.004471740805310858,-0.012069445964142625,0.006889888095702192,-0.5791433463997888,16,0.5705569367614788,43,17,0.6911956013691563,False,False
strict_5km,logistic,oisst_brier_gain,OISST Brier-score improvement,kelp_species_contrast,Bull-vs-giant kelp contrast,341,43,17,122,-1.1245338286930242,1.8252842191130494,-0.005769348544869386,0.006584937101395383,-0.019728791601156107,0.008190094511417334,-0.8761433034260616,16,0.3939161503066041,43,17,0.6911956013691563,False,False
strict_5km,random_forest,trajectory_rank_quality_pp,Trajectory rank quality (pp),grazing_log1p,Urchin grazing pressure,341,43,17,122,3.143620321411316,2.4225528161237877,0.5985887512997593,2.368572404355966,-4.4225604402836804,5.6197379428832,0.2527213228520749,16,0.8037016700441423,43,17,0.9183653160850087,False,False
strict_5km,random_forest,trajectory_rank_quality_pp,Trajectory rank quality (pp),rock_probability,Rock probability,341,43,17,122,0.6438780764560117,0.1773335618110863,-0.22320818735963788,2.1436852767553645,-4.7676179654159165,4.321201590696641,-0.10412358090991834,16,0.9183653160850087,43,17,0.9183653160850087,False,False
strict_5km,random_forest,trajectory_rank_quality_pp,Trajectory rank quality (pp),depth_m,Depth,341,43,17,122,11.315401084239005,2.6689754963305523,-0.309586200001706,2.2650396994703357,-5.111255861855389,4.492083461851976,-0.136680253363374,16,0.8929885967182827,43,17,0.9183653160850087,False,False
strict_5km,random_forest,trajectory_rank_quality_pp,Trajectory rank quality (pp),kelp_species_contrast,Bull-vs-giant kelp contrast,341,43,17,122,-1.1245338286930242,1.8252842191130494,-1.4761719580941648,2.071717755951771,-5.86801740742709,2.9156734912387607,-0.7125352639631137,16,0.48639536732436667,43,17,0.9183653160850087,False,False
strict_5km,random_forest,trajectory_false_negative,False-negative probability,grazing_log1p,Urchin grazing pressure,122,37,16,122,3.3329773559146574,2.4423089274794596,-0.025828837449946362,0.05231909495652867,-0.13734434861913816,0.08568667371924545,-0.4936789803303601,15,0.6286830559897089,37,16,0.8382440746529451,False,False
strict_5km,random_forest,trajectory_false_negative,False-negative probability,rock_probability,Rock probability,122,37,16,122,0.6523541957827867,0.18265484527985265,0.047567243953573875,0.04788898120747915,-0.05450570327842821,0.14964019118557595,0.9932816016170537,15,0.3363265934474698,37,16,0.8382440746529451,False,False
strict_5km,random_forest,trajectory_false_negative,False-negative probability,depth_m,Depth,122,37,16,122,11.422819829860655,2.9418741535832362,0.030380401368814515,0.03929036625663235,-0.05336503193376165,0.11412583467139067,0.7732277467300576,15,0.4514015105695336,37,16,0.8382440746529451,False,False
strict_5km,random_forest,trajectory_false_negative,False-negative probability,kelp_species_contrast,Bull-vs-giant kelp contrast,122,37,16,122,-1.1511303302863938,1.9045334316148987,-2.422694256684621e-05,0.07000074029550457,-0.14922727303426797,0.14917881914913428,-0.0003460955193412727,15,0.9997284166624666,37,16,0.9997284166624666,False,False
