validation_scheme,heldout_band,target_definition,train_rows,test_rows,train_positive_count,test_positive_count,pr_auc,roc_auc,recall,precision,f1,f2,false_negatives,false_positives,true_positives,true_negatives,feature_family,model,decision_threshold,status,notes
five_band_holdout,band_1_south,new_transition,1440,360,259,58,0.215187,0.631023,0.500000,0.211679,0.297436,0.392954,29,108,29,194,relative_dynamic_combined,Logistic Regression,0.555246,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,new_transition,1440,360,259,58,0.388076,0.749772,0.224138,0.419355,0.292135,0.247148,45,18,13,284,relative_dynamic_combined,Random Forest,0.627386,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,new_transition,1440,360,259,58,0.207629,0.621032,0.517241,0.211268,0.300000,0.401070,28,112,30,190,relative_dynamic_plus_habitat_context,Logistic Regression,0.541083,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_1_south,new_transition,1440,360,259,58,0.406663,0.744805,0.103448,0.545455,0.173913,0.123457,52,5,6,297,relative_dynamic_plus_habitat_context,Random Forest,0.684444,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,new_transition,1440,360,245,72,0.381179,0.713735,0.875000,0.275109,0.418605,0.609284,9,166,63,122,canopy_absolute_baseline,Logistic Regression,0.461142,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,new_transition,1440,360,245,72,0.313287,0.655430,0.236111,0.326923,0.274194,0.250000,55,35,17,253,canopy_absolute_baseline,Random Forest,0.646269,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,new_transition,1440,360,245,72,0.298169,0.711468,0.875000,0.316583,0.464945,0.646817,9,136,63,152,canopy_relative,Logistic Regression,0.451049,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,new_transition,1440,360,245,72,0.355137,0.700328,0.180556,0.393939,0.247619,0.202492,59,20,13,268,canopy_relative,Random Forest,0.654611,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,new_transition,1440,360,245,72,0.345495,0.528549,0.750000,0.177632,0.287234,0.456081,18,250,54,38,thermal_absolute,Logistic Regression,0.431891,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,new_transition,1440,360,245,72,0.649659,0.862558,0.472222,0.693878,0.561983,0.504451,38,15,34,273,thermal_absolute,Random Forest,0.653724,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,new_transition,1440,360,245,72,0.211355,0.573688,0.861111,0.246032,0.382716,0.574074,10,190,62,98,thermal_relative,Logistic Regression,0.463267,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,new_transition,1440,360,245,72,0.611233,0.824219,0.472222,0.586207,0.523077,0.491329,38,24,34,264,thermal_relative,Random Forest,0.623811,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,new_transition,1440,360,245,72,0.369180,0.751929,0.791667,0.303191,0.438462,0.598739,15,131,57,157,trajectory_absolute,Logistic Regression,0.521207,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,new_transition,1440,360,245,72,0.405048,0.780093,0.152778,0.366667,0.215686,0.172956,61,19,11,269,trajectory_absolute,Random Forest,0.631339,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,new_transition,1440,360,245,72,0.298909,0.718123,0.833333,0.317460,0.459770,0.628931,12,129,60,159,trajectory_relative,Logistic Regression,0.461270,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,new_transition,1440,360,245,72,0.296035,0.660108,0.152778,0.305556,0.203704,0.169753,61,25,11,263,trajectory_relative,Random Forest,0.648892,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,new_transition,1440,360,245,72,0.451068,0.798129,0.902778,0.302326,0.452962,0.646123,7,150,65,138,relative_dynamic_combined,Logistic Regression,0.424211,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,new_transition,1440,360,245,72,0.682738,0.885368,0.305556,0.880000,0.453608,0.351438,50,3,22,285,relative_dynamic_combined,Random Forest,0.654766,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,new_transition,1440,360,245,72,0.462626,0.793596,0.875000,0.321429,0.470149,0.650826,9,133,63,155,relative_dynamic_plus_habitat_context,Logistic Regression,0.459629,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_2_south_central,new_transition,1440,360,245,72,0.661891,0.871383,0.263889,0.863636,0.404255,0.306452,53,3,19,285,relative_dynamic_plus_habitat_context,Random Forest,0.684030,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,new_transition,1440,360,246,71,0.342121,0.730737,1.000000,0.232026,0.376658,0.601695,0,235,71,54,canopy_absolute_baseline,Logistic Regression,0.449438,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,new_transition,1440,360,246,71,0.263264,0.551733,0.253521,0.272727,0.262774,0.257143,53,48,18,241,canopy_absolute_baseline,Random Forest,0.668932,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,new_transition,1440,360,246,71,0.275659,0.695356,0.704225,0.337838,0.456621,0.578704,21,98,50,191,canopy_relative,Logistic Regression,0.441759,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,new_transition,1440,360,246,71,0.382445,0.751060,0.225352,0.444444,0.299065,0.250000,55,20,16,269,canopy_relative,Random Forest,0.648530,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,new_transition,1440,360,246,71,0.307421,0.508066,0.492958,0.212121,0.296610,0.389755,36,130,35,159,thermal_absolute,Logistic Regression,0.479493,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,new_transition,1440,360,246,71,0.435849,0.748185,0.169014,0.600000,0.263736,0.197368,59,8,12,281,thermal_absolute,Random Forest,0.646503,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,new_transition,1440,360,246,71,0.199689,0.488133,0.704225,0.198413,0.309598,0.466418,21,202,50,87,thermal_relative,Logistic Regression,0.432050,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,new_transition,1440,360,246,71,0.400308,0.668746,0.197183,0.437500,0.271845,0.221519,57,18,14,271,thermal_relative,Random Forest,0.661648,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,new_transition,1440,360,246,71,0.329667,0.702471,0.901408,0.267782,0.412903,0.611855,7,175,64,114,trajectory_absolute,Logistic Regression,0.480651,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,new_transition,1440,360,246,71,0.353042,0.735075,0.281690,0.298507,0.289855,0.284900,51,47,20,242,trajectory_absolute,Random Forest,0.624502,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,new_transition,1440,360,246,71,0.270507,0.693406,1.000000,0.217791,0.357683,0.581967,0,255,71,34,trajectory_relative,Logistic Regression,0.377183,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,new_transition,1440,360,246,71,0.300327,0.668356,0.140845,0.312500,0.194175,0.158228,61,22,10,267,trajectory_relative,Random Forest,0.653355,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,new_transition,1440,360,246,71,0.435541,0.728593,0.619718,0.291391,0.396396,0.505747,27,107,44,182,relative_dynamic_combined,Logistic Regression,0.466644,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,new_transition,1440,360,246,71,0.618482,0.869097,0.323944,0.638889,0.429907,0.359375,48,13,23,276,relative_dynamic_combined,Random Forest,0.664853,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,new_transition,1440,360,246,71,0.434256,0.715922,0.774648,0.297297,0.429688,0.586354,16,130,55,159,relative_dynamic_plus_habitat_context,Logistic Regression,0.487691,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_3_central,new_transition,1440,360,246,71,0.565561,0.837029,0.267606,0.655172,0.380000,0.303514,52,10,19,279,relative_dynamic_plus_habitat_context,Random Forest,0.641139,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,new_transition,1440,360,259,58,0.222531,0.634791,0.482759,0.202899,0.285714,0.378378,30,110,28,192,canopy_absolute_baseline,Logistic Regression,0.451996,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,new_transition,1440,360,259,58,0.205214,0.575873,0.034483,0.117647,0.053333,0.040161,56,15,2,287,canopy_absolute_baseline,Random Forest,0.650660,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,new_transition,1440,360,259,58,0.217517,0.622859,0.724138,0.216495,0.333333,0.492958,16,152,42,150,canopy_relative,Logistic Regression,0.429561,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,new_transition,1440,360,259,58,0.247285,0.684574,0.120690,0.333333,0.177215,0.138340,51,14,7,288,canopy_relative,Random Forest,0.666318,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,new_transition,1440,360,259,58,0.238501,0.482530,0.706897,0.143357,0.238372,0.395753,17,245,41,57,thermal_absolute,Logistic Regression,0.419299,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,new_transition,1440,360,259,58,0.257311,0.592887,0.068966,0.285714,0.111111,0.081301,54,10,4,292,thermal_absolute,Random Forest,0.644246,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,new_transition,1440,360,259,58,0.138468,0.428294,0.517241,0.139535,0.219780,0.335570,28,185,30,117,thermal_relative,Logistic Regression,0.465986,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,new_transition,1440,360,259,58,0.289495,0.645638,0.086207,0.277778,0.131579,0.100000,53,13,5,289,thermal_relative,Random Forest,0.649812,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,new_transition,1440,360,259,58,0.191981,0.601564,0.655172,0.218391,0.327586,0.467980,20,136,38,166,trajectory_absolute,Logistic Regression,0.487767,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,new_transition,1440,360,259,58,0.344348,0.726764,0.120690,0.437500,0.189189,0.141129,51,9,7,293,trajectory_absolute,Random Forest,0.646642,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,new_transition,1440,360,259,58,0.213517,0.609957,0.689655,0.210526,0.322581,0.473934,18,150,40,152,trajectory_relative,Logistic Regression,0.432132,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,new_transition,1440,360,259,58,0.254910,0.653403,0.189655,0.333333,0.241758,0.207547,47,22,11,280,trajectory_relative,Random Forest,0.664860,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,new_transition,1440,360,259,58,0.227370,0.615437,0.534483,0.210884,0.302439,0.408971,27,116,31,186,relative_dynamic_combined,Logistic Regression,0.511091,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,new_transition,1440,360,259,58,0.360500,0.742635,0.258621,0.500000,0.340909,0.286260,43,15,15,287,relative_dynamic_combined,Random Forest,0.637408,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,new_transition,1440,360,259,58,0.211920,0.604933,0.568966,0.197605,0.293333,0.413534,25,134,33,168,relative_dynamic_plus_habitat_context,Logistic Regression,0.479827,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_4_north_central,new_transition,1440,360,259,58,0.393312,0.741493,0.120690,0.583333,0.200000,0.143443,51,5,7,297,relative_dynamic_plus_habitat_context,Random Forest,0.671640,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,new_transition,1440,360,259,58,0.234378,0.670644,0.344828,0.240964,0.283688,0.317460,38,63,20,239,canopy_absolute_baseline,Logistic Regression,0.417525,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,new_transition,1440,360,259,58,0.241537,0.651890,0.000000,0.000000,0.000000,0.000000,58,1,0,301,canopy_absolute_baseline,Random Forest,0.670374,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,new_transition,1440,360,259,58,0.220652,0.651975,0.362069,0.216495,0.270968,0.319149,37,76,21,226,canopy_relative,Logistic Regression,0.435856,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,new_transition,1440,360,259,58,0.261261,0.728163,0.017241,0.100000,0.029412,0.020661,57,9,1,293,canopy_relative,Random Forest,0.637927,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,new_transition,1440,360,259,58,0.147474,0.424583,0.310345,0.127660,0.180905,0.241287,40,123,18,179,thermal_absolute,Logistic Regression,0.523766,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,new_transition,1440,360,259,58,0.326115,0.669959,0.137931,0.666667,0.228571,0.163934,50,4,8,298,thermal_absolute,Random Forest,0.682814,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,new_transition,1440,360,259,58,0.131544,0.401462,0.517241,0.134529,0.213523,0.329670,28,193,30,109,thermal_relative,Logistic Regression,0.482989,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,new_transition,1440,360,259,58,0.281492,0.672699,0.293103,0.395349,0.336634,0.309091,41,26,17,276,thermal_relative,Random Forest,0.573834,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,new_transition,1440,360,259,58,0.212729,0.659683,0.379310,0.247191,0.299320,0.342679,36,67,22,235,trajectory_absolute,Logistic Regression,0.485487,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,new_transition,1440,360,259,58,0.282145,0.725622,0.051724,0.375000,0.090909,0.062500,55,5,3,297,trajectory_absolute,Random Forest,0.632746,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,new_transition,1440,360,259,58,0.260313,0.642898,0.431034,0.198413,0.271739,0.349162,33,101,25,201,trajectory_relative,Logistic Regression,0.411271,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,new_transition,1440,360,259,58,0.223915,0.656828,0.068966,0.250000,0.108108,0.080645,54,12,4,290,trajectory_relative,Random Forest,0.640037,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,new_transition,1440,360,259,58,0.182484,0.569251,0.224138,0.191176,0.206349,0.216667,45,55,13,247,relative_dynamic_combined,Logistic Regression,0.535596,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,new_transition,1440,360,259,58,0.426476,0.792247,0.086207,0.555556,0.149254,0.103734,53,4,5,298,relative_dynamic_combined,Random Forest,0.663996,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,new_transition,1440,360,259,58,0.186417,0.566796,0.241379,0.212121,0.225806,0.234899,44,52,14,250,relative_dynamic_plus_habitat_context,Logistic Regression,0.554571,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
five_band_holdout,band_5_north,new_transition,1440,360,259,58,0.466613,0.805778,0.103448,0.666667,0.179104,0.124481,52,3,6,299,relative_dynamic_plus_habitat_context,Random Forest,0.668628,computed,Cell-relative/anomaly repair features; threshold selected on non-held-out bands.
