validation_scheme,heldout_band,target_definition,feature_family,model,precision_floor,decision_threshold,train_rows,test_rows,test_positive_count,pr_auc,roc_auc,recall,precision,f1,f2,false_negatives,false_positives,true_positives,true_negatives,status
five_band_holdout,band_3_central,at_risk_original,canopy_absolute_baseline,Random Forest,0.400000,0.415005,822,337,137,0.437819,0.524653,0.503650,0.425926,0.461538,0.485915,68.000000,93.000000,69.000000,107.000000,computed
five_band_holdout,band_3_central,at_risk_original,canopy_absolute_baseline,Random Forest,0.500000,0.415005,822,337,137,0.437819,0.524653,0.503650,0.425926,0.461538,0.485915,68.000000,93.000000,69.000000,107.000000,computed
five_band_holdout,band_3_central,at_risk_original,canopy_relative,Logistic Regression,0.300000,0.506542,822,337,137,0.536292,0.632482,0.956204,0.430921,0.594104,0.768779,6.000000,173.000000,131.000000,27.000000,computed
five_band_holdout,band_3_central,at_risk_original,canopy_relative,Logistic Regression,0.400000,0.618781,822,337,137,0.536292,0.632482,0.562044,0.523810,0.542254,0.553957,60.000000,70.000000,77.000000,130.000000,computed
five_band_holdout,band_3_central,at_risk_original,canopy_relative,Logistic Regression,0.500000,0.638302,822,337,137,0.536292,0.632482,0.386861,0.509615,0.439834,0.406442,84.000000,51.000000,53.000000,149.000000,computed
five_band_holdout,band_3_central,at_risk_original,canopy_relative,Random Forest,0.300000,0.408010,822,337,137,0.449779,0.563139,0.905109,0.436620,0.589074,0.745192,13.000000,160.000000,124.000000,40.000000,computed
five_band_holdout,band_3_central,at_risk_original,canopy_relative,Random Forest,0.400000,0.408010,822,337,137,0.449779,0.563139,0.905109,0.436620,0.589074,0.745192,13.000000,160.000000,124.000000,40.000000,computed
five_band_holdout,band_3_central,at_risk_original,canopy_relative,Random Forest,0.500000,0.408010,822,337,137,0.449779,0.563139,0.905109,0.436620,0.589074,0.745192,13.000000,160.000000,124.000000,40.000000,computed
five_band_holdout,band_3_central,at_risk_original,thermal_absolute,Logistic Regression,0.300000,0.469697,822,337,137,0.614285,0.673248,0.722628,0.523810,0.607362,0.671642,38.000000,90.000000,99.000000,110.000000,computed
five_band_holdout,band_3_central,at_risk_original,thermal_absolute,Logistic Regression,0.400000,0.642562,822,337,137,0.614285,0.673248,0.145985,0.714286,0.242424,0.173611,117.000000,8.000000,20.000000,192.000000,computed
five_band_holdout,band_3_central,at_risk_original,thermal_absolute,Logistic Regression,0.500000,0.657644,822,337,137,0.614285,0.673248,0.087591,0.923077,0.160000,0.106952,125.000000,1.000000,12.000000,199.000000,computed
five_band_holdout,band_3_central,at_risk_original,thermal_absolute,Random Forest,0.300000,0.512820,822,337,137,0.647524,0.700365,0.467153,0.627451,0.535565,0.492308,73.000000,38.000000,64.000000,162.000000,computed
five_band_holdout,band_3_central,at_risk_original,thermal_absolute,Random Forest,0.400000,0.512820,822,337,137,0.647524,0.700365,0.467153,0.627451,0.535565,0.492308,73.000000,38.000000,64.000000,162.000000,computed
five_band_holdout,band_3_central,at_risk_original,thermal_absolute,Random Forest,0.500000,0.512820,822,337,137,0.647524,0.700365,0.467153,0.627451,0.535565,0.492308,73.000000,38.000000,64.000000,162.000000,computed
five_band_holdout,band_3_central,at_risk_original,thermal_relative,Logistic Regression,0.300000,0.468126,822,337,137,0.482695,0.611460,0.759124,0.477064,0.585915,0.678851,33.000000,114.000000,104.000000,86.000000,computed
five_band_holdout,band_3_central,at_risk_original,thermal_relative,Logistic Regression,0.400000,0.694139,822,337,137,0.482695,0.611460,0.014599,0.285714,0.027778,0.018018,135.000000,5.000000,2.000000,195.000000,computed
five_band_holdout,band_3_central,at_risk_original,thermal_relative,Logistic Regression,0.500000,0.694139,822,337,137,0.482695,0.611460,0.014599,0.285714,0.027778,0.018018,135.000000,5.000000,2.000000,195.000000,computed
five_band_holdout,band_3_central,at_risk_original,thermal_relative,Random Forest,0.300000,0.440047,822,337,137,0.621126,0.695456,0.540146,0.587302,0.562738,0.548961,63.000000,52.000000,74.000000,148.000000,computed
five_band_holdout,band_3_central,at_risk_original,thermal_relative,Random Forest,0.400000,0.440047,822,337,137,0.621126,0.695456,0.540146,0.587302,0.562738,0.548961,63.000000,52.000000,74.000000,148.000000,computed
five_band_holdout,band_3_central,at_risk_original,thermal_relative,Random Forest,0.500000,0.440047,822,337,137,0.621126,0.695456,0.540146,0.587302,0.562738,0.548961,63.000000,52.000000,74.000000,148.000000,computed
five_band_holdout,band_3_central,at_risk_original,trajectory_absolute,Logistic Regression,0.300000,0.481803,822,337,137,0.384632,0.470000,0.875912,0.410959,0.559441,0.714286,17.000000,172.000000,120.000000,28.000000,computed
five_band_holdout,band_3_central,at_risk_original,trajectory_absolute,Logistic Regression,0.400000,0.594542,822,337,137,0.384632,0.470000,0.270073,0.324561,0.294821,0.279456,100.000000,77.000000,37.000000,123.000000,computed
five_band_holdout,band_3_central,at_risk_original,trajectory_absolute,Logistic Regression,0.500000,,822,337,137,,,,,,,,,,,no_training_threshold_met_precision_floor
five_band_holdout,band_3_central,at_risk_original,trajectory_absolute,Random Forest,0.300000,0.569021,822,337,137,0.457096,0.560182,0.291971,0.465116,0.358744,0.315457,97.000000,46.000000,40.000000,154.000000,computed
five_band_holdout,band_3_central,at_risk_original,trajectory_absolute,Random Forest,0.400000,0.569021,822,337,137,0.457096,0.560182,0.291971,0.465116,0.358744,0.315457,97.000000,46.000000,40.000000,154.000000,computed
five_band_holdout,band_3_central,at_risk_original,trajectory_absolute,Random Forest,0.500000,0.569021,822,337,137,0.457096,0.560182,0.291971,0.465116,0.358744,0.315457,97.000000,46.000000,40.000000,154.000000,computed
five_band_holdout,band_3_central,at_risk_original,trajectory_relative,Logistic Regression,0.300000,,822,337,137,,,,,,,,,,,no_training_threshold_met_precision_floor
five_band_holdout,band_3_central,at_risk_original,trajectory_relative,Logistic Regression,0.400000,,822,337,137,,,,,,,,,,,no_training_threshold_met_precision_floor
five_band_holdout,band_3_central,at_risk_original,trajectory_relative,Logistic Regression,0.500000,,822,337,137,,,,,,,,,,,no_training_threshold_met_precision_floor
five_band_holdout,band_3_central,at_risk_original,trajectory_relative,Random Forest,0.300000,0.478250,822,337,137,0.411329,0.474562,0.328467,0.381356,0.352941,0.337838,92.000000,73.000000,45.000000,127.000000,computed
five_band_holdout,band_3_central,at_risk_original,trajectory_relative,Random Forest,0.400000,0.478250,822,337,137,0.411329,0.474562,0.328467,0.381356,0.352941,0.337838,92.000000,73.000000,45.000000,127.000000,computed
five_band_holdout,band_3_central,at_risk_original,trajectory_relative,Random Forest,0.500000,0.478250,822,337,137,0.411329,0.474562,0.328467,0.381356,0.352941,0.337838,92.000000,73.000000,45.000000,127.000000,computed
five_band_holdout,band_3_central,at_risk_original,relative_dynamic_combined,Logistic Regression,0.300000,0.329464,822,337,137,0.613132,0.695511,0.985401,0.441176,0.609481,0.790398,2.000000,171.000000,135.000000,29.000000,computed
five_band_holdout,band_3_central,at_risk_original,relative_dynamic_combined,Logistic Regression,0.400000,0.518412,822,337,137,0.613132,0.695511,0.802920,0.495495,0.612813,0.714286,27.000000,112.000000,110.000000,88.000000,computed
five_band_holdout,band_3_central,at_risk_original,relative_dynamic_combined,Logistic Regression,0.500000,,822,337,137,,,,,,,,,,,no_training_threshold_met_precision_floor
five_band_holdout,band_3_central,at_risk_original,relative_dynamic_combined,Random Forest,0.300000,0.508627,822,337,137,0.692975,0.773029,0.510949,0.630631,0.564516,0.531108,67.000000,41.000000,70.000000,159.000000,computed
five_band_holdout,band_3_central,at_risk_original,relative_dynamic_combined,Random Forest,0.400000,0.508627,822,337,137,0.692975,0.773029,0.510949,0.630631,0.564516,0.531108,67.000000,41.000000,70.000000,159.000000,computed
five_band_holdout,band_3_central,at_risk_original,relative_dynamic_combined,Random Forest,0.500000,0.508627,822,337,137,0.692975,0.773029,0.510949,0.630631,0.564516,0.531108,67.000000,41.000000,70.000000,159.000000,computed
five_band_holdout,band_3_central,at_risk_original,relative_dynamic_plus_habitat_context,Logistic Regression,0.300000,0.332423,822,337,137,0.606844,0.684161,0.992701,0.434505,0.604444,0.789779,1.000000,177.000000,136.000000,23.000000,computed
five_band_holdout,band_3_central,at_risk_original,relative_dynamic_plus_habitat_context,Logistic Regression,0.400000,0.494095,822,337,137,0.606844,0.684161,0.883212,0.472656,0.615776,0.752488,16.000000,135.000000,121.000000,65.000000,computed
five_band_holdout,band_3_central,at_risk_original,relative_dynamic_plus_habitat_context,Logistic Regression,0.500000,0.777793,822,337,137,0.606844,0.684161,0.270073,0.616667,0.375635,0.304276,100.000000,23.000000,37.000000,177.000000,computed
five_band_holdout,band_3_central,at_risk_original,relative_dynamic_plus_habitat_context,Random Forest,0.300000,0.577343,822,337,137,0.634943,0.706022,0.321168,0.676923,0.435644,0.358891,93.000000,21.000000,44.000000,179.000000,computed
five_band_holdout,band_3_central,at_risk_original,relative_dynamic_plus_habitat_context,Random Forest,0.400000,0.577343,822,337,137,0.634943,0.706022,0.321168,0.676923,0.435644,0.358891,93.000000,21.000000,44.000000,179.000000,computed
five_band_holdout,band_3_central,at_risk_original,relative_dynamic_plus_habitat_context,Random Forest,0.500000,0.577343,822,337,137,0.634943,0.706022,0.321168,0.676923,0.435644,0.358891,93.000000,21.000000,44.000000,179.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,canopy_absolute_baseline,Logistic Regression,0.300000,0.391937,976,183,43,0.251769,0.479568,1.000000,0.234973,0.380531,0.605634,0.000000,140.000000,43.000000,0.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,canopy_absolute_baseline,Logistic Regression,0.400000,0.535147,976,183,43,0.251769,0.479568,0.023256,0.333333,0.043478,0.028571,42.000000,2.000000,1.000000,138.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,canopy_absolute_baseline,Logistic Regression,0.500000,0.573912,976,183,43,0.251769,0.479568,0.000000,0.000000,0.000000,0.000000,43.000000,0.000000,0.000000,140.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,canopy_absolute_baseline,Random Forest,0.300000,0.434296,976,183,43,0.243673,0.513787,0.279070,0.244898,0.260870,0.271493,31.000000,37.000000,12.000000,103.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,canopy_absolute_baseline,Random Forest,0.400000,0.434296,976,183,43,0.243673,0.513787,0.279070,0.244898,0.260870,0.271493,31.000000,37.000000,12.000000,103.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,canopy_absolute_baseline,Random Forest,0.500000,0.434296,976,183,43,0.243673,0.513787,0.279070,0.244898,0.260870,0.271493,31.000000,37.000000,12.000000,103.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,canopy_relative,Logistic Regression,0.300000,0.241059,976,183,43,0.345553,0.631063,0.976744,0.247059,0.394366,0.614035,1.000000,128.000000,42.000000,12.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,canopy_relative,Logistic Regression,0.400000,0.534278,976,183,43,0.345553,0.631063,0.302326,0.342105,0.320988,0.309524,30.000000,25.000000,13.000000,115.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,canopy_relative,Logistic Regression,0.500000,0.612126,976,183,43,0.345553,0.631063,0.139535,0.500000,0.218182,0.163043,37.000000,6.000000,6.000000,134.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,canopy_relative,Random Forest,0.300000,0.416102,976,183,43,0.299115,0.568771,0.465116,0.259740,0.333333,0.401606,23.000000,57.000000,20.000000,83.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,canopy_relative,Random Forest,0.400000,0.416102,976,183,43,0.299115,0.568771,0.465116,0.259740,0.333333,0.401606,23.000000,57.000000,20.000000,83.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,canopy_relative,Random Forest,0.500000,0.416102,976,183,43,0.299115,0.568771,0.465116,0.259740,0.333333,0.401606,23.000000,57.000000,20.000000,83.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,thermal_absolute,Logistic Regression,0.300000,0.266150,976,183,43,0.282456,0.559967,1.000000,0.234973,0.380531,0.605634,0.000000,140.000000,43.000000,0.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,thermal_absolute,Logistic Regression,0.400000,0.485157,976,183,43,0.282456,0.559967,0.651163,0.269231,0.380952,0.507246,15.000000,76.000000,28.000000,64.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,thermal_absolute,Logistic Regression,0.500000,0.580516,976,183,43,0.282456,0.559967,0.465116,0.277778,0.347826,0.409836,23.000000,52.000000,20.000000,88.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,thermal_absolute,Random Forest,0.300000,0.480400,976,183,43,0.302547,0.551495,0.534884,0.273810,0.362205,0.449219,20.000000,61.000000,23.000000,79.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,thermal_absolute,Random Forest,0.400000,0.480400,976,183,43,0.302547,0.551495,0.534884,0.273810,0.362205,0.449219,20.000000,61.000000,23.000000,79.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,thermal_absolute,Random Forest,0.500000,0.480400,976,183,43,0.302547,0.551495,0.534884,0.273810,0.362205,0.449219,20.000000,61.000000,23.000000,79.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,thermal_relative,Logistic Regression,0.300000,0.228109,976,183,43,0.233598,0.514950,1.000000,0.236264,0.382222,0.607345,0.000000,139.000000,43.000000,1.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,thermal_relative,Logistic Regression,0.400000,0.433283,976,183,43,0.233598,0.514950,0.581395,0.227273,0.326797,0.443262,18.000000,85.000000,25.000000,55.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,thermal_relative,Logistic Regression,0.500000,0.672275,976,183,43,0.233598,0.514950,0.000000,0.000000,0.000000,0.000000,43.000000,12.000000,0.000000,128.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,thermal_relative,Random Forest,0.300000,0.370082,976,183,43,0.346344,0.633555,0.744186,0.307692,0.435374,0.579710,11.000000,72.000000,32.000000,68.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,thermal_relative,Random Forest,0.400000,0.370082,976,183,43,0.346344,0.633555,0.744186,0.307692,0.435374,0.579710,11.000000,72.000000,32.000000,68.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,thermal_relative,Random Forest,0.500000,0.370082,976,183,43,0.346344,0.633555,0.744186,0.307692,0.435374,0.579710,11.000000,72.000000,32.000000,68.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,trajectory_absolute,Logistic Regression,0.300000,0.164068,976,183,43,0.323351,0.605814,0.976744,0.247059,0.394366,0.614035,1.000000,128.000000,42.000000,12.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,trajectory_absolute,Logistic Regression,0.400000,0.515178,976,183,43,0.323351,0.605814,0.302326,0.325000,0.313253,0.306604,30.000000,27.000000,13.000000,113.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,trajectory_absolute,Logistic Regression,0.500000,0.632825,976,183,43,0.323351,0.605814,0.000000,0.000000,0.000000,0.000000,43.000000,0.000000,0.000000,140.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,trajectory_absolute,Random Forest,0.300000,0.534472,976,183,43,0.407354,0.641196,0.186047,0.533333,0.275862,0.213904,35.000000,7.000000,8.000000,133.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,trajectory_absolute,Random Forest,0.400000,0.534472,976,183,43,0.407354,0.641196,0.186047,0.533333,0.275862,0.213904,35.000000,7.000000,8.000000,133.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,trajectory_absolute,Random Forest,0.500000,0.534472,976,183,43,0.407354,0.641196,0.186047,0.533333,0.275862,0.213904,35.000000,7.000000,8.000000,133.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,trajectory_relative,Logistic Regression,0.300000,0.342485,976,183,43,0.254186,0.544684,1.000000,0.234973,0.380531,0.605634,0.000000,140.000000,43.000000,0.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,trajectory_relative,Logistic Regression,0.400000,0.594754,976,183,43,0.254186,0.544684,0.023256,0.111111,0.038462,0.027624,42.000000,8.000000,1.000000,132.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,trajectory_relative,Logistic Regression,0.500000,,976,183,43,,,,,,,,,,,no_training_threshold_met_precision_floor
five_band_holdout,band_4_north_central,at_risk_original,trajectory_relative,Random Forest,0.300000,0.381903,976,183,43,0.305858,0.565116,0.651163,0.252252,0.363636,0.494700,15.000000,83.000000,28.000000,57.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,trajectory_relative,Random Forest,0.400000,0.381903,976,183,43,0.305858,0.565116,0.651163,0.252252,0.363636,0.494700,15.000000,83.000000,28.000000,57.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,trajectory_relative,Random Forest,0.500000,0.381903,976,183,43,0.305858,0.565116,0.651163,0.252252,0.363636,0.494700,15.000000,83.000000,28.000000,57.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,relative_dynamic_combined,Logistic Regression,0.300000,0.090626,976,183,43,0.390512,0.685382,1.000000,0.245714,0.394495,0.619597,0.000000,132.000000,43.000000,8.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,relative_dynamic_combined,Logistic Regression,0.400000,0.395329,976,183,43,0.390512,0.685382,0.720930,0.319588,0.442857,0.576208,12.000000,66.000000,31.000000,74.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,relative_dynamic_combined,Logistic Regression,0.500000,0.525817,976,183,43,0.390512,0.685382,0.534884,0.403509,0.460000,0.502183,20.000000,34.000000,23.000000,106.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,relative_dynamic_combined,Random Forest,0.300000,0.464165,976,183,43,0.442348,0.711296,0.441860,0.404255,0.422222,0.433790,24.000000,28.000000,19.000000,112.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,relative_dynamic_combined,Random Forest,0.400000,0.464165,976,183,43,0.442348,0.711296,0.441860,0.404255,0.422222,0.433790,24.000000,28.000000,19.000000,112.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,relative_dynamic_combined,Random Forest,0.500000,0.464165,976,183,43,0.442348,0.711296,0.441860,0.404255,0.422222,0.433790,24.000000,28.000000,19.000000,112.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,relative_dynamic_plus_habitat_context,Logistic Regression,0.300000,0.088506,976,183,43,0.375597,0.671761,1.000000,0.247126,0.396313,0.621387,0.000000,131.000000,43.000000,9.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,relative_dynamic_plus_habitat_context,Logistic Regression,0.400000,0.376476,976,183,43,0.375597,0.671761,0.627907,0.300000,0.406015,0.515267,16.000000,63.000000,27.000000,77.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,relative_dynamic_plus_habitat_context,Logistic Regression,0.500000,0.505602,976,183,43,0.375597,0.671761,0.441860,0.380000,0.408602,0.427928,24.000000,31.000000,19.000000,109.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,relative_dynamic_plus_habitat_context,Random Forest,0.300000,0.561584,976,183,43,0.442668,0.675415,0.255814,0.647059,0.366667,0.291005,32.000000,6.000000,11.000000,134.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,relative_dynamic_plus_habitat_context,Random Forest,0.400000,0.561584,976,183,43,0.442668,0.675415,0.255814,0.647059,0.366667,0.291005,32.000000,6.000000,11.000000,134.000000,computed
five_band_holdout,band_4_north_central,at_risk_original,relative_dynamic_plus_habitat_context,Random Forest,0.500000,0.561584,976,183,43,0.442668,0.675415,0.255814,0.647059,0.366667,0.291005,32.000000,6.000000,11.000000,134.000000,computed
five_band_holdout,band_5_north,at_risk_original,canopy_absolute_baseline,Logistic Regression,0.300000,0.378680,1054,105,25,0.217738,0.420500,1.000000,0.238095,0.384615,0.609756,0.000000,80.000000,25.000000,0.000000,computed
five_band_holdout,band_5_north,at_risk_original,canopy_absolute_baseline,Logistic Regression,0.400000,0.552647,1054,105,25,0.217738,0.420500,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,0.000000,80.000000,computed
five_band_holdout,band_5_north,at_risk_original,canopy_absolute_baseline,Logistic Regression,0.500000,0.596189,1054,105,25,0.217738,0.420500,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,0.000000,80.000000,computed
five_band_holdout,band_5_north,at_risk_original,canopy_absolute_baseline,Random Forest,0.300000,0.436125,1054,105,25,0.312133,0.603000,0.560000,0.304348,0.394366,0.479452,11.000000,32.000000,14.000000,48.000000,computed
five_band_holdout,band_5_north,at_risk_original,canopy_absolute_baseline,Random Forest,0.400000,0.436125,1054,105,25,0.312133,0.603000,0.560000,0.304348,0.394366,0.479452,11.000000,32.000000,14.000000,48.000000,computed
five_band_holdout,band_5_north,at_risk_original,canopy_absolute_baseline,Random Forest,0.500000,0.436125,1054,105,25,0.312133,0.603000,0.560000,0.304348,0.394366,0.479452,11.000000,32.000000,14.000000,48.000000,computed
five_band_holdout,band_5_north,at_risk_original,canopy_relative,Logistic Regression,0.300000,0.203386,1054,105,25,0.257021,0.497500,0.920000,0.258427,0.403509,0.608466,2.000000,66.000000,23.000000,14.000000,computed
five_band_holdout,band_5_north,at_risk_original,canopy_relative,Logistic Regression,0.400000,0.531529,1054,105,25,0.257021,0.497500,0.000000,0.000000,0.000000,0.000000,25.000000,1.000000,0.000000,79.000000,computed
five_band_holdout,band_5_north,at_risk_original,canopy_relative,Logistic Regression,0.500000,0.608196,1054,105,25,0.257021,0.497500,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,0.000000,80.000000,computed
five_band_holdout,band_5_north,at_risk_original,canopy_relative,Random Forest,0.300000,0.434020,1054,105,25,0.260586,0.498250,0.080000,0.100000,0.088889,0.083333,23.000000,18.000000,2.000000,62.000000,computed
five_band_holdout,band_5_north,at_risk_original,canopy_relative,Random Forest,0.400000,0.434020,1054,105,25,0.260586,0.498250,0.080000,0.100000,0.088889,0.083333,23.000000,18.000000,2.000000,62.000000,computed
five_band_holdout,band_5_north,at_risk_original,canopy_relative,Random Forest,0.500000,0.434020,1054,105,25,0.260586,0.498250,0.080000,0.100000,0.088889,0.083333,23.000000,18.000000,2.000000,62.000000,computed
five_band_holdout,band_5_north,at_risk_original,thermal_absolute,Logistic Regression,0.300000,0.222245,1054,105,25,0.174597,0.288000,1.000000,0.238095,0.384615,0.609756,0.000000,80.000000,25.000000,0.000000,computed
five_band_holdout,band_5_north,at_risk_original,thermal_absolute,Logistic Regression,0.400000,0.460991,1054,105,25,0.174597,0.288000,0.440000,0.164179,0.239130,0.329341,14.000000,56.000000,11.000000,24.000000,computed
five_band_holdout,band_5_north,at_risk_original,thermal_absolute,Logistic Regression,0.500000,0.599196,1054,105,25,0.174597,0.288000,0.160000,0.095238,0.119403,0.140845,21.000000,38.000000,4.000000,42.000000,computed
five_band_holdout,band_5_north,at_risk_original,thermal_absolute,Random Forest,0.300000,0.430862,1054,105,25,0.480326,0.669500,0.560000,0.318182,0.405797,0.486111,11.000000,30.000000,14.000000,50.000000,computed
five_band_holdout,band_5_north,at_risk_original,thermal_absolute,Random Forest,0.400000,0.430862,1054,105,25,0.480326,0.669500,0.560000,0.318182,0.405797,0.486111,11.000000,30.000000,14.000000,50.000000,computed
five_band_holdout,band_5_north,at_risk_original,thermal_absolute,Random Forest,0.500000,0.430862,1054,105,25,0.480326,0.669500,0.560000,0.318182,0.405797,0.486111,11.000000,30.000000,14.000000,50.000000,computed
five_band_holdout,band_5_north,at_risk_original,thermal_relative,Logistic Regression,0.300000,0.121475,1054,105,25,0.197649,0.360000,0.960000,0.233010,0.375000,0.591133,1.000000,79.000000,24.000000,1.000000,computed
five_band_holdout,band_5_north,at_risk_original,thermal_relative,Logistic Regression,0.400000,0.539603,1054,105,25,0.197649,0.360000,0.160000,0.166667,0.163265,0.161290,21.000000,20.000000,4.000000,60.000000,computed
five_band_holdout,band_5_north,at_risk_original,thermal_relative,Logistic Regression,0.500000,0.654588,1054,105,25,0.197649,0.360000,0.000000,0.000000,0.000000,0.000000,25.000000,8.000000,0.000000,72.000000,computed
five_band_holdout,band_5_north,at_risk_original,thermal_relative,Random Forest,0.300000,0.425685,1054,105,25,0.453541,0.711500,0.720000,0.409091,0.521739,0.625000,7.000000,26.000000,18.000000,54.000000,computed
five_band_holdout,band_5_north,at_risk_original,thermal_relative,Random Forest,0.400000,0.425685,1054,105,25,0.453541,0.711500,0.720000,0.409091,0.521739,0.625000,7.000000,26.000000,18.000000,54.000000,computed
five_band_holdout,band_5_north,at_risk_original,thermal_relative,Random Forest,0.500000,0.425685,1054,105,25,0.453541,0.711500,0.720000,0.409091,0.521739,0.625000,7.000000,26.000000,18.000000,54.000000,computed
five_band_holdout,band_5_north,at_risk_original,trajectory_absolute,Logistic Regression,0.300000,0.175775,1054,105,25,0.222157,0.452000,0.920000,0.227723,0.365079,0.572139,2.000000,78.000000,23.000000,2.000000,computed
five_band_holdout,band_5_north,at_risk_original,trajectory_absolute,Logistic Regression,0.400000,0.556175,1054,105,25,0.222157,0.452000,0.040000,0.166667,0.064516,0.047170,24.000000,5.000000,1.000000,75.000000,computed
five_band_holdout,band_5_north,at_risk_original,trajectory_absolute,Logistic Regression,0.500000,0.646091,1054,105,25,0.222157,0.452000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,0.000000,80.000000,computed
five_band_holdout,band_5_north,at_risk_original,trajectory_absolute,Random Forest,0.300000,0.486111,1054,105,25,0.293615,0.567000,0.120000,0.375000,0.181818,0.138889,22.000000,5.000000,3.000000,75.000000,computed
five_band_holdout,band_5_north,at_risk_original,trajectory_absolute,Random Forest,0.400000,0.486111,1054,105,25,0.293615,0.567000,0.120000,0.375000,0.181818,0.138889,22.000000,5.000000,3.000000,75.000000,computed
five_band_holdout,band_5_north,at_risk_original,trajectory_absolute,Random Forest,0.500000,0.486111,1054,105,25,0.293615,0.567000,0.120000,0.375000,0.181818,0.138889,22.000000,5.000000,3.000000,75.000000,computed
five_band_holdout,band_5_north,at_risk_original,trajectory_relative,Logistic Regression,0.300000,0.323622,1054,105,25,0.256539,0.502000,0.840000,0.235955,0.368421,0.555556,4.000000,68.000000,21.000000,12.000000,computed
five_band_holdout,band_5_north,at_risk_original,trajectory_relative,Logistic Regression,0.400000,0.572336,1054,105,25,0.256539,0.502000,0.000000,0.000000,0.000000,0.000000,25.000000,5.000000,0.000000,75.000000,computed
five_band_holdout,band_5_north,at_risk_original,trajectory_relative,Logistic Regression,0.500000,,1054,105,25,,,,,,,,,,,no_training_threshold_met_precision_floor
five_band_holdout,band_5_north,at_risk_original,trajectory_relative,Random Forest,0.300000,0.381553,1054,105,25,0.261123,0.477500,0.320000,0.222222,0.262295,0.294118,17.000000,28.000000,8.000000,52.000000,computed
five_band_holdout,band_5_north,at_risk_original,trajectory_relative,Random Forest,0.400000,0.381553,1054,105,25,0.261123,0.477500,0.320000,0.222222,0.262295,0.294118,17.000000,28.000000,8.000000,52.000000,computed
five_band_holdout,band_5_north,at_risk_original,trajectory_relative,Random Forest,0.500000,0.381553,1054,105,25,0.261123,0.477500,0.320000,0.222222,0.262295,0.294118,17.000000,28.000000,8.000000,52.000000,computed
five_band_holdout,band_5_north,at_risk_original,relative_dynamic_combined,Logistic Regression,0.300000,0.090738,1054,105,25,0.335770,0.527000,0.720000,0.233766,0.352941,0.508475,7.000000,59.000000,18.000000,21.000000,computed
five_band_holdout,band_5_north,at_risk_original,relative_dynamic_combined,Logistic Regression,0.400000,0.387775,1054,105,25,0.335770,0.527000,0.400000,0.357143,0.377358,0.390625,15.000000,18.000000,10.000000,62.000000,computed
five_band_holdout,band_5_north,at_risk_original,relative_dynamic_combined,Logistic Regression,0.500000,0.516324,1054,105,25,0.335770,0.527000,0.280000,0.437500,0.341463,0.301724,18.000000,9.000000,7.000000,71.000000,computed
