source_table,experiment_layer,target_definition,normalized_target,feature_family,normalized_feature_family,model,learning_strategy,threshold,pr_auc,roc_auc,recall,precision,f1,f2,false_negatives,false_positives,true_positives,true_negatives,train_positive_count,validation_positive_count,test_positive_count,n_train,n_validation,n_test,event_prevalence_test,status,notes
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_current_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.05,0.6045091827283149,0.8751254480286739,1.0,0.4838709677419355,0.6521739130434783,0.8241758241758241,0.0,48.0,45.0,107.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_current_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.7,0.6045091827283149,0.8751254480286739,0.0444444444444444,1.0,0.0851063829787234,0.0549450549450549,43.0,0.0,2.0,155.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_trajectory_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.5,0.4579118304654214,0.8020071684587814,0.1555555555555555,0.3888888888888889,0.2222222222222222,0.1767676767676767,38.0,11.0,7.0,144.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_trajectory_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.1,0.4579118304654214,0.8020071684587814,0.9777777777777776,0.4536082474226804,0.6197183098591549,0.7942238267148014,1.0,53.0,44.0,102.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_trajectory_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.1,0.4579118304654214,0.8020071684587814,0.9777777777777776,0.4536082474226804,0.6197183098591549,0.7942238267148014,1.0,53.0,44.0,102.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_trajectory_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.1,0.4579118304654214,0.8020071684587814,0.9777777777777776,0.4536082474226804,0.6197183098591549,0.7942238267148014,1.0,53.0,44.0,102.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_trajectory_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.5,0.4579118304654214,0.8020071684587814,0.1555555555555555,0.3888888888888889,0.2222222222222222,0.1767676767676767,38.0,11.0,7.0,144.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_current_plus_trajectory,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.5,0.4601650330544433,0.837562724014337,0.1333333333333333,0.4285714285714285,0.2033898305084746,0.1546391752577319,39.0,8.0,6.0,147.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_current_plus_trajectory,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.2,0.4601650330544433,0.837562724014337,0.9333333333333332,0.4719101123595505,0.6268656716417911,0.7806691449814126,3.0,47.0,42.0,108.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_current_plus_trajectory,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.1,0.4601650330544433,0.837562724014337,1.0,0.4838709677419355,0.6521739130434783,0.8241758241758241,0.0,48.0,45.0,107.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_current_plus_trajectory,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.2,0.4601650330544433,0.837562724014337,0.9333333333333332,0.4719101123595505,0.6268656716417911,0.7806691449814126,3.0,47.0,42.0,108.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_current_plus_trajectory,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.45,0.4601650330544433,0.837562724014337,0.2,0.4090909090909091,0.2686567164179104,0.2227722772277227,36.0,13.0,9.0,142.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,environment_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.5,0.287900749032292,0.5370609318996415,0.0,0.0,0.0,0.0,45.0,0.0,0.0,155.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,environment_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.2,0.287900749032292,0.5370609318996415,0.5555555555555556,0.2403846153846154,0.3355704697986577,0.4401408450704225,20.0,79.0,25.0,76.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,environment_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.2,0.287900749032292,0.5370609318996415,0.5555555555555556,0.2403846153846154,0.3355704697986577,0.4401408450704225,20.0,79.0,25.0,76.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,environment_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.2,0.287900749032292,0.5370609318996415,0.5555555555555556,0.2403846153846154,0.3355704697986577,0.4401408450704225,20.0,79.0,25.0,76.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,environment_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.45,0.287900749032292,0.5370609318996415,0.0222222222222222,0.3333333333333333,0.0416666666666666,0.0273224043715847,44.0,2.0,1.0,153.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_plus_environment,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.5,0.4903886597175173,0.8265232974910394,0.0222222222222222,1.0,0.0434782608695652,0.0276243093922651,44.0,0.0,1.0,155.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_plus_environment,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.15,0.4903886597175173,0.8265232974910394,0.9111111111111112,0.4659090909090909,0.6165413533834586,0.7649253731343284,4.0,47.0,41.0,108.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_plus_environment,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.15,0.4903886597175173,0.8265232974910394,0.9111111111111112,0.4659090909090909,0.6165413533834586,0.7649253731343284,4.0,47.0,41.0,108.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_plus_environment,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.15,0.4903886597175173,0.8265232974910394,0.9111111111111112,0.4659090909090909,0.6165413533834586,0.7649253731343284,4.0,47.0,41.0,108.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_plus_environment,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.55,0.4903886597175173,0.8265232974910394,0.0,0.0,0.0,0.0,45.0,0.0,0.0,155.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_plus_trajectory_plus_environment,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.5,0.464800255976883,0.8226523297491038,0.0222222222222222,1.0,0.0434782608695652,0.0276243093922651,44.0,0.0,1.0,155.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_plus_trajectory_plus_environment,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.15,0.464800255976883,0.8226523297491038,0.9111111111111112,0.4712643678160919,0.6212121212121212,0.7677902621722846,4.0,46.0,41.0,109.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_plus_trajectory_plus_environment,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.15,0.464800255976883,0.8226523297491038,0.9111111111111112,0.4712643678160919,0.6212121212121212,0.7677902621722846,4.0,46.0,41.0,109.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_plus_trajectory_plus_environment,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.15,0.464800255976883,0.8226523297491038,0.9111111111111112,0.4712643678160919,0.6212121212121212,0.7677902621722846,4.0,46.0,41.0,109.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_plus_trajectory_plus_environment,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.15,0.464800255976883,0.8226523297491038,0.9111111111111112,0.4712643678160919,0.6212121212121212,0.7677902621722846,4.0,46.0,41.0,109.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_current_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.5,0.5158191310592029,0.8681785967399007,0.4705882352941176,0.5714285714285714,0.5161290322580645,0.4878048780487805,18.0,12.0,16.0,154.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_current_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.5,0.5158191310592029,0.8681785967399007,0.4705882352941176,0.5714285714285714,0.5161290322580645,0.4878048780487805,18.0,12.0,16.0,154.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_current_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.05,0.5158191310592029,0.8681785967399007,1.0,0.3617021276595745,0.53125,0.7391304347826086,0.0,60.0,34.0,106.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_current_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.35,0.5158191310592029,0.8681785967399007,0.6764705882352942,0.46,0.5476190476190477,0.6182795698924731,11.0,27.0,23.0,139.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_current_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.75,0.5158191310592029,0.8681785967399007,0.0588235294117647,0.5,0.1052631578947368,0.0714285714285714,32.0,2.0,2.0,164.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_trajectory_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.5,0.4840117733080434,0.8912119064493267,0.5,0.5483870967741935,0.5230769230769231,0.5089820359281437,17.0,14.0,17.0,152.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_trajectory_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.4,0.4840117733080434,0.8912119064493267,0.6470588235294118,0.5116279069767442,0.5714285714285714,0.6145251396648045,12.0,21.0,22.0,145.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_trajectory_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.2,0.4840117733080434,0.8912119064493267,1.0,0.419753086419753,0.591304347826087,0.783410138248848,0.0,47.0,34.0,119.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_trajectory_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.4,0.4840117733080434,0.8912119064493267,0.6470588235294118,0.5116279069767442,0.5714285714285714,0.6145251396648045,12.0,21.0,22.0,145.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_trajectory_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.75,0.4840117733080434,0.8912119064493267,0.0,0.0,0.0,0.0,34.0,1.0,0.0,165.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_current_plus_trajectory,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.5,0.5525494123019221,0.8951098511693835,0.4117647058823529,0.4666666666666667,0.4375,0.4216867469879518,20.0,16.0,14.0,150.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_current_plus_trajectory,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.4,0.5525494123019221,0.8951098511693835,0.7647058823529411,0.5098039215686274,0.611764705882353,0.6951871657754011,8.0,25.0,26.0,141.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_current_plus_trajectory,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.2,0.5525494123019221,0.8951098511693835,1.0,0.4047619047619047,0.576271186440678,0.7727272727272727,0.0,50.0,34.0,116.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_current_plus_trajectory,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.4,0.5525494123019221,0.8951098511693835,0.7647058823529411,0.5098039215686274,0.611764705882353,0.6951871657754011,8.0,25.0,26.0,141.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_current_plus_trajectory,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.35,0.5525494123019221,0.8951098511693835,0.7941176470588235,0.5,0.6136363636363636,0.7105263157894737,7.0,27.0,27.0,139.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,environment_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.5,0.1804659616078421,0.5721119773210489,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,32.0,32.0,2.0,134.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,environment_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.3,0.1804659616078421,0.5721119773210489,0.7647058823529411,0.2407407407407407,0.3661971830985915,0.5327868852459017,8.0,82.0,26.0,84.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,environment_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.05,0.1804659616078421,0.5721119773210489,1.0,0.1708542713567839,0.2918454935622318,0.5074626865671642,0.0,165.0,34.0,1.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,environment_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.05,0.1804659616078421,0.5721119773210489,1.0,0.1708542713567839,0.2918454935622318,0.5074626865671642,0.0,165.0,34.0,1.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,environment_only,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.45,0.1804659616078421,0.5721119773210489,0.1176470588235294,0.08,0.0952380952380952,0.1075268817204301,30.0,46.0,4.0,120.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_plus_environment,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.5,0.3168733552357354,0.8051027639971651,0.1764705882352941,0.2068965517241379,0.1904761904761904,0.1818181818181818,28.0,23.0,6.0,143.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_plus_environment,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.25,0.3168733552357354,0.8051027639971651,0.9705882352941176,0.4177215189873418,0.584070796460177,0.7674418604651163,1.0,46.0,33.0,120.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_plus_environment,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.1,0.3168733552357354,0.8051027639971651,1.0,0.320754716981132,0.4857142857142857,0.7024793388429752,0.0,72.0,34.0,94.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_plus_environment,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.25,0.3168733552357354,0.8051027639971651,0.9705882352941176,0.4177215189873418,0.584070796460177,0.7674418604651163,1.0,46.0,33.0,120.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_plus_environment,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.35,0.3168733552357354,0.8051027639971651,0.5588235294117647,0.3454545454545454,0.4269662921348314,0.4973821989528796,15.0,36.0,19.0,130.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_plus_trajectory_plus_environment,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.5,0.4017578020814482,0.864280652019844,0.2058823529411764,0.3181818181818182,0.25,0.2215189873417721,27.0,15.0,7.0,151.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_plus_trajectory_plus_environment,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.3,0.4017578020814482,0.864280652019844,0.9117647058823528,0.492063492063492,0.6391752577319587,0.7788944723618091,3.0,32.0,31.0,134.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_plus_trajectory_plus_environment,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.1,0.4017578020814482,0.864280652019844,1.0,0.3505154639175257,0.5190839694656488,0.7296137339055794,0.0,63.0,34.0,103.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_plus_trajectory_plus_environment,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.3,0.4017578020814482,0.864280652019844,0.9117647058823528,0.492063492063492,0.6391752577319587,0.7788944723618091,3.0,32.0,31.0,134.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_drop_next,actionable_drop,canopy_plus_trajectory_plus_environment,threshold_tuned,Random Forest (cost_sensitive),cost_sensitive,0.6,0.4017578020814482,0.864280652019844,0.0588235294117647,0.2857142857142857,0.0975609756097561,0.0699300699300699,32.0,5.0,2.0,161.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_current_only,threshold_tuned,Random Forest (unweighted),unweighted,0.5,0.5946172309001835,0.8749820788530466,0.0888888888888888,0.6666666666666666,0.1568627450980392,0.1075268817204301,41.0,2.0,4.0,153.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_current_only,threshold_tuned,Random Forest (unweighted),unweighted,0.3,0.5946172309001835,0.8749820788530466,0.4222222222222222,0.5277777777777778,0.4691358024691358,0.4398148148148148,26.0,17.0,19.0,138.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_current_only,threshold_tuned,Random Forest (unweighted),unweighted,0.05,0.5946172309001835,0.8749820788530466,0.9555555555555556,0.4777777777777778,0.6370370370370371,0.7962962962962963,2.0,47.0,43.0,108.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_current_only,threshold_tuned,Random Forest (unweighted),unweighted,0.05,0.5946172309001835,0.8749820788530466,0.9555555555555556,0.4777777777777778,0.6370370370370371,0.7962962962962963,2.0,47.0,43.0,108.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_current_only,threshold_tuned,Random Forest (unweighted),unweighted,0.45,0.5946172309001835,0.8749820788530466,0.1777777777777777,0.6666666666666666,0.2807017543859649,0.2083333333333333,37.0,4.0,8.0,151.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_trajectory_only,threshold_tuned,Random Forest (unweighted),unweighted,0.5,0.4403544368931611,0.7948387096774194,0.0666666666666666,0.4285714285714285,0.1153846153846153,0.0802139037433155,42.0,4.0,3.0,151.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_trajectory_only,threshold_tuned,Random Forest (unweighted),unweighted,0.05,0.4403544368931611,0.7948387096774194,0.9777777777777776,0.44,0.6068965517241379,0.7857142857142857,1.0,56.0,44.0,99.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_trajectory_only,threshold_tuned,Random Forest (unweighted),unweighted,0.05,0.4403544368931611,0.7948387096774194,0.9777777777777776,0.44,0.6068965517241379,0.7857142857142857,1.0,56.0,44.0,99.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_trajectory_only,threshold_tuned,Random Forest (unweighted),unweighted,0.05,0.4403544368931611,0.7948387096774194,0.9777777777777776,0.44,0.6068965517241379,0.7857142857142857,1.0,56.0,44.0,99.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_trajectory_only,threshold_tuned,Random Forest (unweighted),unweighted,0.5,0.4403544368931611,0.7948387096774194,0.0666666666666666,0.4285714285714285,0.1153846153846153,0.0802139037433155,42.0,4.0,3.0,151.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_current_plus_trajectory,threshold_tuned,Random Forest (unweighted),unweighted,0.5,0.4582879151975418,0.8305376344086022,0.0222222222222222,0.2,0.04,0.027027027027027,44.0,4.0,1.0,151.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_current_plus_trajectory,threshold_tuned,Random Forest (unweighted),unweighted,0.05,0.4582879151975418,0.8305376344086022,1.0,0.4591836734693877,0.6293706293706294,0.8093525179856115,0.0,53.0,45.0,102.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_current_plus_trajectory,threshold_tuned,Random Forest (unweighted),unweighted,0.05,0.4582879151975418,0.8305376344086022,1.0,0.4591836734693877,0.6293706293706294,0.8093525179856115,0.0,53.0,45.0,102.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_current_plus_trajectory,threshold_tuned,Random Forest (unweighted),unweighted,0.05,0.4582879151975418,0.8305376344086022,1.0,0.4591836734693877,0.6293706293706294,0.8093525179856115,0.0,53.0,45.0,102.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_current_plus_trajectory,threshold_tuned,Random Forest (unweighted),unweighted,0.4,0.4582879151975418,0.8305376344086022,0.1555555555555555,0.5,0.2372881355932203,0.1804123711340206,38.0,7.0,7.0,148.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,environment_only,threshold_tuned,Random Forest (unweighted),unweighted,0.5,0.2230068778671006,0.4521146953405018,0.0,0.0,0.0,0.0,45.0,0.0,0.0,155.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,environment_only,threshold_tuned,Random Forest (unweighted),unweighted,0.15,0.2230068778671006,0.4521146953405018,0.4888888888888889,0.2018348623853211,0.2857142857142857,0.3806228373702422,23.0,87.0,22.0,68.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,environment_only,threshold_tuned,Random Forest (unweighted),unweighted,0.1,0.2230068778671006,0.4521146953405018,0.7555555555555555,0.2297297297297297,0.3523316062176165,0.5182926829268293,11.0,114.0,34.0,41.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,environment_only,threshold_tuned,Random Forest (unweighted),unweighted,0.15,0.2230068778671006,0.4521146953405018,0.4888888888888889,0.2018348623853211,0.2857142857142857,0.3806228373702422,23.0,87.0,22.0,68.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,environment_only,threshold_tuned,Random Forest (unweighted),unweighted,0.35,0.2230068778671006,0.4521146953405018,0.0222222222222222,0.3333333333333333,0.0416666666666666,0.0273224043715847,44.0,2.0,1.0,153.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_plus_environment,threshold_tuned,Random Forest (unweighted),unweighted,0.5,0.4418449172465721,0.7799283154121864,0.0,0.0,0.0,0.0,45.0,0.0,0.0,155.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_plus_environment,threshold_tuned,Random Forest (unweighted),unweighted,0.15,0.4418449172465721,0.7799283154121864,0.6222222222222222,0.3888888888888889,0.4786324786324786,0.5555555555555556,17.0,44.0,28.0,111.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_plus_environment,threshold_tuned,Random Forest (unweighted),unweighted,0.15,0.4418449172465721,0.7799283154121864,0.6222222222222222,0.3888888888888889,0.4786324786324786,0.5555555555555556,17.0,44.0,28.0,111.0,,,,,,,,computed,
outputs/model_results/extended_threshold_selection_summary.csv,threshold_tuned,actionable_decline_low_next,actionable_drop,canopy_plus_environment,threshold_tuned,Random Forest (unweighted),unweighted,0.15,0.4418449172465721,0.7799283154121864,0.6222222222222222,0.3888888888888889,0.4786324786324786,0.5555555555555556,17.0,44.0,28.0,111.0,,,,,,,,computed,
