model_group,model_name,target_definition,target,evaluation_subgroup,pr_auc,recall,precision,f1,balanced_accuracy,false_negatives,false_positives,true_positives,true_negatives,n_test,n_positive_events,event_prevalence
repo_ml_refit,canopy_only / XGBoost,C_new_decline_transition,new_decline_event_next,current_canopy_gt_0_05,0.32472038699697703,0.4444444444444444,0.38095238095238093,0.41025641025641024,0.6355555555555555,10,13.0,8,62.0,93,18,0.1935483870967742
repo_ml_refit,canopy_only / LightGBM,C_new_decline_transition,new_decline_event_next,current_canopy_gt_0_05,0.28726555602263015,0.3888888888888889,0.4117647058823529,0.4,0.6277777777777778,11,10.0,7,65.0,93,18,0.1935483870967742
repo_ml_refit,oisst_only / Logistic Regression,C_new_decline_transition,new_decline_event_next,current_canopy_gt_0_05,0.23379155232217555,0.16666666666666666,0.13043478260869565,0.14634146341463414,0.44999999999999996,15,20.0,3,55.0,93,18,0.1935483870967742
repo_ml_refit,oisst_only / SVM,C_new_decline_transition,new_decline_event_next,current_canopy_gt_0_05,0.13573777703385162,0.0,0.0,0.0,0.5,18,0.0,0,75.0,93,18,0.1935483870967742
repo_ml_refit,oisst_only / Random Forest,C_new_decline_transition,new_decline_event_next,current_canopy_gt_0_05,0.13959195798173601,0.0,0.0,0.0,0.31333333333333335,18,28.0,0,47.0,93,18,0.1935483870967742
repo_ml_refit,oisst_only / XGBoost,C_new_decline_transition,new_decline_event_next,current_canopy_gt_0_05,0.14252432411546934,0.05555555555555555,0.03225806451612903,0.04081632653061224,0.3277777777777778,17,30.0,1,45.0,93,18,0.1935483870967742
repo_ml_refit,oisst_only / LightGBM,C_new_decline_transition,new_decline_event_next,current_canopy_gt_0_05,0.14765717417536983,0.05555555555555555,0.04,0.046511627906976744,0.3677777777777778,17,24.0,1,51.0,93,18,0.1935483870967742
repo_ml_refit,canopy_noaa / Logistic Regression,C_new_decline_transition,new_decline_event_next,current_canopy_gt_0_05,0.24111161055487879,0.16666666666666666,0.12,0.13953488372093023,0.43666666666666665,15,22.0,3,53.0,93,18,0.1935483870967742
repo_ml_refit,canopy_noaa / SVM,C_new_decline_transition,new_decline_event_next,current_canopy_gt_0_05,0.22353235535081303,0.0,0.0,0.0,0.5,18,0.0,0,75.0,93,18,0.1935483870967742
repo_ml_refit,canopy_noaa / Random Forest,C_new_decline_transition,new_decline_event_next,current_canopy_gt_0_05,0.14114651271848966,0.0,0.0,0.0,0.48,18,3.0,0,72.0,93,18,0.1935483870967742
repo_ml_refit,canopy_noaa / XGBoost,C_new_decline_transition,new_decline_event_next,current_canopy_gt_0_05,0.151670845598038,0.05555555555555555,0.09090909090909091,0.06896551724137931,0.46111111111111114,17,10.0,1,65.0,93,18,0.1935483870967742
repo_ml_refit,canopy_noaa / LightGBM,C_new_decline_transition,new_decline_event_next,current_canopy_gt_0_05,0.19876350648836566,0.05555555555555555,0.16666666666666666,0.08333333333333333,0.49444444444444446,17,5.0,1,70.0,93,18,0.1935483870967742
repo_ml_refit,canopy_only / Logistic Regression,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p50,0.4586574717519959,0.4666666666666667,0.3684210526315789,0.4117647058823529,0.5568627450980392,8,12.0,7,22.0,49,15,0.30612244897959184
repo_ml_refit,canopy_only / SVM,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p50,0.46077471574166795,0.0,0.0,0.0,0.5,15,0.0,0,34.0,49,15,0.30612244897959184
repo_ml_refit,canopy_only / Random Forest,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p50,0.5313855099656448,0.26666666666666666,0.5,0.34782608695652173,0.5745098039215686,11,4.0,4,30.0,49,15,0.30612244897959184
repo_ml_refit,canopy_only / XGBoost,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p50,0.38207987174235386,0.26666666666666666,0.3333333333333333,0.2962962962962963,0.5156862745098039,11,8.0,4,26.0,49,15,0.30612244897959184
repo_ml_refit,canopy_only / LightGBM,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p50,0.35732685630474537,0.2,0.3333333333333333,0.25,0.5117647058823529,12,6.0,3,28.0,49,15,0.30612244897959184
repo_ml_refit,oisst_only / Logistic Regression,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p50,0.33540416909982124,0.0,0.0,0.0,0.4117647058823529,15,6.0,0,28.0,49,15,0.30612244897959184
repo_ml_refit,oisst_only / SVM,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p50,0.21811974790631727,0.0,0.0,0.0,0.5,15,0.0,0,34.0,49,15,0.30612244897959184
repo_ml_refit,oisst_only / Random Forest,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p50,0.21483473539363263,0.0,0.0,0.0,0.38235294117647056,15,8.0,0,26.0,49,15,0.30612244897959184
repo_ml_refit,oisst_only / XGBoost,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p50,0.20829392725823814,0.0,0.0,0.0,0.27941176470588236,15,15.0,0,19.0,49,15,0.30612244897959184
repo_ml_refit,oisst_only / LightGBM,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p50,0.20216472263169732,0.0,0.0,0.0,0.38235294117647056,15,8.0,0,26.0,49,15,0.30612244897959184
repo_ml_refit,canopy_noaa / Logistic Regression,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p50,0.32410271902243204,0.06666666666666667,0.125,0.08695652173913043,0.43039215686274507,14,7.0,1,27.0,49,15,0.30612244897959184
repo_ml_refit,canopy_noaa / SVM,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p50,0.5165830174649281,0.06666666666666667,1.0,0.125,0.5333333333333333,14,0.0,1,34.0,49,15,0.30612244897959184
repo_ml_refit,canopy_noaa / Random Forest,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p50,0.2225137363279237,0.0,0.0,0.0,0.4117647058823529,15,6.0,0,28.0,49,15,0.30612244897959184
repo_ml_refit,canopy_noaa / XGBoost,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p50,0.24607733406100807,0.06666666666666667,0.125,0.08695652173913043,0.43039215686274507,14,7.0,1,27.0,49,15,0.30612244897959184
repo_ml_refit,canopy_noaa / LightGBM,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p50,0.24341721581530026,0.0,0.0,0.0,0.45588235294117646,15,3.0,0,31.0,49,15,0.30612244897959184
repo_ml_refit,canopy_only / Logistic Regression,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p75,0.5637755102040816,0.8571428571428571,0.5,0.631578947368421,0.7706766917293233,1,6.0,6,13.0,26,7,0.2692307692307692
repo_ml_refit,canopy_only / SVM,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p75,0.4810457516339869,0.0,0.0,0.0,0.5,7,0.0,0,19.0,26,7,0.2692307692307692
repo_ml_refit,canopy_only / Random Forest,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p75,0.4328385899814471,0.2857142857142857,0.5,0.36363636363636365,0.5902255639097744,5,2.0,2,17.0,26,7,0.2692307692307692
repo_ml_refit,canopy_only / XGBoost,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p75,0.6034521034521034,0.2857142857142857,0.5,0.36363636363636365,0.5902255639097744,5,2.0,2,17.0,26,7,0.2692307692307692
repo_ml_refit,canopy_only / LightGBM,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p75,0.5302626313683367,0.14285714285714285,1.0,0.25,0.5714285714285714,6,0.0,1,19.0,26,7,0.2692307692307692
repo_ml_refit,oisst_only / Logistic Regression,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p75,0.3062297179944239,0.0,0.0,0.0,0.39473684210526316,7,4.0,0,15.0,26,7,0.2692307692307692
repo_ml_refit,oisst_only / SVM,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p75,0.3547619047619048,0.0,0.0,0.0,0.5,7,0.0,0,19.0,26,7,0.2692307692307692
repo_ml_refit,oisst_only / Random Forest,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p75,0.29239869860987877,0.0,0.0,0.0,0.3684210526315789,7,5.0,0,14.0,26,7,0.2692307692307692
repo_ml_refit,oisst_only / XGBoost,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p75,0.2502061430632859,0.0,0.0,0.0,0.3684210526315789,7,5.0,0,14.0,26,7,0.2692307692307692
repo_ml_refit,oisst_only / LightGBM,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p75,0.2346434267486899,0.0,0.0,0.0,0.42105263157894735,7,3.0,0,16.0,26,7,0.2692307692307692
repo_ml_refit,canopy_noaa / Logistic Regression,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p75,0.3669159343072387,0.14285714285714285,0.16666666666666666,0.15384615384615385,0.4398496240601504,6,5.0,1,14.0,26,7,0.2692307692307692
repo_ml_refit,canopy_noaa / SVM,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p75,0.6394859109144824,0.0,0.0,0.0,0.5,7,0.0,0,19.0,26,7,0.2692307692307692
repo_ml_refit,canopy_noaa / Random Forest,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p75,0.40810411120970125,0.0,0.0,0.0,0.47368421052631576,7,1.0,0,18.0,26,7,0.2692307692307692
repo_ml_refit,canopy_noaa / XGBoost,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p75,0.42918280549859494,0.0,0.0,0.0,0.5,7,0.0,0,19.0,26,7,0.2692307692307692
repo_ml_refit,canopy_noaa / LightGBM,C_new_decline_transition,new_decline_event_next,current_canopy_ge_historical_p75,0.2961065849264607,0.0,0.0,0.0,0.47368421052631576,7,1.0,0,18.0,26,7,0.2692307692307692
repo_ml_refit,canopy_only / Logistic Regression,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.5511782137790788,0.47058823529411764,0.6153846153846154,0.5333333333333333,0.705173635719348,18,10.0,16,156.0,200,34,0.17
repo_ml_refit,canopy_only / SVM,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.5169712514001208,0.2647058823529412,0.5625,0.36,0.611268603827073,25,7.0,9,159.0,200,34,0.17
repo_ml_refit,canopy_only / Random Forest,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.5374670151424825,0.5882352941176471,0.5714285714285714,0.5797101449275363,0.7489369241672572,14,15.0,20,151.0,200,34,0.17
repo_ml_refit,canopy_only / XGBoost,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.45910301372682655,0.5588235294117647,0.4418604651162791,0.4935064935064935,0.7071226080793763,15,24.0,19,142.0,200,34,0.17
repo_ml_refit,canopy_only / LightGBM,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.4632384969355211,0.5,0.5151515151515151,0.5074626865671642,0.7018072289156627,17,16.0,17,150.0,200,34,0.17
repo_ml_refit,oisst_only / Logistic Regression,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.5432299710943455,1.0,0.40476190476190477,0.576271186440678,0.8493975903614458,0,50.0,34,116.0,200,34,0.17
repo_ml_refit,oisst_only / SVM,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.19560011860768592,0.11764705882352941,0.16,0.13559322033898305,0.49557051736357194,30,21.0,4,145.0,200,34,0.17
repo_ml_refit,oisst_only / Random Forest,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.11594903228095617,0.08823529411764706,0.039473684210526314,0.05454545454545454,0.32423812898653437,31,73.0,3,93.0,200,34,0.17
repo_ml_refit,oisst_only / XGBoost,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.11212198223200714,0.058823529411764705,0.024691358024691357,0.034782608695652174,0.2914599574769667,32,79.0,2,87.0,200,34,0.17
repo_ml_refit,oisst_only / LightGBM,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.11307404325034377,0.0,0.0,0.0,0.27710843373493976,34,74.0,0,92.0,200,34,0.17
repo_ml_refit,canopy_noaa / Logistic Regression,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.4906828960287452,0.4117647058823529,0.6086956521739131,0.49122807017543857,0.6787739192062368,20,9.0,14,157.0,200,34,0.17
repo_ml_refit,canopy_noaa / SVM,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.28497295318308835,0.0,0.0,0.0,0.45180722891566266,34,16.0,0,150.0,200,34,0.17
repo_ml_refit,canopy_noaa / Random Forest,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.2956618281194917,0.17647058823529413,0.2222222222222222,0.19672131147540983,0.5249822820694543,28,21.0,6,145.0,200,34,0.17
repo_ml_refit,canopy_noaa / XGBoost,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.27733217182483305,0.11764705882352941,0.12121212121212122,0.11940298507462686,0.4714741318214033,30,29.0,4,137.0,200,34,0.17
repo_ml_refit,canopy_noaa / LightGBM,D_actionable_decline_drop,actionable_decline_drop_next,full_sample,0.2891537895113906,0.11764705882352941,0.16,0.13559322033898305,0.49557051736357194,30,21.0,4,145.0,200,34,0.17
repo_ml_refit,canopy_only / Logistic Regression,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_gt_0_05,0.47152882253833184,0.38235294117647056,0.48148148148148145,0.4262295081967213,0.5725324027916251,21,14.0,13,45.0,93,34,0.3655913978494624
repo_ml_refit,canopy_only / SVM,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_gt_0_05,0.4240771182675803,0.11764705882352941,0.26666666666666666,0.16326530612244897,0.4656031904287139,30,11.0,4,48.0,93,34,0.3655913978494624
repo_ml_refit,canopy_only / Random Forest,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_gt_0_05,0.5016600388640218,0.29411764705882354,0.47619047619047616,0.36363636363636365,0.553838484546361,24,11.0,10,48.0,93,34,0.3655913978494624
repo_ml_refit,canopy_only / XGBoost,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_gt_0_05,0.45982972731227995,0.2647058823529412,0.42857142857142855,0.32727272727272727,0.5306580259222333,25,12.0,9,47.0,93,34,0.3655913978494624
repo_ml_refit,canopy_only / LightGBM,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_gt_0_05,0.4577254613586234,0.23529411764705882,0.4444444444444444,0.3076923076923077,0.532901296111665,26,10.0,8,49.0,93,34,0.3655913978494624
repo_ml_refit,oisst_only / Logistic Regression,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_gt_0_05,0.5265133375959519,0.6764705882352942,0.5609756097560976,0.6133333333333333,0.6856929212362912,11,18.0,23,41.0,93,34,0.3655913978494624
repo_ml_refit,oisst_only / SVM,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_gt_0_05,0.32133567756781944,0.14705882352941177,0.22727272727272727,0.17857142857142858,0.4294616151545364,29,17.0,5,42.0,93,34,0.3655913978494624
repo_ml_refit,oisst_only / Random Forest,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_gt_0_05,0.24291333520244143,0.23529411764705882,0.14035087719298245,0.17582417582417584,0.2023928215353938,26,49.0,8,10.0,93,34,0.3655913978494624
repo_ml_refit,oisst_only / XGBoost,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_gt_0_05,0.24150528525750323,0.14705882352941177,0.10638297872340426,0.12345679012345678,0.2175972083748754,29,42.0,5,17.0,93,34,0.3655913978494624
repo_ml_refit,oisst_only / LightGBM,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_gt_0_05,0.24402313487707716,0.11764705882352941,0.08888888888888889,0.10126582278481013,0.21136590229312063,30,41.0,4,18.0,93,34,0.3655913978494624
repo_ml_refit,canopy_noaa / Logistic Regression,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_gt_0_05,0.45971275980831167,0.20588235294117646,0.35,0.25925925925925924,0.49277168494516455,27,13.0,7,46.0,93,34,0.3655913978494624
repo_ml_refit,canopy_noaa / SVM,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_gt_0_05,0.37532423320358366,0.058823529411764705,0.16666666666666666,0.08695652173913043,0.44466600199401796,32,10.0,2,49.0,93,34,0.3655913978494624
repo_ml_refit,canopy_noaa / Random Forest,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_gt_0_05,0.27004600024512215,0.058823529411764705,0.125,0.08,0.4107676969092722,32,14.0,2,45.0,93,34,0.3655913978494624
repo_ml_refit,canopy_noaa / XGBoost,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_gt_0_05,0.27657820539630196,0.17647058823529413,0.24,0.2033898305084746,0.4272183449651047,28,19.0,6,40.0,93,34,0.3655913978494624
repo_ml_refit,canopy_noaa / LightGBM,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_gt_0_05,0.28160817001333815,0.14705882352941177,0.2,0.1694915254237288,0.4040378863409771,29,20.0,5,39.0,93,34,0.3655913978494624
repo_ml_refit,canopy_only / Logistic Regression,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p50,0.5434118566308537,0.43478260869565216,0.5882352941176471,0.5,0.5827759197324415,13,7.0,10,19.0,49,23,0.46938775510204084
repo_ml_refit,canopy_only / SVM,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p50,0.4802593911673545,0.21739130434782608,0.38461538461538464,0.2777777777777778,0.45484949832775917,18,8.0,5,18.0,49,23,0.46938775510204084
repo_ml_refit,canopy_only / Random Forest,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p50,0.5589865621969173,0.30434782608695654,0.5384615384615384,0.3888888888888889,0.5367892976588629,16,6.0,7,20.0,49,23,0.46938775510204084
repo_ml_refit,canopy_only / XGBoost,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p50,0.5265755713840684,0.21739130434782608,0.5555555555555556,0.3125,0.5317725752508361,18,4.0,5,22.0,49,23,0.46938775510204084
repo_ml_refit,canopy_only / LightGBM,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p50,0.5348561548163282,0.21739130434782608,0.5555555555555556,0.3125,0.5317725752508361,18,4.0,5,22.0,49,23,0.46938775510204084
repo_ml_refit,oisst_only / Logistic Regression,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p50,0.6907245355302908,0.8695652173913043,0.7692307692307693,0.8163265306122449,0.8193979933110368,3,6.0,20,20.0,49,23,0.46938775510204084
repo_ml_refit,oisst_only / SVM,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p50,0.35761625467099295,0.17391304347826086,0.19047619047619047,0.18181818181818182,0.2600334448160535,19,17.0,4,9.0,49,23,0.46938775510204084
repo_ml_refit,oisst_only / Random Forest,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p50,0.3329474311455525,0.17391304347826086,0.18181818181818182,0.17777777777777778,0.2408026755852843,19,18.0,4,8.0,49,23,0.46938775510204084
repo_ml_refit,oisst_only / XGBoost,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p50,0.339247965153566,0.043478260869565216,0.06666666666666667,0.05263157894736842,0.2525083612040134,22,14.0,1,12.0,49,23,0.46938775510204084
repo_ml_refit,oisst_only / LightGBM,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p50,0.3465975923015471,0.13043478260869565,0.2,0.15789473684210525,0.33444816053511706,20,12.0,3,14.0,49,23,0.46938775510204084
repo_ml_refit,canopy_noaa / Logistic Regression,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p50,0.5730221636100552,0.17391304347826086,0.4444444444444444,0.25,0.4908026755852843,19,5.0,4,21.0,49,23,0.46938775510204084
repo_ml_refit,canopy_noaa / SVM,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p50,0.38734109987815174,0.0,0.0,0.0,0.34615384615384615,23,8.0,0,18.0,49,23,0.46938775510204084
repo_ml_refit,canopy_noaa / Random Forest,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p50,0.3579575625521406,0.043478260869565216,0.07692307692307693,0.05555555555555555,0.2909698996655518,22,12.0,1,14.0,49,23,0.46938775510204084
repo_ml_refit,canopy_noaa / XGBoost,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p50,0.3785145870995136,0.043478260869565216,0.08333333333333333,0.05714285714285714,0.31020066889632103,22,11.0,1,15.0,49,23,0.46938775510204084
repo_ml_refit,canopy_noaa / LightGBM,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p50,0.38793360884354805,0.08695652173913043,0.16666666666666666,0.11428571428571428,0.3511705685618729,21,10.0,2,16.0,49,23,0.46938775510204084
repo_ml_refit,canopy_only / Logistic Regression,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p75,0.45742117359764417,0.23076923076923078,0.42857142857142855,0.3,0.46153846153846156,10,4.0,3,9.0,26,13,0.5
repo_ml_refit,canopy_only / SVM,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p75,0.47520735893531696,1.0,0.5,0.6666666666666666,0.5,0,13.0,13,0.0,26,13,0.5
repo_ml_refit,canopy_only / Random Forest,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p75,0.5715501749712276,0.46153846153846156,0.6,0.5217391304347826,0.5769230769230769,7,4.0,6,9.0,26,13,0.5
repo_ml_refit,canopy_only / XGBoost,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p75,0.5386686327749676,0.38461538461538464,0.45454545454545453,0.4166666666666667,0.46153846153846156,8,6.0,5,7.0,26,13,0.5
repo_ml_refit,canopy_only / LightGBM,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p75,0.5475244278313331,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,7,7.0,6,6.0,26,13,0.5
repo_ml_refit,oisst_only / Logistic Regression,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p75,0.6308570263321395,0.9230769230769231,0.7058823529411765,0.8,0.7692307692307693,1,5.0,12,8.0,26,13,0.5
repo_ml_refit,oisst_only / SVM,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p75,0.3822644022644023,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.3076923076923077,5,13.0,8,0.0,26,13,0.5
repo_ml_refit,oisst_only / Random Forest,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p75,0.3626797914318753,0.38461538461538464,0.29411764705882354,0.3333333333333333,0.23076923076923078,8,12.0,5,1.0,26,13,0.5
repo_ml_refit,oisst_only / XGBoost,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p75,0.39709731422613376,0.38461538461538464,0.3333333333333333,0.35714285714285715,0.3076923076923077,8,10.0,5,3.0,26,13,0.5
repo_ml_refit,oisst_only / LightGBM,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p75,0.43403750994844115,0.6923076923076923,0.45,0.5454545454545454,0.4230769230769231,4,11.0,9,2.0,26,13,0.5
repo_ml_refit,canopy_noaa / Logistic Regression,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p75,0.5110915674651088,0.23076923076923078,0.375,0.2857142857142857,0.42307692307692313,10,5.0,3,8.0,26,13,0.5
repo_ml_refit,canopy_noaa / SVM,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p75,0.43644821387498217,0.38461538461538464,0.4166666666666667,0.4,0.42307692307692313,8,7.0,5,6.0,26,13,0.5
repo_ml_refit,canopy_noaa / Random Forest,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p75,0.4473616305984003,0.07692307692307693,0.14285714285714285,0.1,0.3076923076923077,12,6.0,1,7.0,26,13,0.5
repo_ml_refit,canopy_noaa / XGBoost,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p75,0.4856244434298733,0.23076923076923078,0.3333333333333333,0.2727272727272727,0.3846153846153846,10,6.0,3,7.0,26,13,0.5
repo_ml_refit,canopy_noaa / LightGBM,D_actionable_decline_drop,actionable_decline_drop_next,current_canopy_ge_historical_p75,0.4915925577690284,0.3076923076923077,0.4,0.34782608695652173,0.4230769230769231,9,6.0,4,7.0,26,13,0.5
v2_multiscale_existing,M0_nearest_grid_baseline / Logistic Regression L2,A_original_decline_state,decline_event_next,full_sample,0.800339695088934,0.8059701492537313,0.6666666666666666,0.7297297297297297,0.4938941655359565,26,54.0,108,,200,134,0.67
v2_multiscale_existing,M0_nearest_grid_baseline / Random Forest,A_original_decline_state,decline_event_next,full_sample,0.7633831744478944,0.208955223880597,0.875,0.3373493975903614,0.5741745816372682,106,4.0,28,,200,134,0.67
v2_multiscale_existing,M1_idw_k4_main_interpolation / Logistic Regression L2,A_original_decline_state,decline_event_next,full_sample,0.8022751315421924,0.8134328358208955,0.6687116564417178,0.734006734006734,0.4976255088195387,25,54.0,109,,200,134,0.67
v2_multiscale_existing,M1_idw_k4_main_interpolation / Random Forest,A_original_decline_state,decline_event_next,full_sample,0.7113983257801177,0.3059701492537313,0.6833333333333333,0.422680412371134,0.5090456806874717,93,19.0,41,,200,134,0.67
v2_multiscale_existing,M2_idw_k8_sensitivity / Logistic Regression L2,A_original_decline_state,decline_event_next,full_sample,0.8040503742280835,0.8134328358208955,0.6687116564417178,0.734006734006734,0.4976255088195387,25,54.0,109,,200,134,0.67
v2_multiscale_existing,M2_idw_k8_sensitivity / Random Forest,A_original_decline_state,decline_event_next,full_sample,0.7065444759235847,0.2761194029850746,0.7115384615384616,0.3978494623655914,0.5244233378561737,97,15.0,37,,200,134,0.67
v2_multiscale_existing,M3_buffer_25km / Logistic Regression L2,A_original_decline_state,decline_event_next,full_sample,0.806761507090717,0.8134328358208955,0.6646341463414634,0.7315436241610739,0.4900497512437811,25,55.0,109,,200,134,0.67
v2_multiscale_existing,M3_buffer_25km / Random Forest,A_original_decline_state,decline_event_next,full_sample,0.7660779577485628,0.1716417910447761,0.92,0.2893081761006289,0.5706693803708729,111,2.0,23,,200,134,0.67
v2_multiscale_existing,M3_fixed_30km_buffer / Logistic Regression L2,A_original_decline_state,decline_event_next,full_sample,0.8060702808102995,0.8134328358208955,0.6606060606060606,0.7290969899665551,0.4824739936680235,25,56.0,109,,200,134,0.67
v2_multiscale_existing,M3_fixed_30km_buffer / Random Forest,A_original_decline_state,decline_event_next,full_sample,0.7861204707128954,0.2313432835820895,1.0,0.3757575757575757,0.6156716417910448,103,0.0,31,,200,134,0.67
v2_multiscale_existing,M3_buffer_50km / Logistic Regression L2,A_original_decline_state,decline_event_next,full_sample,0.8016362211794382,0.8208955223880597,0.6586826347305389,0.7308970099667774,0.478629579375848,24,57.0,110,,200,134,0.67
v2_multiscale_existing,M3_buffer_50km / Random Forest,A_original_decline_state,decline_event_next,full_sample,0.7874337218183598,0.1940298507462686,0.9285714285714286,0.3209876543209876,0.5818634102216191,108,2.0,26,,200,134,0.67
v2_multiscale_existing,M3_buffer_75km / Logistic Regression L2,A_original_decline_state,decline_event_next,full_sample,0.8056457411756853,0.8134328358208955,0.6566265060240963,0.7266666666666667,0.4748982360922659,25,57.0,109,,200,134,0.67
v2_multiscale_existing,M3_buffer_75km / Random Forest,A_original_decline_state,decline_event_next,full_sample,0.7405406728548006,0.2164179104477611,0.90625,0.3493975903614458,0.5854816824966079,105,3.0,29,,200,134,0.67
v2_multiscale_existing,M4_multiscale_l1_regularized / Logistic Regression L1,A_original_decline_state,decline_event_next,full_sample,0.8047230525857606,0.7985074626865671,0.6729559748427673,0.7303754266211604,0.5053143374038896,27,52.0,107,,200,134,0.67
