target_definition,feature_family,model,learning_strategy,threshold_strategy,selected_threshold,precision_floor,pr_auc,roc_auc,recall,precision,f1,f2,false_negatives,false_positives,true_positives,true_negatives,train_positive_count,validation_positive_count,test_positive_count,sampling_ratio,hard_negative_rule,status,notes
actionable_drop,CRW_composite,Random Forest,positive_oversampling_train_only,default_0_50,0.500000,,0.133272,0.346651,0.058824,0.100000,0.074074,0.064103,32,18,2,148,395,41,34,1.000000,not_applicable,computed,
actionable_drop,CRW_composite,XGBoost,positive_oversampling_train_only,default_0_50,0.500000,,0.155495,0.460489,0.147059,0.081967,0.105263,0.126904,29,56,5,110,395,41,34,1.000000,not_applicable,computed,
actionable_drop,CRW_composite,LightGBM,positive_oversampling_train_only,default_0_50,0.500000,,0.160842,0.489458,0.117647,0.081633,0.096386,0.108108,30,45,4,121,395,41,34,1.000000,not_applicable,computed,
actionable_drop,CRW_composite,Logistic Regression,random_negative_undersampling_train_only,default_0_50,0.500000,,0.171549,0.531715,0.029412,0.055556,0.038462,0.032468,33,17,1,149,395,41,34,2.544304,random_negative,computed,
actionable_drop,CRW_composite,Random Forest,random_negative_undersampling_train_only,default_0_50,0.500000,,0.134574,0.391123,0.029412,0.045455,0.035714,0.031646,33,21,1,145,395,41,34,2.544304,random_negative,computed,
actionable_drop,CRW_composite,XGBoost,random_negative_undersampling_train_only,default_0_50,0.500000,,0.152456,0.456325,0.029412,0.071429,0.041667,0.033333,33,13,1,153,395,41,34,2.544304,random_negative,computed,
actionable_drop,CRW_composite,LightGBM,random_negative_undersampling_train_only,default_0_50,0.500000,,0.160922,0.498671,0.029412,0.090909,0.044444,0.034014,33,10,1,156,395,41,34,2.544304,random_negative,computed,
actionable_drop,CRW_composite,Logistic Regression,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.171549,0.531715,0.029412,0.055556,0.038462,0.032468,33,17,1,149,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,CRW_composite,Random Forest,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.131517,0.342665,0.029412,0.055556,0.038462,0.032468,33,17,1,149,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,CRW_composite,XGBoost,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.145750,0.422130,0.000000,0.000000,0.000000,0.000000,34,9,0,157,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,CRW_composite,LightGBM,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.160922,0.498671,0.029412,0.090909,0.044444,0.034014,33,10,1,156,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.180308,0.552799,1.000000,0.170000,0.290598,0.505952,0,166,34,0,395,41,34,2.544304,not_applicable,computed,
actionable_drop,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.400000,0.180308,0.552799,1.000000,0.170000,0.290598,0.505952,0,166,34,0,395,41,34,2.544304,not_applicable,computed,
actionable_drop,CRW_composite,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.500000,0.180308,0.552799,1.000000,0.170000,0.290598,0.505952,0,166,34,0,395,41,34,2.544304,not_applicable,computed,
actionable_drop,CRW_composite,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.300000,0.145602,0.448618,1.000000,0.177083,0.300885,0.518293,0,158,34,8,395,41,34,2.544304,not_applicable,computed,
actionable_drop,CRW_composite,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.400000,0.145602,0.448618,1.000000,0.177083,0.300885,0.518293,0,158,34,8,395,41,34,2.544304,not_applicable,computed,
actionable_drop,CRW_composite,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.500000,0.145602,0.448618,1.000000,0.177083,0.300885,0.518293,0,158,34,8,395,41,34,2.544304,not_applicable,computed,
actionable_drop,CRW_composite,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.300000,0.148636,0.449327,1.000000,0.191011,0.320755,0.541401,0,144,34,22,395,41,34,2.544304,not_applicable,computed,
actionable_drop,CRW_composite,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.400000,0.148636,0.449327,1.000000,0.191011,0.320755,0.541401,0,144,34,22,395,41,34,2.544304,not_applicable,computed,
actionable_drop,CRW_composite,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.500000,0.148636,0.449327,1.000000,0.191011,0.320755,0.541401,0,144,34,22,395,41,34,2.544304,not_applicable,computed,
actionable_drop,CRW_composite,LightGBM,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.300000,0.154270,0.471563,1.000000,0.179894,0.304933,0.523077,0,155,34,11,395,41,34,2.544304,not_applicable,computed,
actionable_drop,CRW_composite,LightGBM,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.400000,0.154270,0.471563,1.000000,0.179894,0.304933,0.523077,0,155,34,11,395,41,34,2.544304,not_applicable,computed,
actionable_drop,CRW_composite,LightGBM,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.500000,0.154270,0.471563,1.000000,0.179894,0.304933,0.523077,0,155,34,11,395,41,34,2.544304,not_applicable,computed,
actionable_drop,CRW_composite,Logistic Regression,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.186193,0.557760,1.000000,0.170000,0.290598,0.505952,0,166,34,0,395,41,34,1.000000,not_applicable,computed,
actionable_drop,CRW_composite,Logistic Regression,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.400000,0.186193,0.557760,1.000000,0.170000,0.290598,0.505952,0,166,34,0,395,41,34,1.000000,not_applicable,computed,
actionable_drop,CRW_composite,Logistic Regression,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.500000,0.186193,0.557760,1.000000,0.170000,0.290598,0.505952,0,166,34,0,395,41,34,1.000000,not_applicable,computed,
actionable_drop,CRW_composite,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.300000,0.133272,0.346651,0.235294,0.090909,0.131148,0.178571,26,80,8,86,395,41,34,1.000000,not_applicable,computed,
actionable_drop,CRW_composite,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.400000,0.133272,0.346651,1.000000,0.182796,0.309091,0.527950,0,152,34,14,395,41,34,1.000000,not_applicable,computed,
actionable_drop,CRW_composite,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.500000,0.133272,0.346651,1.000000,0.182796,0.309091,0.527950,0,152,34,14,395,41,34,1.000000,not_applicable,computed,
actionable_drop,CRW_composite,XGBoost,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.300000,0.155495,0.460489,1.000000,0.184783,0.311927,0.531250,0,150,34,16,395,41,34,1.000000,not_applicable,computed,
actionable_drop,CRW_composite,XGBoost,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.400000,0.155495,0.460489,1.000000,0.184783,0.311927,0.531250,0,150,34,16,395,41,34,1.000000,not_applicable,computed,
actionable_drop,CRW_composite,XGBoost,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.500000,0.155495,0.460489,1.000000,0.184783,0.311927,0.531250,0,150,34,16,395,41,34,1.000000,not_applicable,computed,
actionable_drop,CRW_composite,LightGBM,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.300000,0.160842,0.489458,1.000000,0.179894,0.304933,0.523077,0,155,34,11,395,41,34,1.000000,not_applicable,computed,
actionable_drop,CRW_composite,LightGBM,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.400000,0.160842,0.489458,1.000000,0.179894,0.304933,0.523077,0,155,34,11,395,41,34,1.000000,not_applicable,computed,
actionable_drop,CRW_composite,LightGBM,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.500000,0.160842,0.489458,1.000000,0.179894,0.304933,0.523077,0,155,34,11,395,41,34,1.000000,not_applicable,computed,
actionable_drop,CRW_composite,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.300000,0.171549,0.531715,0.176471,0.113208,0.137931,0.158730,28,47,6,119,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,CRW_composite,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.400000,0.171549,0.531715,1.000000,0.170000,0.290598,0.505952,0,166,34,0,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,CRW_composite,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.500000,0.171549,0.531715,1.000000,0.170000,0.290598,0.505952,0,166,34,0,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,CRW_composite,Random Forest,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.300000,0.131517,0.342665,0.941176,0.176796,0.297674,0.504732,2,149,32,17,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,CRW_composite,Random Forest,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.400000,0.131517,0.342665,0.941176,0.176796,0.297674,0.504732,2,149,32,17,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,CRW_composite,Random Forest,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.500000,0.131517,0.342665,0.941176,0.176796,0.297674,0.504732,2,149,32,17,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,CRW_composite,XGBoost,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.300000,0.145750,0.422130,0.029412,0.034483,0.031746,0.030303,33,28,1,138,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,CRW_composite,XGBoost,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.400000,0.145750,0.422130,1.000000,0.170854,0.291845,0.507463,0,165,34,1,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,CRW_composite,XGBoost,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.500000,0.145750,0.422130,1.000000,0.170854,0.291845,0.507463,0,165,34,1,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,CRW_composite,LightGBM,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.160922,0.498671,1.000000,0.174359,0.296943,0.513595,0,161,34,5,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,CRW_composite,LightGBM,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.400000,0.160922,0.498671,1.000000,0.174359,0.296943,0.513595,0,161,34,5,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,CRW_composite,LightGBM,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.500000,0.160922,0.498671,1.000000,0.174359,0.296943,0.513595,0,161,34,5,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,bathymetry_habitat,Logistic Regression,original_distribution,default_0_50,0.500000,,0.150411,0.426293,0.000000,0.000000,0.000000,0.000000,34,0,0,166,395,41,34,2.544304,not_applicable,computed,
actionable_drop,bathymetry_habitat,Random Forest,original_distribution,default_0_50,0.500000,,0.171193,0.480865,0.000000,0.000000,0.000000,0.000000,34,0,0,166,395,41,34,2.544304,not_applicable,computed,
actionable_drop,bathymetry_habitat,XGBoost,original_distribution,default_0_50,0.500000,,0.161439,0.456060,0.000000,0.000000,0.000000,0.000000,34,0,0,166,395,41,34,2.544304,not_applicable,computed,
actionable_drop,bathymetry_habitat,LightGBM,original_distribution,default_0_50,0.500000,,0.166413,0.466690,0.000000,0.000000,0.000000,0.000000,34,0,0,166,395,41,34,2.544304,not_applicable,computed,
actionable_drop,bathymetry_habitat,Logistic Regression,class_weighted,default_0_50,0.500000,,0.151861,0.428420,0.470588,0.153846,0.231884,0.333333,18,88,16,78,395,41,34,2.544304,not_applicable,computed,
actionable_drop,bathymetry_habitat,Random Forest,class_weighted,default_0_50,0.500000,,0.170624,0.463855,0.529412,0.155172,0.240000,0.357143,16,98,18,68,395,41,34,2.544304,not_applicable,computed,
actionable_drop,bathymetry_habitat,XGBoost,class_weighted,default_0_50,0.500000,,0.165122,0.463147,0.588235,0.161290,0.253165,0.384615,14,104,20,62,395,41,34,2.544304,not_applicable,computed,
actionable_drop,bathymetry_habitat,LightGBM,class_weighted,default_0_50,0.500000,,0.168211,0.470234,0.588235,0.166667,0.259740,0.390625,14,100,20,66,395,41,34,2.544304,not_applicable,computed,
actionable_drop,bathymetry_habitat,Logistic Regression,positive_oversampling_train_only,default_0_50,0.500000,,0.165279,0.456060,0.470588,0.142857,0.219178,0.322581,18,96,16,70,395,41,34,1.000000,not_applicable,computed,
actionable_drop,bathymetry_habitat,Random Forest,positive_oversampling_train_only,default_0_50,0.500000,,0.171340,0.477321,0.500000,0.170000,0.253731,0.360169,17,83,17,83,395,41,34,1.000000,not_applicable,computed,
actionable_drop,bathymetry_habitat,XGBoost,positive_oversampling_train_only,default_0_50,0.500000,,0.169320,0.467399,0.470588,0.160000,0.238806,0.338983,18,84,16,82,395,41,34,1.000000,not_applicable,computed,
actionable_drop,bathymetry_habitat,LightGBM,positive_oversampling_train_only,default_0_50,0.500000,,0.170502,0.478030,0.441176,0.163043,0.238095,0.328947,19,77,15,89,395,41,34,1.000000,not_applicable,computed,
actionable_drop,bathymetry_habitat,Logistic Regression,random_negative_undersampling_train_only,default_0_50,0.500000,,0.150411,0.426293,0.000000,0.000000,0.000000,0.000000,34,0,0,166,395,41,34,2.544304,random_negative,computed,
actionable_drop,bathymetry_habitat,Random Forest,random_negative_undersampling_train_only,default_0_50,0.500000,,0.166634,0.468108,0.000000,0.000000,0.000000,0.000000,34,0,0,166,395,41,34,2.544304,random_negative,computed,
actionable_drop,bathymetry_habitat,XGBoost,random_negative_undersampling_train_only,default_0_50,0.500000,,0.169313,0.458186,0.000000,0.000000,0.000000,0.000000,34,0,0,166,395,41,34,2.544304,random_negative,computed,
actionable_drop,bathymetry_habitat,LightGBM,random_negative_undersampling_train_only,default_0_50,0.500000,,0.166413,0.466690,0.000000,0.000000,0.000000,0.000000,34,0,0,166,395,41,34,2.544304,random_negative,computed,
actionable_drop,bathymetry_habitat,Logistic Regression,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.150411,0.426293,0.000000,0.000000,0.000000,0.000000,34,0,0,166,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,bathymetry_habitat,Random Forest,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.174341,0.480865,0.000000,0.000000,0.000000,0.000000,34,0,0,166,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,bathymetry_habitat,XGBoost,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.160263,0.459603,0.000000,0.000000,0.000000,0.000000,34,0,0,166,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,bathymetry_habitat,LightGBM,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.166413,0.466690,0.000000,0.000000,0.000000,0.000000,34,0,0,166,395,41,34,2.544304,hard_negative_any,computed,
actionable_drop,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.151861,0.428420,1.000000,0.170000,0.290598,0.505952,0,166,34,0,395,41,34,2.544304,not_applicable,computed,
actionable_drop,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.400000,0.151861,0.428420,1.000000,0.170000,0.290598,0.505952,0,166,34,0,395,41,34,2.544304,not_applicable,computed,
actionable_drop,bathymetry_habitat,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.500000,0.151861,0.428420,1.000000,0.170000,0.290598,0.505952,0,166,34,0,395,41,34,2.544304,not_applicable,computed,
actionable_drop,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.170624,0.463855,0.970588,0.168367,0.286957,0.496988,1,163,33,3,395,41,34,2.544304,not_applicable,computed,
actionable_drop,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.400000,0.170624,0.463855,0.970588,0.168367,0.286957,0.496988,1,163,33,3,395,41,34,2.544304,not_applicable,computed,
actionable_drop,bathymetry_habitat,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.500000,0.170624,0.463855,0.970588,0.168367,0.286957,0.496988,1,163,33,3,395,41,34,2.544304,not_applicable,computed,
actionable_drop,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.165122,0.463147,1.000000,0.170000,0.290598,0.505952,0,166,34,0,395,41,34,2.544304,not_applicable,computed,
actionable_drop,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.400000,0.165122,0.463147,1.000000,0.170000,0.290598,0.505952,0,166,34,0,395,41,34,2.544304,not_applicable,computed,
actionable_drop,bathymetry_habitat,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.500000,0.165122,0.463147,1.000000,0.170000,0.290598,0.505952,0,166,34,0,395,41,34,2.544304,not_applicable,computed,
