protocol,repeat,domain,model_family,feature_set,n,events,prevalence,pooled_ap,pooled_ap_lift,macro_within_year_ap_lift,estimable_years,brier,log_loss
random_cell_year_cv,14,upwelling_supported_domain,logistic,current_plus_trajectory,3620,1500,0.4143646408839779,0.5965508341052754,0.18218619322129753,0.18039260230913912,20,0.21945762057770707,0.631162324968151
random_cell_year_cv,14,upwelling_supported_domain,logistic,trajectory_plus_oisst,3620,1500,0.4143646408839779,0.6014661922392339,0.18710155135525602,0.17631391814339759,20,0.21746068975900423,0.6263390852714468
random_cell_year_cv,14,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,3620,1500,0.4143646408839779,0.61652221291426,0.20215757203028212,0.16765548016142065,20,0.2137251814696684,0.617938316923824
random_cell_year_cv,15,upwelling_supported_domain,logistic,current_only,3620,1500,0.4143646408839779,0.5726279029739186,0.15826326208994074,0.14244556238980738,20,0.22545385479348512,0.6451071663470795
random_cell_year_cv,15,upwelling_supported_domain,logistic,current_plus_trajectory,3620,1500,0.4143646408839779,0.5958296473024336,0.1814650064184557,0.17901530756562928,20,0.2195967011015934,0.6313145583129173
random_cell_year_cv,15,upwelling_supported_domain,logistic,trajectory_plus_oisst,3620,1500,0.4143646408839779,0.5998191251619973,0.18545448427801942,0.17524621159309847,20,0.21773313130893213,0.6267939884594028
random_cell_year_cv,15,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,3620,1500,0.4143646408839779,0.6148542541805093,0.20048961329653142,0.16502429269091776,20,0.21388154166737963,0.6180837787586861
random_cell_year_cv,16,upwelling_supported_domain,logistic,current_only,3620,1500,0.4143646408839779,0.5719869925910077,0.15762235170702982,0.13916524067766023,20,0.22551099563294877,0.6454183149582355
random_cell_year_cv,16,upwelling_supported_domain,logistic,current_plus_trajectory,3620,1500,0.4143646408839779,0.5967776466924559,0.18241300580847802,0.17991768906653235,20,0.2194426691345155,0.6311844033479915
random_cell_year_cv,16,upwelling_supported_domain,logistic,trajectory_plus_oisst,3620,1500,0.4143646408839779,0.6018002582474142,0.18743561736343634,0.17676534859007423,20,0.217322966581718,0.6260786087636182
random_cell_year_cv,16,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,3620,1500,0.4143646408839779,0.6162926697043118,0.20192802882033395,0.16632333256147694,20,0.2136406213105649,0.6176640383833542
random_cell_year_cv,17,upwelling_supported_domain,logistic,current_only,3620,1500,0.4143646408839779,0.5718752184239555,0.1575105775399776,0.13910543166770215,20,0.22547177658411727,0.6452023706098374
random_cell_year_cv,17,upwelling_supported_domain,logistic,current_plus_trajectory,3620,1500,0.4143646408839779,0.5970425609936406,0.18267792010966272,0.17919971549459554,20,0.21936128309082337,0.630853722009275
random_cell_year_cv,17,upwelling_supported_domain,logistic,trajectory_plus_oisst,3620,1500,0.4143646408839779,0.6025530133251695,0.18818837244119163,0.1770591794170665,20,0.21722596404682187,0.6256984235489582
random_cell_year_cv,17,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,3620,1500,0.4143646408839779,0.6171143181709876,0.2027496772870097,0.16734213796690464,20,0.21354851091172766,0.6174753221304251
random_cell_year_cv,18,upwelling_supported_domain,logistic,current_only,3620,1500,0.4143646408839779,0.571951783246277,0.15758714236229915,0.13989535144354728,20,0.22551509179257492,0.6452562137561789
random_cell_year_cv,18,upwelling_supported_domain,logistic,current_plus_trajectory,3620,1500,0.4143646408839779,0.5962586222742563,0.1818939813902784,0.1789954639049202,20,0.21946969640566605,0.6309608211124552
random_cell_year_cv,18,upwelling_supported_domain,logistic,trajectory_plus_oisst,3620,1500,0.4143646408839779,0.600651771810799,0.1862871309268211,0.17526441779203483,20,0.21757891907907287,0.6263169745393625
random_cell_year_cv,18,upwelling_supported_domain,logistic,trajectory_plus_oisst_cuti_beuti,3620,1500,0.4143646408839779,0.615557046231149,0.20119240534717114,0.16522144315045081,20,0.21380633302436555,0.61779188276875
random_cell_year_cv,19,upwelling_supported_domain,logistic,current_only,3620,1500,0.4143646408839779,0.572085413425526,0.1577207725415481,0.14032795394969688,20,0.22545022381156996,0.6452671002868053
random_cell_year_cv,19,upwelling_supported_domain,logistic,current_plus_trajectory,3620,1500,0.4143646408839779,0.5957671743101788,0.18140253342620088,0.17897350273394064,20,0.21967338440544498,0.6316861505294551
