site_id,support_m,overlap_cluster,region_group,year,event,model_family,score_current,score_trajectory,score_mur,risk_percentile_current,risk_percentile_trajectory,risk_percentile_mur,selected_at_budget_current,selected_at_budget_trajectory,selected_at_budget_mur,trajectory_false_negative,trajectory_false_positive,trajectory_rank_quality_pp,mur_signed_rank_gain_pp,mur_brier_gain,grazing_log1p,rock_probability,depth_m,kelp_species_contrast,n_transects
MONASTERY_DC UCSC,300,s300_c060,Central California,2020,0,logistic,0.373102071573113,0.3105689230101929,0.40916004353841645,0.2916666666666667,0.13541666666666666,0.25,False,False,False,0,0,36.458333333333336,-11.458333333333334,-0.07095888528864772,7.585006948646656,0.725630627,12.44250186,0.0,6
MONASTERY_DC UCSC,300,s300_c060,Central California,2020,0,random_forest,0.34933940344166914,0.2610265543089785,0.28871114601861897,0.234375,0.08333333333333333,0.03125,False,False,False,0,0,41.66666666666667,5.208333333333333,-0.015219263780966233,7.585006948646656,0.725630627,12.44250186,0.0,6
MONASTERY_DC UCSC,300,s300_c060,Central California,2020,0,xgboost,0.3650926947593689,0.2217380553483963,0.22962895035743713,0.328125,0.052083333333333336,0.03125,False,False,False,0,0,44.79166666666667,2.0833333333333335,-0.003561689652569866,7.585006948646656,0.725630627,12.44250186,0.0,6
MONASTERY_DC UCSC,300,s300_c060,Central California,2021,0,logistic,0.3730923755439275,0.42261574338017127,0.3056912372826986,0.3711340206185567,0.4948453608247423,0.41237113402061853,False,False,False,0,0,0.5154639175257714,8.247422680412376,0.08515693400134765,6.805937736519054,0.725630627,12.44250186,0.0,6
MONASTERY_DC UCSC,300,s300_c060,Central California,2021,0,random_forest,0.31584336056560797,0.32757181204613295,0.3221243571089979,0.2268041237113402,0.24742268041237114,0.2268041237113402,False,False,False,0,0,25.257731958762886,2.061855670103094,0.003539190604301856,6.805937736519054,0.725630627,12.44250186,0.0,6
MONASTERY_DC UCSC,300,s300_c060,Central California,2021,0,xgboost,0.3037223219871521,0.37761807441711426,0.24765150249004364,0.18556701030927836,0.3402061855670103,0.27835051546391754,False,False,False,0,0,15.979381443298967,6.185567010309279,0.08126414344091315,6.805937736519054,0.725630627,12.44250186,0.0,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2008,0,logistic,0.35258067843858765,0.27983370872240837,0.04471277537443706,0.5290697674418605,0.3546511627906977,0.06395348837209303,False,False,False,0,0,14.53488372093023,29.069767441860467,0.07630767225565283,0.0,0.725630627,12.44250186,-2.740319461670996,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2008,0,random_forest,0.45031844977302427,0.24558936293539219,0.14525848042391531,0.8023255813953488,0.3372093023255814,0.14534883720930233,True,False,False,0,0,16.27906976744186,19.186046511627904,0.0392141090519468,0.0,0.725630627,12.44250186,-2.740319461670996,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2008,0,xgboost,0.47311627864837646,0.3467651307582855,0.03749403357505798,0.811046511627907,0.46511627906976744,0.10465116279069768,True,False,False,0,0,3.4883720930232567,36.04651162790697,0.11884025335608328,0.0,0.725630627,12.44250186,-2.740319461670996,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2009,0,logistic,0.3498904837531953,0.27890576382946913,0.3381151051750473,0.6783625730994152,0.5847953216374269,0.6374269005847953,False,False,False,0,0,-8.479532163742686,-5.263157894736848,-0.036533399250233675,0.8958797346140275,0.725630627,12.44250186,-1.5890269151739729,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2009,0,random_forest,0.3109127203085487,0.2527597578681064,0.23721591717533602,0.5380116959064327,0.3333333333333333,0.09941520467836257,False,False,False,0,0,16.666666666666668,23.391812865497073,0.007616103836207894,0.8958797346140275,0.725630627,12.44250186,-1.5890269151739729,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2009,0,xgboost,0.30306872725486755,0.3090198040008545,0.17140166461467743,0.543859649122807,0.5964912280701754,0.17543859649122806,False,False,False,0,0,-9.649122807017541,42.10526315789473,0.06611470863204416,0.8958797346140275,0.725630627,12.44250186,-1.5890269151739729,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2010,0,logistic,0.38498521628617816,0.24874386406232704,0.34179093752118156,0.7183908045977011,0.28160919540229884,0.25287356321839083,False,False,False,0,0,21.839080459770116,2.8735632183908013,-0.0549475350629508,0.0,0.725630627,12.44250186,-1.844439727056968,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2010,0,random_forest,0.3765054340807379,0.18998525644931002,0.2887213153290309,0.7241379310344828,0.3103448275862069,0.3448275862068966,False,False,False,0,0,18.96551724137931,-3.448275862068967,-0.04726560025721559,0.0,0.725630627,12.44250186,-1.844439727056968,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2010,0,xgboost,0.3524869978427887,0.10181863605976105,0.2384379655122757,0.6925287356321839,0.10344827586206896,0.20114942528735633,False,False,False,0,0,39.6551724137931,-9.770114942528735,-0.0464856287485631,0.0,0.725630627,12.44250186,-1.844439727056968,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2011,0,logistic,0.3966793245485436,0.32805472034667327,0.23004424941732912,0.8571428571428571,0.6357142857142857,0.29285714285714287,True,False,False,0,0,-13.571428571428568,34.28571428571428,0.05469954285175168,0.8047189562170501,0.725630627,12.44250186,-1.5890269151739729,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2011,0,random_forest,0.42908426620849754,0.18147937092875632,0.1838207311319672,0.8785714285714286,0.05714285714285714,0.02857142857142857,True,False,False,0,0,44.285714285714285,2.857142857142857,-0.0008552991211938504,0.8047189562170501,0.725630627,12.44250186,-1.5890269151739729,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2011,0,xgboost,0.4464099109172821,0.12724076211452484,0.08149708807468414,0.8785714285714286,0.07142857142857142,0.05,True,False,False,0,0,42.85714285714286,2.1428571428571423,0.009548436178832276,0.8047189562170501,0.725630627,12.44250186,-1.5890269151739729,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2012,0,logistic,0.40338239668258624,0.3227993952503398,0.2748702026528647,0.8027210884353742,0.673469387755102,0.6802721088435374,True,False,False,0,0,-17.3469387755102,-0.6802721088435382,0.028645821267558172,0.3465735902799726,0.725630627,12.44250186,-1.868834809141684,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2012,0,random_forest,0.37716133750488645,0.1594867002424656,0.17018827228748892,0.7210884353741497,0.034013605442176874,0.04081632653061224,False,False,False,0,0,46.59863945578231,-0.6802721088435368,-0.0035280404699703886,0.3465735902799726,0.725630627,12.44250186,-1.868834809141684,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2012,0,xgboost,0.3839809000492096,0.08948764204978943,0.07562136650085449,0.6972789115646258,0.047619047619047616,0.04081632653061224,False,False,False,0,0,45.23809523809524,0.6802721088435375,0.002289447008174683,0.3465735902799726,0.725630627,12.44250186,-1.868834809141684,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2013,0,logistic,0.5061344069292316,0.4685460994648005,0.5554383064376383,0.875,0.7613636363636364,0.7386363636363636,True,False,False,0,0,-26.136363636363637,2.2727272727272707,-0.08897626493463301,0.6931471805599453,0.725630627,12.44250186,-1.2628643221541276,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2013,0,random_forest,0.4408516111084054,0.6482066628991149,0.6989016960487442,0.7215909090909091,0.9488636363636364,0.8863636363636364,False,True,True,0,1,-44.88636363636363,6.25,-0.06829170291300446,0.6931471805599453,0.725630627,12.44250186,-1.2628643221541276,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2013,0,xgboost,0.481266051530838,0.6328638792037964,0.6236040592193604,0.7897727272727273,0.8409090909090909,0.7272727272727273,False,True,False,0,1,-34.09090909090909,11.363636363636365,0.011634666926013892,0.6931471805599453,0.725630627,12.44250186,-1.2628643221541276,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2014,0,logistic,0.49837536035328367,0.4458457058584219,0.014602047428224872,0.9798657718120806,0.9261744966442953,0.28859060402684567,True,True,False,0,1,-42.61744966442953,63.758389261744966,0.19856517364329834,4.542388574500418,0.725630627,12.44250186,-1.0986122886681096,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2014,0,random_forest,0.4768402952124916,0.41821577682296146,0.3224347167545805,0.9530201342281879,0.8053691275167785,0.8859060402684564,True,True,True,0,1,-30.536912751677846,-8.053691275167797,0.07094028941502654,4.542388574500418,0.725630627,12.44250186,-1.0986122886681096,6
MONASTERY_DC UCSC,1000,s1000_c011,Central California,2014,0,xgboost,0.4268414378166199,0.5730594396591187,0.3193492591381073,0.8389261744966443,0.8859060402684564,0.9530201342281879,True,True,True,0,1,-38.59060402684564,-6.711409395973145,0.22641317207036504,4.542388574500418,0.725630627,12.44250186,-1.0986122886681096,6
