site_id,site_latitude,site_longitude,mur_latitude,mur_longitude,mur_match_distance_km,mapping_radius_degrees,year,mur_expected_days,mur_valid_days,mur_daily_coverage,annual_mean_sst_mur1km,annual_max_sst_mur1km,annual_max_7day_mean_anomaly_mur1km,annual_positive_anomaly_degree_days_mur1km,annual_days_above_expanding_p90_mur1km,annual_max_consecutive_hot_days_mur1km,climatology_rule
SRI_CLUSTER_POINT_S UCSB,33.92383,-120.192,33.92,-120.19,0.4641401036528959,0.05,2017,365,365,1.0,15.62332602739726,20.284,2.0927714285714276,221.41875714285715,63.0,20.0,strictly prior MUR days at the same source pixel
SRI_CLUSTER_POINT_S UCSB,33.92383,-120.192,33.92,-120.19,0.4641401036528959,0.05,2018,365,365,1.0,16.015123287671233,20.63,2.8965089285714285,339.26547916666664,95.0,29.0,strictly prior MUR days at the same source pixel
SRI_CLUSTER_POINT_S UCSB,33.92383,-120.192,33.92,-120.19,0.4641401036528959,0.05,2019,365,365,1.0,15.605208219178081,20.29,1.9959159663865533,205.4045294117647,32.0,15.0,strictly prior MUR days at the same source pixel
SRI_CLUSTER_POINT_S UCSB,33.92383,-120.192,33.92,-120.19,0.4641401036528959,0.05,2020,366,366,1.0,15.822653005464481,20.408,2.5979682539682556,280.97541013071896,66.0,55.0,strictly prior MUR days at the same source pixel
SRI_CLUSTER_POINT_S UCSB,33.92383,-120.192,33.92,-120.19,0.4641401036528959,0.05,2021,365,363,0.9945205479452055,15.098479338842976,19.157,1.7173759398496233,109.88808479532162,33.0,12.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_E UCSB,33.90295,-120.0992,33.9,-120.1,0.3362321866099032,0.05,2002,214,214,1.0,15.555317757009346,17.828,,,,,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_E UCSB,33.90295,-120.0992,33.9,-120.1,0.3362321866099032,0.05,2003,365,365,1.0,14.929301369863014,19.626,,,,,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_E UCSB,33.90295,-120.0992,33.9,-120.1,0.3362321866099032,0.05,2004,366,366,1.0,15.050338797814206,19.967,3.6730714285714283,235.518,50.0,39.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_E UCSB,33.90295,-120.0992,33.9,-120.1,0.3362321866099032,0.05,2005,365,364,0.9972602739726028,14.924598901098902,18.66,1.7092380952380954,149.48666666666662,45.0,33.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_E UCSB,33.90295,-120.0992,33.9,-120.1,0.3362321866099032,0.05,2006,365,365,1.0,15.535101369863014,21.443,3.4846428571428576,347.4204166666667,92.0,67.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_E UCSB,33.90295,-120.0992,33.9,-120.1,0.3362321866099032,0.05,2007,365,365,1.0,14.97494520547945,20.072,2.0184571428571427,123.38144999999999,45.0,25.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_E UCSB,33.90295,-120.0992,33.9,-120.1,0.3362321866099032,0.05,2008,366,366,1.0,15.094265027322406,19.644,2.745809523809523,198.68213333333333,91.0,58.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_E UCSB,33.90295,-120.0992,33.9,-120.1,0.3362321866099032,0.05,2009,365,365,1.0,15.283076712328766,20.274,2.300122448979592,173.77821428571428,44.0,20.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_E UCSB,33.90295,-120.0992,33.9,-120.1,0.3362321866099032,0.05,2010,365,365,1.0,14.484104109589042,18.901,1.5453469387755105,82.85857142857144,3.0,3.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_E UCSB,33.90295,-120.0992,33.9,-120.1,0.3362321866099032,0.05,2011,365,365,1.0,14.678742465753425,18.876,1.7933809523809532,74.58801388888888,12.0,3.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_E UCSB,33.90295,-120.0992,33.9,-120.1,0.3362321866099032,0.05,2012,366,366,1.0,15.512005464480875,20.782,3.485128571428572,293.25611111111107,89.0,89.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_E UCSB,33.90295,-120.0992,33.9,-120.1,0.3362321866099032,0.05,2013,365,365,1.0,15.297454794520547,18.974,2.605636363636364,209.25985454545454,18.0,7.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_E UCSB,33.90295,-120.0992,33.9,-120.1,0.3362321866099032,0.05,2014,365,365,1.0,16.860994520547944,21.403,3.9324880952380954,672.9620454545454,144.0,134.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_E UCSB,33.90295,-120.0992,33.9,-120.1,0.3362321866099032,0.05,2015,365,365,1.0,17.254276712328767,22.451,4.9966923076923075,759.0330705128206,118.0,113.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_E UCSB,33.90295,-120.0992,33.9,-120.1,0.3362321866099032,0.05,2016,366,366,1.0,16.08604098360656,20.65,2.4093163265306115,320.5074633699634,65.0,19.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_E UCSB,33.90295,-120.0992,33.9,-120.1,0.3362321866099032,0.05,2017,365,365,1.0,15.81337808219178,20.354,1.8241523809523805,208.84481904761907,63.0,25.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_E UCSB,33.90295,-120.0992,33.9,-120.1,0.3362321866099032,0.05,2018,365,365,1.0,16.23412602739726,21.034,2.8503125000000002,336.6215708333333,100.0,35.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_E UCSB,33.90295,-120.0992,33.9,-120.1,0.3362321866099032,0.05,2019,365,365,1.0,15.774328767123288,20.604,2.046873949579831,192.3614448529412,32.0,17.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_E UCSB,33.90295,-120.0992,33.9,-120.1,0.3362321866099032,0.05,2020,366,366,1.0,16.035882513661203,20.844,2.6351507936507934,276.07255065359476,61.0,39.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_E UCSB,33.90295,-120.0992,33.9,-120.1,0.3362321866099032,0.05,2021,365,363,0.9945205479452055,15.306939393939393,19.67,1.5900676691729327,108.75864619883039,27.0,8.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_W UCSB,33.9009,-120.0991,33.9,-120.1,0.1300564025366399,0.05,2002,214,214,1.0,15.555317757009346,17.828,,,,,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_W UCSB,33.9009,-120.0991,33.9,-120.1,0.1300564025366399,0.05,2003,365,365,1.0,14.929301369863014,19.626,,,,,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_W UCSB,33.9009,-120.0991,33.9,-120.1,0.1300564025366399,0.05,2004,366,366,1.0,15.050338797814206,19.967,3.6730714285714283,235.518,50.0,39.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_W UCSB,33.9009,-120.0991,33.9,-120.1,0.1300564025366399,0.05,2005,365,364,0.9972602739726028,14.924598901098902,18.66,1.7092380952380954,149.48666666666662,45.0,33.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_W UCSB,33.9009,-120.0991,33.9,-120.1,0.1300564025366399,0.05,2006,365,365,1.0,15.535101369863014,21.443,3.4846428571428576,347.4204166666667,92.0,67.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_W UCSB,33.9009,-120.0991,33.9,-120.1,0.1300564025366399,0.05,2007,365,365,1.0,14.97494520547945,20.072,2.0184571428571427,123.38144999999999,45.0,25.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_W UCSB,33.9009,-120.0991,33.9,-120.1,0.1300564025366399,0.05,2008,366,366,1.0,15.094265027322406,19.644,2.745809523809523,198.68213333333333,91.0,58.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_W UCSB,33.9009,-120.0991,33.9,-120.1,0.1300564025366399,0.05,2009,365,365,1.0,15.283076712328766,20.274,2.300122448979592,173.77821428571428,44.0,20.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_W UCSB,33.9009,-120.0991,33.9,-120.1,0.1300564025366399,0.05,2010,365,365,1.0,14.484104109589042,18.901,1.5453469387755105,82.85857142857144,3.0,3.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_W UCSB,33.9009,-120.0991,33.9,-120.1,0.1300564025366399,0.05,2011,365,365,1.0,14.678742465753425,18.876,1.7933809523809532,74.58801388888888,12.0,3.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_W UCSB,33.9009,-120.0991,33.9,-120.1,0.1300564025366399,0.05,2012,366,366,1.0,15.512005464480875,20.782,3.485128571428572,293.25611111111107,89.0,89.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_W UCSB,33.9009,-120.0991,33.9,-120.1,0.1300564025366399,0.05,2013,365,365,1.0,15.297454794520547,18.974,2.605636363636364,209.25985454545454,18.0,7.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_W UCSB,33.9009,-120.0991,33.9,-120.1,0.1300564025366399,0.05,2014,365,365,1.0,16.860994520547944,21.403,3.9324880952380954,672.9620454545454,144.0,134.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_W UCSB,33.9009,-120.0991,33.9,-120.1,0.1300564025366399,0.05,2015,365,365,1.0,17.254276712328767,22.451,4.9966923076923075,759.0330705128206,118.0,113.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_W UCSB,33.9009,-120.0991,33.9,-120.1,0.1300564025366399,0.05,2016,366,366,1.0,16.08604098360656,20.65,2.4093163265306115,320.5074633699634,65.0,19.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_W UCSB,33.9009,-120.0991,33.9,-120.1,0.1300564025366399,0.05,2017,365,365,1.0,15.81337808219178,20.354,1.8241523809523805,208.84481904761907,63.0,25.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_W UCSB,33.9009,-120.0991,33.9,-120.1,0.1300564025366399,0.05,2018,365,365,1.0,16.23412602739726,21.034,2.8503125000000002,336.6215708333333,100.0,35.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_W UCSB,33.9009,-120.0991,33.9,-120.1,0.1300564025366399,0.05,2019,365,365,1.0,15.774328767123288,20.604,2.046873949579831,192.3614448529412,32.0,17.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_W UCSB,33.9009,-120.0991,33.9,-120.1,0.1300564025366399,0.05,2020,366,366,1.0,16.035882513661203,20.844,2.6351507936507934,276.07255065359476,61.0,39.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_NORTH_W UCSB,33.9009,-120.0991,33.9,-120.1,0.1300564025366399,0.05,2021,365,363,0.9945205479452055,15.306939393939393,19.67,1.5900676691729327,108.75864619883039,27.0,8.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_E UCSB,33.89743,-120.1004,33.9,-120.1,0.2881461384535813,0.05,2002,214,214,1.0,15.555317757009346,17.828,,,,,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_E UCSB,33.89743,-120.1004,33.9,-120.1,0.2881461384535813,0.05,2003,365,365,1.0,14.929301369863014,19.626,,,,,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_E UCSB,33.89743,-120.1004,33.9,-120.1,0.2881461384535813,0.05,2004,366,366,1.0,15.050338797814206,19.967,3.6730714285714283,235.518,50.0,39.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_E UCSB,33.89743,-120.1004,33.9,-120.1,0.2881461384535813,0.05,2005,365,364,0.9972602739726028,14.924598901098902,18.66,1.7092380952380954,149.48666666666662,45.0,33.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_E UCSB,33.89743,-120.1004,33.9,-120.1,0.2881461384535813,0.05,2006,365,365,1.0,15.535101369863014,21.443,3.4846428571428576,347.4204166666667,92.0,67.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_E UCSB,33.89743,-120.1004,33.9,-120.1,0.2881461384535813,0.05,2007,365,365,1.0,14.97494520547945,20.072,2.0184571428571427,123.38144999999999,45.0,25.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_E UCSB,33.89743,-120.1004,33.9,-120.1,0.2881461384535813,0.05,2008,366,366,1.0,15.094265027322406,19.644,2.745809523809523,198.68213333333333,91.0,58.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_E UCSB,33.89743,-120.1004,33.9,-120.1,0.2881461384535813,0.05,2009,365,365,1.0,15.283076712328766,20.274,2.300122448979592,173.77821428571428,44.0,20.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_E UCSB,33.89743,-120.1004,33.9,-120.1,0.2881461384535813,0.05,2010,365,365,1.0,14.484104109589042,18.901,1.5453469387755105,82.85857142857144,3.0,3.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_E UCSB,33.89743,-120.1004,33.9,-120.1,0.2881461384535813,0.05,2011,365,365,1.0,14.678742465753425,18.876,1.7933809523809532,74.58801388888888,12.0,3.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_E UCSB,33.89743,-120.1004,33.9,-120.1,0.2881461384535813,0.05,2012,366,366,1.0,15.512005464480875,20.782,3.485128571428572,293.25611111111107,89.0,89.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_E UCSB,33.89743,-120.1004,33.9,-120.1,0.2881461384535813,0.05,2013,365,365,1.0,15.297454794520547,18.974,2.605636363636364,209.25985454545454,18.0,7.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_E UCSB,33.89743,-120.1004,33.9,-120.1,0.2881461384535813,0.05,2014,365,365,1.0,16.860994520547944,21.403,3.9324880952380954,672.9620454545454,144.0,134.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_E UCSB,33.89743,-120.1004,33.9,-120.1,0.2881461384535813,0.05,2015,365,365,1.0,17.254276712328767,22.451,4.9966923076923075,759.0330705128206,118.0,113.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_E UCSB,33.89743,-120.1004,33.9,-120.1,0.2881461384535813,0.05,2016,366,366,1.0,16.08604098360656,20.65,2.4093163265306115,320.5074633699634,65.0,19.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_E UCSB,33.89743,-120.1004,33.9,-120.1,0.2881461384535813,0.05,2017,365,365,1.0,15.81337808219178,20.354,1.8241523809523805,208.84481904761907,63.0,25.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_E UCSB,33.89743,-120.1004,33.9,-120.1,0.2881461384535813,0.05,2018,365,365,1.0,16.23412602739726,21.034,2.8503125000000002,336.6215708333333,100.0,35.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_E UCSB,33.89743,-120.1004,33.9,-120.1,0.2881461384535813,0.05,2019,365,365,1.0,15.774328767123288,20.604,2.046873949579831,192.3614448529412,32.0,17.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_E UCSB,33.89743,-120.1004,33.9,-120.1,0.2881461384535813,0.05,2020,366,366,1.0,16.035882513661203,20.844,2.6351507936507934,276.07255065359476,61.0,39.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_E UCSB,33.89743,-120.1004,33.9,-120.1,0.2881461384535813,0.05,2021,365,363,0.9945205479452055,15.306939393939393,19.67,1.5900676691729327,108.75864619883039,27.0,8.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_W UCSB,33.89513,-120.1043,33.9,-120.1,0.6713804395989339,0.05,2002,214,214,1.0,15.555317757009346,17.828,,,,,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_W UCSB,33.89513,-120.1043,33.9,-120.1,0.6713804395989339,0.05,2003,365,365,1.0,14.929301369863014,19.626,,,,,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_W UCSB,33.89513,-120.1043,33.9,-120.1,0.6713804395989339,0.05,2004,366,366,1.0,15.050338797814206,19.967,3.6730714285714283,235.518,50.0,39.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_W UCSB,33.89513,-120.1043,33.9,-120.1,0.6713804395989339,0.05,2005,365,364,0.9972602739726028,14.924598901098902,18.66,1.7092380952380954,149.48666666666662,45.0,33.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_W UCSB,33.89513,-120.1043,33.9,-120.1,0.6713804395989339,0.05,2006,365,365,1.0,15.535101369863014,21.443,3.4846428571428576,347.4204166666667,92.0,67.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_W UCSB,33.89513,-120.1043,33.9,-120.1,0.6713804395989339,0.05,2007,365,365,1.0,14.97494520547945,20.072,2.0184571428571427,123.38144999999999,45.0,25.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_W UCSB,33.89513,-120.1043,33.9,-120.1,0.6713804395989339,0.05,2008,366,366,1.0,15.094265027322406,19.644,2.745809523809523,198.68213333333333,91.0,58.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_W UCSB,33.89513,-120.1043,33.9,-120.1,0.6713804395989339,0.05,2009,365,365,1.0,15.283076712328766,20.274,2.300122448979592,173.77821428571428,44.0,20.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_W UCSB,33.89513,-120.1043,33.9,-120.1,0.6713804395989339,0.05,2010,365,365,1.0,14.484104109589042,18.901,1.5453469387755105,82.85857142857144,3.0,3.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_W UCSB,33.89513,-120.1043,33.9,-120.1,0.6713804395989339,0.05,2011,365,365,1.0,14.678742465753425,18.876,1.7933809523809532,74.58801388888888,12.0,3.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_W UCSB,33.89513,-120.1043,33.9,-120.1,0.6713804395989339,0.05,2012,366,366,1.0,15.512005464480875,20.782,3.485128571428572,293.25611111111107,89.0,89.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_W UCSB,33.89513,-120.1043,33.9,-120.1,0.6713804395989339,0.05,2013,365,365,1.0,15.297454794520547,18.974,2.605636363636364,209.25985454545454,18.0,7.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_W UCSB,33.89513,-120.1043,33.9,-120.1,0.6713804395989339,0.05,2014,365,365,1.0,16.860994520547944,21.403,3.9324880952380954,672.9620454545454,144.0,134.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_W UCSB,33.89513,-120.1043,33.9,-120.1,0.6713804395989339,0.05,2015,365,365,1.0,17.254276712328767,22.451,4.9966923076923075,759.0330705128206,118.0,113.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_W UCSB,33.89513,-120.1043,33.9,-120.1,0.6713804395989339,0.05,2016,366,366,1.0,16.08604098360656,20.65,2.4093163265306115,320.5074633699634,65.0,19.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_W UCSB,33.89513,-120.1043,33.9,-120.1,0.6713804395989339,0.05,2017,365,365,1.0,15.81337808219178,20.354,1.8241523809523805,208.84481904761907,63.0,25.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_W UCSB,33.89513,-120.1043,33.9,-120.1,0.6713804395989339,0.05,2018,365,365,1.0,16.23412602739726,21.034,2.8503125000000002,336.6215708333333,100.0,35.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_W UCSB,33.89513,-120.1043,33.9,-120.1,0.6713804395989339,0.05,2019,365,365,1.0,15.774328767123288,20.604,2.046873949579831,192.3614448529412,32.0,17.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_W UCSB,33.89513,-120.1043,33.9,-120.1,0.6713804395989339,0.05,2020,366,366,1.0,16.035882513661203,20.844,2.6351507936507934,276.07255065359476,61.0,39.0,strictly prior MUR days at the same source pixel
SRI_JOHNSONS_LEE_SOUTH_W UCSB,33.89513,-120.1043,33.9,-120.1,0.6713804395989339,0.05,2021,365,363,0.9945205479452055,15.306939393939393,19.67,1.5900676691729327,108.75864619883039,27.0,8.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_E UCSB,33.89157,-120.1192,33.89,-120.12,0.1895510654526697,0.05,2002,214,213,0.9953271028037384,15.539948356807512,17.901,,,,,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_E UCSB,33.89157,-120.1192,33.89,-120.12,0.1895510654526697,0.05,2003,365,365,1.0,14.902520547945207,19.539,,,,,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_E UCSB,33.89157,-120.1192,33.89,-120.12,0.1895510654526697,0.05,2004,366,366,1.0,15.024713114754098,19.918,3.6602142857142854,233.154,52.0,39.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_E UCSB,33.89157,-120.1192,33.89,-120.12,0.1895510654526697,0.05,2005,365,365,1.0,14.89181369863014,18.753,1.6916666666666662,148.83299999999997,45.0,34.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_E UCSB,33.89157,-120.1192,33.89,-120.12,0.1895510654526697,0.05,2006,365,364,0.9972602739726028,15.50637912087912,21.344,3.5218571428571437,344.1386666666667,93.0,67.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_E UCSB,33.89157,-120.1192,33.89,-120.12,0.1895510654526697,0.05,2007,365,364,0.9972602739726028,14.960480769230768,19.926,2.0754571428571422,122.80605,47.0,25.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_E UCSB,33.89157,-120.1192,33.89,-120.12,0.1895510654526697,0.05,2008,366,366,1.0,15.056273224043714,19.623,2.674261904761905,194.6584666666667,89.0,58.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_E UCSB,33.89157,-120.1192,33.89,-120.12,0.1895510654526697,0.05,2009,365,365,1.0,15.250449315068492,20.251,2.3544285714285715,173.49153571428567,43.0,20.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_E UCSB,33.89157,-120.1192,33.89,-120.12,0.1895510654526697,0.05,2010,365,365,1.0,14.465671232876714,18.883,1.5353469387755108,82.56880357142856,3.0,3.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_E UCSB,33.89157,-120.1192,33.89,-120.12,0.1895510654526697,0.05,2011,365,365,1.0,14.652517808219178,18.894,1.821206349206349,75.42323611111111,12.0,3.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_E UCSB,33.89157,-120.1192,33.89,-120.12,0.1895510654526697,0.05,2012,366,366,1.0,15.47401912568306,20.794,3.487942857142857,290.7110555555555,89.0,89.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_E UCSB,33.89157,-120.1192,33.89,-120.12,0.1895510654526697,0.05,2013,365,365,1.0,15.25938904109589,18.951,2.5897662337662335,206.9355681818182,21.0,7.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_E UCSB,33.89157,-120.1192,33.89,-120.12,0.1895510654526697,0.05,2014,365,365,1.0,16.83316712328767,21.366,3.9278452380952373,673.1347196969697,145.0,134.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_E UCSB,33.89157,-120.1192,33.89,-120.12,0.1895510654526697,0.05,2015,365,365,1.0,17.23527671232877,22.507,4.926252747252747,762.6471384615385,118.0,113.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_E UCSB,33.89157,-120.1192,33.89,-120.12,0.1895510654526697,0.05,2016,366,366,1.0,16.058579234972676,20.582,2.410704081632653,319.91543406593405,62.0,18.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_E UCSB,33.89157,-120.1192,33.89,-120.12,0.1895510654526697,0.05,2017,365,365,1.0,15.787008219178082,20.376,1.8642285714285716,209.7106119047619,63.0,25.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_E UCSB,33.89157,-120.1192,33.89,-120.12,0.1895510654526697,0.05,2018,365,365,1.0,16.20465753424658,20.935,2.779785714285714,335.60089294871796,96.0,28.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_E UCSB,33.89157,-120.1192,33.89,-120.12,0.1895510654526697,0.05,2019,365,365,1.0,15.757602739726027,20.546,2.0193361344537806,195.95873581932773,31.0,16.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_E UCSB,33.89157,-120.1192,33.89,-120.12,0.1895510654526697,0.05,2020,366,366,1.0,16.01904644808743,20.755,2.5824841269841277,278.9927287581699,63.0,40.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_E UCSB,33.89157,-120.1192,33.89,-120.12,0.1895510654526697,0.05,2021,365,363,0.9945205479452055,15.287404958677685,19.6,1.6330375939849628,110.04949415204682,30.0,9.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_W UCSB,33.89417,-120.1249,33.89,-120.12,0.6477335274318045,0.05,2002,214,213,0.9953271028037384,15.539948356807512,17.901,,,,,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_W UCSB,33.89417,-120.1249,33.89,-120.12,0.6477335274318045,0.05,2003,365,365,1.0,14.902520547945207,19.539,,,,,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_W UCSB,33.89417,-120.1249,33.89,-120.12,0.6477335274318045,0.05,2004,366,366,1.0,15.024713114754098,19.918,3.6602142857142854,233.154,52.0,39.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_W UCSB,33.89417,-120.1249,33.89,-120.12,0.6477335274318045,0.05,2005,365,365,1.0,14.89181369863014,18.753,1.6916666666666662,148.83299999999997,45.0,34.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_W UCSB,33.89417,-120.1249,33.89,-120.12,0.6477335274318045,0.05,2006,365,364,0.9972602739726028,15.50637912087912,21.344,3.5218571428571437,344.1386666666667,93.0,67.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_W UCSB,33.89417,-120.1249,33.89,-120.12,0.6477335274318045,0.05,2007,365,364,0.9972602739726028,14.960480769230768,19.926,2.0754571428571422,122.80605,47.0,25.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_W UCSB,33.89417,-120.1249,33.89,-120.12,0.6477335274318045,0.05,2008,366,366,1.0,15.056273224043714,19.623,2.674261904761905,194.6584666666667,89.0,58.0,strictly prior MUR days at the same source pixel
SRI_SOUTH_POINT_W UCSB,33.89417,-120.1249,33.89,-120.12,0.6477335274318045,0.05,2009,365,365,1.0,15.250449315068492,20.251,2.3544285714285715,173.49153571428567,43.0,20.0,strictly prior MUR days at the same source pixel
