outcome,axis,left_out_overlap_cluster,reference_estimate_per_sd,estimate_per_sd,absolute_change,same_direction_as_reference,n,remaining_overlap_clusters,years
mur_brier_gain,rock_probability,s300_c050,-0.009641288145274263,-0.010063610898357455,0.0004223227530831923,True,746,119,14
mur_brier_gain,rock_probability,s300_c051,-0.009641288145274263,-0.00981615131700893,0.00017486317173466721,True,740,119,14
mur_brier_gain,rock_probability,s300_c052,-0.009641288145274263,-0.009764708608275507,0.00012342046300124407,True,746,119,14
mur_brier_gain,rock_probability,s300_c053,-0.009641288145274263,-0.009653181039935505,1.1892894661242118e-05,True,748,119,14
mur_brier_gain,rock_probability,s300_c054,-0.009641288145274263,-0.010552893746665836,0.000911605601391573,True,740,119,14
mur_brier_gain,rock_probability,s300_c055,-0.009641288145274263,-0.00960954300012273,3.1745145151532844e-05,True,749,119,14
mur_brier_gain,rock_probability,s300_c057,-0.009641288145274263,-0.009640713830655873,5.743146183900816e-07,True,736,119,14
mur_brier_gain,rock_probability,s300_c058,-0.009641288145274263,-0.009806050372547689,0.00016476222727342636,True,742,119,14
mur_brier_gain,rock_probability,s300_c059,-0.009641288145274263,-0.009145532625471096,0.0004957555198031663,True,749,119,14
mur_brier_gain,rock_probability,s300_c060,-0.009641288145274263,-0.009695903874327172,5.4615729052909234e-05,True,740,119,14
mur_brier_gain,rock_probability,s300_c061,-0.009641288145274263,-0.00977464501008021,0.00013335686480594675,True,746,119,14
mur_brier_gain,rock_probability,s300_c062,-0.009641288145274263,-0.009265327037899531,0.0003759611073747317,True,751,119,14
mur_brier_gain,rock_probability,s300_c063,-0.009641288145274263,-0.00945788645264333,0.0001834016926309332,True,747,119,14
mur_brier_gain,rock_probability,s300_c065,-0.009641288145274263,-0.009852972045141368,0.00021168389986710515,True,743,119,14
mur_brier_gain,rock_probability,s300_c066,-0.009641288145274263,-0.009651202974456619,9.914829182356213e-06,True,745,119,14
mur_brier_gain,rock_probability,s300_c067,-0.009641288145274263,-0.009790661855743201,0.0001493737104689384,True,751,119,14
mur_brier_gain,rock_probability,s300_c068,-0.009641288145274263,-0.01111231077492735,0.0014710226296530873,True,727,119,14
mur_brier_gain,rock_probability,s300_c069,-0.009641288145274263,-0.009333491118215648,0.0003077970270586143,True,746,119,14
mur_brier_gain,rock_probability,s300_c071,-0.009641288145274263,-0.009939031699679019,0.0002977435544047561,True,731,119,14
mur_brier_gain,rock_probability,s300_c072,-0.009641288145274263,-0.009617909681964382,2.3378463309881026e-05,True,751,119,14
mur_brier_gain,rock_probability,s300_c073,-0.009641288145274263,-0.009612775891893716,2.851225338054708e-05,True,751,119,14
mur_brier_gain,rock_probability,s300_c074,-0.009641288145274263,-0.010357045515221385,0.0007157573699471224,True,747,119,14
mur_brier_gain,rock_probability,s300_c075,-0.009641288145274263,-0.010266520655291614,0.0006252325100173511,True,747,119,14
mur_brier_gain,rock_probability,s300_c077,-0.009641288145274263,-0.00933353192140339,0.00030775622387087254,True,750,119,14
mur_brier_gain,rock_probability,s300_c078,-0.009641288145274263,-0.00964078231113881,5.058341354530205e-07,True,749,119,14
mur_brier_gain,rock_probability,s300_c079,-0.009641288145274263,-0.009642475155513062,1.1870102387991077e-06,True,751,119,14
mur_brier_gain,rock_probability,s300_c080,-0.009641288145274263,-0.011185048717322923,0.00154376057204866,True,739,119,14
mur_brier_gain,rock_probability,s300_c081,-0.009641288145274263,-0.009714021837052961,7.273369177869873e-05,True,751,119,14
mur_brier_gain,rock_probability,s300_c084,-0.009641288145274263,-0.00970746824020222,6.618009492795687e-05,True,751,119,14
mur_brier_gain,rock_probability,s300_c085,-0.009641288145274263,-0.009696471805021915,5.518365974765266e-05,True,751,119,14
mur_brier_gain,rock_probability,s300_c086,-0.009641288145274263,-0.009515318171822582,0.00012596997345168046,True,750,119,14
mur_brier_gain,rock_probability,s300_c087,-0.009641288145274263,-0.009272098254159339,0.00036918989111492384,True,744,119,14
mur_brier_gain,rock_probability,s300_c088,-0.009641288145274263,-0.009474804294142068,0.0001664838511321945,True,751,119,14
mur_brier_gain,rock_probability,s300_c089,-0.009641288145274263,-0.009368138994839688,0.00027314915043457483,True,738,119,14
mur_brier_gain,rock_probability,s300_c090,-0.009641288145274263,-0.00970942245779561,6.813431252134655e-05,True,751,119,14
mur_brier_gain,rock_probability,s300_c091,-0.009641288145274263,-0.009553395819317904,8.789232595635826e-05,True,751,119,14
mur_brier_gain,rock_probability,s300_c092,-0.009641288145274263,-0.009608049067882903,3.3239077391359825e-05,True,748,119,14
mur_brier_gain,rock_probability,s300_c093,-0.009641288145274263,-0.009525033953686774,0.00011625419158748859,True,751,119,14
mur_brier_gain,rock_probability,s300_c094,-0.009641288145274263,-0.009423090743546306,0.0002181974017279563,True,750,119,14
mur_brier_gain,rock_probability,s300_c096,-0.009641288145274263,-0.009816195157119104,0.00017490701184484127,True,748,119,14
mur_brier_gain,rock_probability,s300_c097,-0.009641288145274263,-0.009434295689728684,0.00020699245554557828,True,751,119,14
mur_brier_gain,rock_probability,s300_c098,-0.009641288145274263,-0.009676300457337576,3.501231206331362e-05,True,750,119,14
mur_brier_gain,rock_probability,s300_c099,-0.009641288145274263,-0.00943952991315617,0.0002017582321180919,True,748,119,14
mur_brier_gain,rock_probability,s300_c101,-0.009641288145274263,-0.009627289806628938,1.3998338645324765e-05,True,751,119,14
mur_brier_gain,rock_probability,s300_c102,-0.009641288145274263,-0.009793144929423108,0.00015185678414884538,True,750,119,14
mur_brier_gain,rock_probability,s300_c103,-0.009641288145274263,-0.009092795027195245,0.0005484931180790176,True,747,119,14
mur_brier_gain,rock_probability,s300_c104,-0.009641288145274263,-0.009812642474221244,0.00017135432894698106,True,746,119,14
mur_brier_gain,rock_probability,s300_c105,-0.009641288145274263,-0.010292536136742993,0.0006512479914687307,True,748,119,14
mur_brier_gain,rock_probability,s300_c106,-0.009641288145274263,-0.0099903188972571,0.0003490307519828373,True,741,119,14
mur_brier_gain,rock_probability,s300_c107,-0.009641288145274263,-0.009703047972661652,6.175982738738928e-05,True,744,119,14
mur_brier_gain,rock_probability,s300_c109,-0.009641288145274263,-0.009225394462240969,0.00041589368303329363,True,744,119,14
mur_brier_gain,rock_probability,s300_c110,-0.009641288145274263,-0.009333781733691583,0.0003075064115826802,True,746,119,14
mur_brier_gain,rock_probability,s300_c111,-0.009641288145274263,-0.00978403110350207,0.0001427429582278074,True,741,119,14
mur_brier_gain,rock_probability,s300_c112,-0.009641288145274263,-0.010057429746093034,0.00041614160081877155,True,750,119,14
mur_brier_gain,rock_probability,s300_c113,-0.009641288145274263,-0.008551034681019483,0.0010902534642547798,True,743,119,14
mur_brier_gain,rock_probability,s300_c114,-0.009641288145274263,-0.009625486799880288,1.580134539397489e-05,True,747,119,14
mur_brier_gain,rock_probability,s300_c115,-0.009641288145274263,-0.00949260725103716,0.00014868089423710276,True,749,119,14
mur_brier_gain,rock_probability,s300_c118,-0.009641288145274263,-0.008949217132143365,0.0006920710131308981,True,750,119,14
mur_brier_gain,rock_probability,s300_c119,-0.009641288145274263,-0.008671970813235454,0.0009693173320388087,True,748,119,14
mur_brier_gain,rock_probability,s300_c120,-0.009641288145274263,-0.009314078922455622,0.00032720922281864045,True,742,119,14
mur_brier_gain,rock_probability,s300_c123,-0.009641288145274263,-0.01016360472885209,0.0005223165835778268,True,739,119,14
mur_brier_gain,rock_probability,s300_c124,-0.009641288145274263,-0.009393926801357526,0.00024736134391673686,True,748,119,14
mur_brier_gain,rock_probability,s300_c125,-0.009641288145274263,-0.009887030588904284,0.0002457424436300218,True,746,119,14
mur_brier_gain,rock_probability,s300_c126,-0.009641288145274263,-0.010168471486798164,0.0005271833415239017,True,747,119,14
mur_brier_gain,rock_probability,s300_c127,-0.009641288145274263,-0.009041558299689806,0.0005997298455844569,True,734,119,14
mur_brier_gain,rock_probability,s300_c128,-0.009641288145274263,-0.009704578083311413,6.328993803715079e-05,True,741,119,14
mur_brier_gain,rock_probability,s300_c129,-0.009641288145274263,-0.009544940501203244,9.634764407101884e-05,True,741,119,14
mur_brier_gain,rock_probability,s300_c130,-0.009641288145274263,-0.008711945561198982,0.0009293425840752809,True,729,119,14
mur_brier_gain,rock_probability,s300_c131,-0.009641288145274263,-0.009462687792195324,0.0001786003530789386,True,751,119,14
mur_brier_gain,rock_probability,s300_c132,-0.009641288145274263,-0.009390290392720864,0.00025099775255339914,True,745,119,14
mur_brier_gain,rock_probability,s300_c134,-0.009641288145274263,-0.009283644717352735,0.0003576434279215276,True,746,119,14
mur_brier_gain,rock_probability,s300_c135,-0.009641288145274263,-0.009599975848612777,4.1312296661485254e-05,True,747,119,14
mur_brier_gain,rock_probability,s300_c137,-0.009641288145274263,-0.009269564747245454,0.0003717233980288087,True,745,119,14
mur_brier_gain,rock_probability,s300_c138,-0.009641288145274263,-0.009303922760471473,0.0003373653848027895,True,743,119,14
mur_brier_gain,rock_probability,s300_c139,-0.009641288145274263,-0.009719609625135833,7.832147986156987e-05,True,730,119,14
mur_brier_gain,rock_probability,s300_c140,-0.009641288145274263,-0.009731326852367266,9.003870709300282e-05,True,750,119,14
mur_brier_gain,rock_probability,s300_c141,-0.009641288145274263,-0.009593612039308837,4.767610596542564e-05,True,750,119,14
mur_brier_gain,depth_m,s300_c000,0.002944161409083371,0.002710999650849551,0.0002331617582338203,True,751,119,14
mur_brier_gain,depth_m,s300_c001,0.002944161409083371,0.00309408012771612,0.00014991871863274898,True,741,119,14
mur_brier_gain,depth_m,s300_c002,0.002944161409083371,0.0027762523148251116,0.00016790909425825956,True,741,119,14
mur_brier_gain,depth_m,s300_c003,0.002944161409083371,0.0029595580578219618,1.539664873859061e-05,True,740,119,14
mur_brier_gain,depth_m,s300_c004,0.002944161409083371,0.0029889491700513613,4.4787760967990135e-05,True,746,119,14
mur_brier_gain,depth_m,s300_c006,0.002944161409083371,0.002941627641669414,2.5337674139573434e-06,True,746,119,14
mur_brier_gain,depth_m,s300_c007,0.002944161409083371,0.002903549530198473,4.061187888489831e-05,True,751,119,14
mur_brier_gain,depth_m,s300_c008,0.002944161409083371,0.0027265336470842284,0.0002176277619991428,True,743,119,14
mur_brier_gain,depth_m,s300_c009,0.002944161409083371,0.0033261542010801395,0.00038199279199676835,True,751,119,14
mur_brier_gain,depth_m,s300_c010,0.002944161409083371,0.0031002145574412976,0.00015605314835792639,True,744,119,14
mur_brier_gain,depth_m,s300_c011,0.002944161409083371,0.003635206271968811,0.0006910448628854398,True,747,119,14
mur_brier_gain,depth_m,s300_c012,0.002944161409083371,0.002971524485189781,2.736307610640967e-05,True,743,119,14
mur_brier_gain,depth_m,s300_c013,0.002944161409083371,0.0029629044461669802,1.874303708360907e-05,True,730,119,14
mur_brier_gain,depth_m,s300_c014,0.002944161409083371,0.002946429950948768,2.268541865396885e-06,True,750,119,14
mur_brier_gain,depth_m,s300_c015,0.002944161409083371,0.00294587553503764,1.7141259542690322e-06,True,746,119,14
mur_brier_gain,depth_m,s300_c016,0.002944161409083371,0.0025842282323658085,0.0003599331767175627,True,678,119,14
mur_brier_gain,depth_m,s300_c019,0.002944161409083371,0.002952588795794442,8.427386711070805e-06,True,747,119,14
mur_brier_gain,depth_m,s300_c020,0.002944161409083371,0.0028429559202903195,0.00010120548879305165,True,748,119,14
mur_brier_gain,depth_m,s300_c021,0.002944161409083371,0.0029776946362406083,3.353322715723712e-05,True,748,119,14
mur_brier_gain,depth_m,s300_c022,0.002944161409083371,0.002764302220752599,0.00017985918833077208,True,748,119,14
mur_brier_gain,depth_m,s300_c023,0.002944161409083371,0.0030042411274791843,6.00797183958131e-05,True,746,119,14
mur_brier_gain,depth_m,s300_c025,0.002944161409083371,0.0031684120203053696,0.00022425061122199842,True,750,119,14
mur_brier_gain,depth_m,s300_c026,0.002944161409083371,0.0020051018662148165,0.0009390595428685547,True,750,119,14
mur_brier_gain,depth_m,s300_c027,0.002944161409083371,0.003149558989870966,0.00020539758078759462,True,751,119,14
mur_brier_gain,depth_m,s300_c028,0.002944161409083371,0.0037288669745680044,0.0007847055654846332,True,751,119,14
mur_brier_gain,depth_m,s300_c029,0.002944161409083371,0.0026368008955453127,0.00030736051353805844,True,750,119,14
mur_brier_gain,depth_m,s300_c030,0.002944161409083371,0.0029700337880852173,2.58723790018461e-05,True,750,119,14
mur_brier_gain,depth_m,s300_c031,0.002944161409083371,0.0029265166842780497,1.7644724805321484e-05,True,748,119,14
mur_brier_gain,depth_m,s300_c032,0.002944161409083371,0.002968638070637075,2.4476661553704017e-05,True,751,119,14
mur_brier_gain,depth_m,s300_c033,0.002944161409083371,0.003219620751989216,0.0002754593429058448,True,751,119,14
mur_brier_gain,depth_m,s300_c034,0.002944161409083371,0.002788846258377851,0.00015531515070552017,True,749,119,14
mur_brier_gain,depth_m,s300_c035,0.002944161409083371,0.002689780749451236,0.00025438065963213517,True,746,119,14
mur_brier_gain,depth_m,s300_c037,0.002944161409083371,0.003014479151256909,7.031774217353777e-05,True,748,119,14
mur_brier_gain,depth_m,s300_c038,0.002944161409083371,0.0011582426881017725,0.0017859187209815987,True,745,119,14
mur_brier_gain,depth_m,s300_c039,0.002944161409083371,0.002954062188249484,9.900779166112893e-06,True,751,119,14
mur_brier_gain,depth_m,s300_c040,0.002944161409083371,0.0029177436498867833,2.6417759196587908e-05,True,750,119,14
mur_brier_gain,depth_m,s300_c041,0.002944161409083371,0.0028009311477870886,0.00014323026129628262,True,751,119,14
mur_brier_gain,depth_m,s300_c044,0.002944161409083371,0.002929964986468802,1.4196422614569382e-05,True,749,119,14
mur_brier_gain,depth_m,s300_c045,0.002944161409083371,0.002918240063734906,2.5921345348465033e-05,True,751,119,14
mur_brier_gain,depth_m,s300_c046,0.002944161409083371,0.002798014450145641,0.0001461469589377302,True,751,119,14
mur_brier_gain,depth_m,s300_c047,0.002944161409083371,0.0029117044028883245,3.2457006195046705e-05,True,750,119,14
mur_brier_gain,depth_m,s300_c048,0.002944161409083371,0.0032835895606841605,0.00033942815160078934,True,748,119,14
mur_brier_gain,depth_m,s300_c049,0.002944161409083371,0.00293677004446962,7.391364613751339e-06,True,751,119,14
mur_brier_gain,depth_m,s300_c050,0.002944161409083371,0.0025361175655722644,0.00040804384351110674,True,746,119,14
mur_brier_gain,depth_m,s300_c051,0.002944161409083371,0.0027786796977246424,0.00016548171135872874,True,740,119,14
mur_brier_gain,depth_m,s300_c052,0.002944161409083371,0.0028965204845831233,4.764092450024789e-05,True,746,119,14
mur_brier_gain,depth_m,s300_c053,0.002944161409083371,0.003054411955785161,0.00011025054670178985,True,748,119,14
mur_brier_gain,depth_m,s300_c054,0.002944161409083371,0.002084617156149302,0.0008595442529340694,True,740,119,14
mur_brier_gain,depth_m,s300_c055,0.002944161409083371,0.002750452120636847,0.0001937092884465243,True,749,119,14
mur_brier_gain,depth_m,s300_c057,0.002944161409083371,0.0034213096544688446,0.0004771482453854734,True,736,119,14
mur_brier_gain,depth_m,s300_c058,0.002944161409083371,0.002546839833653083,0.000397321575430288,True,742,119,14
mur_brier_gain,depth_m,s300_c059,0.002944161409083371,0.0032873357830280787,0.0003431743739447076,True,749,119,14
mur_brier_gain,depth_m,s300_c060,0.002944161409083371,0.0030970768758300737,0.00015291546674670248,True,740,119,14
mur_brier_gain,depth_m,s300_c061,0.002944161409083371,0.0028656743866766476,7.848702240672353e-05,True,746,119,14
mur_brier_gain,depth_m,s300_c062,0.002944161409083371,0.003184854625680145,0.00024069321659677366,True,751,119,14
mur_brier_gain,depth_m,s300_c063,0.002944161409083371,0.003824456120198943,0.000880294711115572,True,747,119,14
mur_brier_gain,depth_m,s300_c065,0.002944161409083371,0.0033410077100919614,0.0003968463010085902,True,743,119,14
mur_brier_gain,depth_m,s300_c066,0.002944161409083371,0.0030757383220965783,0.00013157691301320714,True,745,119,14
mur_brier_gain,depth_m,s300_c067,0.002944161409083371,0.00320582479887867,0.000261663389795299,True,751,119,14
mur_brier_gain,depth_m,s300_c068,0.002944161409083371,0.0046390873192401465,0.0016949259101567754,True,727,119,14
mur_brier_gain,depth_m,s300_c069,0.002944161409083371,0.0023124473250078982,0.000631714084075473,True,746,119,14
mur_brier_gain,depth_m,s300_c071,0.002944161409083371,0.0033982992787324248,0.0004541378696490536,True,731,119,14
mur_brier_gain,depth_m,s300_c072,0.002944161409083371,0.0030309098147633965,8.674840568002537e-05,True,751,119,14
mur_brier_gain,depth_m,s300_c073,0.002944161409083371,0.003029742138012128,8.55807289287568e-05,True,751,119,14
mur_brier_gain,depth_m,s300_c074,0.002944161409083371,0.0015791178162103505,0.0013650435928730207,True,747,119,14
mur_brier_gain,depth_m,s300_c075,0.002944161409083371,0.003109909345891601,0.0001657479368082299,True,747,119,14
mur_brier_gain,depth_m,s300_c077,0.002944161409083371,0.0037376163239620824,0.0007934549148787113,True,750,119,14
mur_brier_gain,depth_m,s300_c078,0.002944161409083371,0.0030407946167553728,9.66332076720016e-05,True,749,119,14
mur_brier_gain,depth_m,s300_c079,0.002944161409083371,0.0029495320567100086,5.370647626637415e-06,True,751,119,14
mur_brier_gain,depth_m,s300_c080,0.002944161409083371,0.0023224863052986973,0.0006216751037846739,True,739,119,14
mur_brier_gain,depth_m,s300_c081,0.002944161409083371,0.0028043595950382784,0.00013980181404509278,True,751,119,14
mur_brier_gain,depth_m,s300_c084,0.002944161409083371,0.0028642151801792654,7.994622890410575e-05,True,751,119,14
mur_brier_gain,depth_m,s300_c085,0.002944161409083371,0.0028823747805929523,6.178662849041887e-05,True,751,119,14
mur_brier_gain,depth_m,s300_c086,0.002944161409083371,0.0033400272734032564,0.0003958658643198852,True,750,119,14
mur_brier_gain,depth_m,s300_c087,0.002944161409083371,0.0026946557052067457,0.0002495057038766255,True,744,119,14
mur_brier_gain,depth_m,s300_c088,0.002944161409083371,0.0031448923417551583,0.00020073093267178712,True,751,119,14
mur_brier_gain,depth_m,s300_c089,0.002944161409083371,0.003677027675791329,0.0007328662667079578,True,738,119,14
mur_brier_gain,depth_m,s300_c090,0.002944161409083371,0.002964117178006239,1.9955768922867972e-05,True,751,119,14
mur_brier_gain,depth_m,s300_c091,0.002944161409083371,0.0032338563989336125,0.00028969498985024133,True,751,119,14
mur_brier_gain,depth_m,s300_c092,0.002944161409083371,0.0026654221885260127,0.00027873922055735847,True,748,119,14
mur_brier_gain,depth_m,s300_c093,0.002944161409083371,0.0031425065555387285,0.00019834514645535734,True,751,119,14
mur_brier_gain,depth_m,s300_c094,0.002944161409083371,0.0031154159543636956,0.0001712545452803244,True,750,119,14
mur_brier_gain,depth_m,s300_c096,0.002944161409083371,0.001988456114341116,0.0009557052947422552,True,748,119,14
mur_brier_gain,depth_m,s300_c097,0.002944161409083371,0.0030177839514299,7.362254234652898e-05,True,751,119,14
mur_brier_gain,depth_m,s300_c098,0.002944161409083371,0.003148859399775349,0.00020469799069197788,True,750,119,14
mur_brier_gain,depth_m,s300_c099,0.002944161409083371,0.0030730811755813017,0.00012891976649793057,True,748,119,14
mur_brier_gain,depth_m,s300_c101,0.002944161409083371,0.003012546997083056,6.838558799968477e-05,True,751,119,14
mur_brier_gain,depth_m,s300_c102,0.002944161409083371,0.0029017342758142976,4.242713326907356e-05,True,750,119,14
mur_brier_gain,depth_m,s300_c103,0.002944161409083371,0.0023781205117953267,0.0005660408972880445,True,747,119,14
mur_brier_gain,depth_m,s300_c104,0.002944161409083371,0.0028921759686998424,5.198544038352874e-05,True,746,119,14
mur_brier_gain,depth_m,s300_c105,0.002944161409083371,0.0028721837888518596,7.197762023151153e-05,True,748,119,14
mur_brier_gain,depth_m,s300_c106,0.002944161409083371,0.002608244131728606,0.00033591727735476527,True,741,119,14
mur_brier_gain,depth_m,s300_c107,0.002944161409083371,0.0029478832501769396,3.721841093568424e-06,True,744,119,14
mur_brier_gain,depth_m,s300_c109,0.002944161409083371,0.0033582260069338274,0.0004140645978504562,True,744,119,14
mur_brier_gain,depth_m,s300_c110,0.002944161409083371,0.003126423637031427,0.0001822622279480557,True,746,119,14
mur_brier_gain,depth_m,s300_c111,0.002944161409083371,0.0016695384222594725,0.0012746229868238986,True,741,119,14
mur_brier_gain,depth_m,s300_c112,0.002944161409083371,0.0031430144601975484,0.00019885305111417726,True,750,119,14
mur_brier_gain,depth_m,s300_c113,0.002944161409083371,0.0023726140575243172,0.0005715473515590539,True,743,119,14
mur_brier_gain,depth_m,s300_c114,0.002944161409083371,0.0028095476434961916,0.0001346137655871796,True,747,119,14
mur_brier_gain,depth_m,s300_c115,0.002944161409083371,0.0031013272721652605,0.00015716586308188929,True,749,119,14
mur_brier_gain,depth_m,s300_c118,0.002944161409083371,0.002807307830651076,0.00013685357843229527,True,750,119,14
mur_brier_gain,depth_m,s300_c119,0.002944161409083371,0.002282200419169664,0.0006619609899137071,True,748,119,14
mur_brier_gain,depth_m,s300_c120,0.002944161409083371,0.0027463152850770675,0.0001978461240063037,True,742,119,14
mur_brier_gain,depth_m,s300_c123,0.002944161409083371,0.0027774847446614187,0.0001666766644219525,True,739,119,14
mur_brier_gain,depth_m,s300_c124,0.002944161409083371,0.0031076631173365234,0.00016350170825315223,True,748,119,14
mur_brier_gain,depth_m,s300_c125,0.002944161409083371,0.0028616228572966463,8.253855178672487e-05,True,746,119,14
mur_brier_gain,depth_m,s300_c126,0.002944161409083371,0.002601818714528743,0.00034234269455462804,True,747,119,14
mur_brier_gain,depth_m,s300_c127,0.002944161409083371,0.004430678170510879,0.001486516761427508,True,734,119,14
mur_brier_gain,depth_m,s300_c128,0.002944161409083371,0.0029826290801593224,3.846767107595125e-05,True,741,119,14
mur_brier_gain,depth_m,s300_c129,0.002944161409083371,0.002822589051483072,0.00012157235760029911,True,741,119,14
mur_brier_gain,depth_m,s300_c130,0.002944161409083371,0.00354496987176549,0.0006008084626821187,True,729,119,14
mur_brier_gain,depth_m,s300_c131,0.002944161409083371,0.0033960997019253257,0.0004519382928419545,True,751,119,14
mur_brier_gain,depth_m,s300_c132,0.002944161409083371,0.002966210378129927,2.204896904655588e-05,True,745,119,14
mur_brier_gain,depth_m,s300_c134,0.002944161409083371,0.0032481839922779286,0.00030402258319455746,True,746,119,14
mur_brier_gain,depth_m,s300_c135,0.002944161409083371,0.002323622919181279,0.0006205384899020923,True,747,119,14
mur_brier_gain,depth_m,s300_c137,0.002944161409083371,0.003361591478519319,0.00041743006943594776,True,745,119,14
mur_brier_gain,depth_m,s300_c138,0.002944161409083371,0.002603493950469934,0.0003406674586134374,True,743,119,14
mur_brier_gain,depth_m,s300_c139,0.002944161409083371,0.0035279429542701317,0.0005837815451867606,True,730,119,14
mur_brier_gain,depth_m,s300_c140,0.002944161409083371,0.0027487109172192655,0.00019545049186410566,True,750,119,14
mur_brier_gain,depth_m,s300_c141,0.002944161409083371,0.0029354655440368593,8.695865046511823e-06,True,750,119,14
mur_brier_gain,kelp_species_contrast,s300_c000,-0.006240258895784808,-0.006291365594567595,5.110669878278726e-05,True,734,119,14
mur_brier_gain,kelp_species_contrast,s300_c001,-0.006240258895784808,-0.006435747580866826,0.00019548868508201863,True,724,119,14
mur_brier_gain,kelp_species_contrast,s300_c002,-0.006240258895784808,-0.007000399389630638,0.00076014049384583,True,724,119,14
mur_brier_gain,kelp_species_contrast,s300_c003,-0.006240258895784808,-0.005497113212072264,0.0007431456837125438,True,723,119,14
mur_brier_gain,kelp_species_contrast,s300_c004,-0.006240258895784808,-0.005233552624044074,0.0010067062717407337,True,729,119,14
mur_brier_gain,kelp_species_contrast,s300_c006,-0.006240258895784808,-0.006342381789013845,0.00010212289322903724,True,729,119,14
mur_brier_gain,kelp_species_contrast,s300_c007,-0.006240258895784808,-0.00673680510725589,0.0004965462114710825,True,734,119,14
mur_brier_gain,kelp_species_contrast,s300_c008,-0.006240258895784808,-0.005611335203324321,0.0006289236924604865,True,726,119,14
mur_brier_gain,kelp_species_contrast,s300_c009,-0.006240258895784808,-0.006051495828666133,0.00018876306711867498,True,734,119,14
mur_brier_gain,kelp_species_contrast,s300_c010,-0.006240258895784808,-0.00666050403156431,0.00042024513577950187,True,727,119,14
mur_brier_gain,kelp_species_contrast,s300_c011,-0.006240258895784808,-0.0066333574741487275,0.00039309857836391984,True,730,119,14
mur_brier_gain,kelp_species_contrast,s300_c012,-0.006240258895784808,-0.006487127801527973,0.0002468689057431653,True,726,119,14
mur_brier_gain,kelp_species_contrast,s300_c013,-0.006240258895784808,-0.005299294608144951,0.0009409642876398571,True,713,119,14
mur_brier_gain,kelp_species_contrast,s300_c014,-0.006240258895784808,-0.006243808259411417,3.5493636266091186e-06,True,733,119,14
mur_brier_gain,kelp_species_contrast,s300_c015,-0.006240258895784808,-0.0064466368784959795,0.00020637798271117176,True,729,119,14
mur_brier_gain,kelp_species_contrast,s300_c016,-0.006240258895784808,-0.010176034384073938,0.00393577548828913,True,661,119,14
mur_brier_gain,kelp_species_contrast,s300_c019,-0.006240258895784808,-0.006285354339973939,4.5095444189130994e-05,True,730,119,14
mur_brier_gain,kelp_species_contrast,s300_c020,-0.006240258895784808,-0.00630088301222795,6.062411644314203e-05,True,731,119,14
mur_brier_gain,kelp_species_contrast,s300_c021,-0.006240258895784808,-0.006605973523735339,0.0003657146279505315,True,731,119,14
mur_brier_gain,kelp_species_contrast,s300_c022,-0.006240258895784808,-0.00548011484434613,0.0007601440514386779,True,731,119,14
mur_brier_gain,kelp_species_contrast,s300_c023,-0.006240258895784808,-0.006022571156426357,0.0002176877393584506,True,729,119,14
mur_brier_gain,kelp_species_contrast,s300_c025,-0.006240258895784808,-0.0060738292215694045,0.00016642967421540318,True,733,119,14
mur_brier_gain,kelp_species_contrast,s300_c026,-0.006240258895784808,-0.005361894774500485,0.0008783641212843224,True,733,119,14
mur_brier_gain,kelp_species_contrast,s300_c027,-0.006240258895784808,-0.006479724917250613,0.0002394660214658055,True,734,119,14
mur_brier_gain,kelp_species_contrast,s300_c028,-0.006240258895784808,-0.006922486546908371,0.0006822276511235636,True,734,119,14
mur_brier_gain,kelp_species_contrast,s300_c029,-0.006240258895784808,-0.006118964227162132,0.00012129466862267554,True,733,119,14
mur_brier_gain,kelp_species_contrast,s300_c030,-0.006240258895784808,-0.006426840569829401,0.00018658167404459348,True,733,119,14
mur_brier_gain,kelp_species_contrast,s300_c031,-0.006240258895784808,-0.006372252400000068,0.0001319935042152602,True,731,119,14
mur_brier_gain,kelp_species_contrast,s300_c032,-0.006240258895784808,-0.006438216518791206,0.00019795762300639855,True,734,119,14
mur_brier_gain,kelp_species_contrast,s300_c033,-0.006240258895784808,-0.006637632106834292,0.00039737321104948466,True,734,119,14
mur_brier_gain,kelp_species_contrast,s300_c034,-0.006240258895784808,-0.0061109010681151595,0.00012935782766964818,True,732,119,14
mur_brier_gain,kelp_species_contrast,s300_c035,-0.006240258895784808,-0.007418390450246563,0.001178131554461755,True,729,119,14
mur_brier_gain,kelp_species_contrast,s300_c037,-0.006240258895784808,-0.0064542029914388946,0.00021394409565408685,True,731,119,14
mur_brier_gain,kelp_species_contrast,s300_c038,-0.006240258895784808,-0.006981986068936184,0.0007417271731513762,True,728,119,14
mur_brier_gain,kelp_species_contrast,s300_c039,-0.006240258895784808,-0.006333861216117922,9.360232033311412e-05,True,734,119,14
mur_brier_gain,kelp_species_contrast,s300_c040,-0.006240258895784808,-0.006397014025350915,0.00015675512956610758,True,733,119,14
mur_brier_gain,kelp_species_contrast,s300_c041,-0.006240258895784808,-0.006521323216850861,0.0002810643210660532,True,734,119,14
mur_brier_gain,kelp_species_contrast,s300_c044,-0.006240258895784808,-0.00627543755298839,3.5178657203582646e-05,True,732,119,14
mur_brier_gain,kelp_species_contrast,s300_c045,-0.006240258895784808,-0.006327086141580209,8.682724579540165e-05,True,734,119,14
