support_m,model_family,outcome,outcome_label,axis,axis_label,n,cells,years,events,axis_mean,axis_sd,estimate_per_sd,standard_error,ci_low,ci_high,t_statistic,degrees_freedom,p_value,cell_clusters,year_clusters,q_value,ci_excludes_zero,supported_bh
1000,random_forest,trajectory_rank_quality_pp,Trajectory rank quality (pp),kelp_species_contrast,Bull-vs-giant kelp contrast,944,73,14,392,-1.2182738673754563,1.8204821825313207,1.6703740607520712,1.57571841665307,-1.7337586179963984,5.07450673950054,1.0600714208189912,13,0.30841104756824106,73,14,0.5469149493033627,False,False
1000,random_forest,trajectory_false_negative,False-negative probability,grazing_log1p,Urchin grazing pressure,392,59,14,392,3.6048726880468824,2.396929482768141,0.08400128434305688,0.02470900141951044,0.030620732143851907,0.13738183654226185,3.3996227899654716,13,0.004745760703188564,59,14,0.018983042812754255,True,True
1000,random_forest,trajectory_false_negative,False-negative probability,rock_probability,Rock probability,401,59,14,401,0.673050170394015,0.2103214923465412,0.006458558761165925,0.03038417568214304,-0.059182462034994845,0.0720995795573267,0.21256323780939887,13,0.8349644206412578,59,14,0.8349644206412578,False,False
1000,random_forest,trajectory_false_negative,False-negative probability,depth_m,Depth,401,59,14,401,10.868183581194513,2.862596951540326,0.051921632899298534,0.021449985989845374,0.005581755485270588,0.09826151031332647,2.420590527372779,13,0.030870938487999572,59,14,0.061741876975999144,True,True
1000,random_forest,trajectory_false_negative,False-negative probability,kelp_species_contrast,Bull-vs-giant kelp contrast,392,59,14,392,-1.005394222356392,1.9811596731251078,0.023237784748957192,0.055365926170403895,-0.09637302678561638,0.14284859628353075,0.4197127431307932,13,0.6815486778584683,59,14,0.8349644206412578,False,False
1000,random_forest,trajectory_false_positive,False-positive probability,grazing_log1p,Urchin grazing pressure,551,68,14,0,3.2724855963178956,2.4167571715369256,-0.03038077052290461,0.02545005000667255,-0.08536226086273063,0.02460071981692142,-1.1937410934335813,13,0.2539085213068867,68,14,0.3385446950758489,False,False
1000,random_forest,trajectory_false_positive,False-positive probability,rock_probability,Rock probability,564,68,14,0,0.6430491112056738,0.19499174006695327,-0.029284836555290485,0.01749638758068231,-0.06708348388592139,0.008513810775340424,-1.6737647368776716,13,0.11805327431183794,68,14,0.2361065486236759,False,False
1000,random_forest,trajectory_false_positive,False-positive probability,depth_m,Depth,564,68,14,0,11.129712895824468,2.734854655498851,-0.006626138622648876,0.017244033772951337,-0.04387960869671875,0.030627331451421002,-0.38425688037346056,13,0.7069999553169375,68,14,0.7069999553169375,False,False
1000,random_forest,trajectory_false_positive,False-positive probability,kelp_species_contrast,Bull-vs-giant kelp contrast,552,68,14,0,-1.3694492674614585,1.6808734361467075,-0.039743528628405314,0.022888154209632996,-0.08919037958718333,0.009703322330372702,-1.7364234907015068,13,0.10611015280890919,68,14,0.2361065486236759,False,False
1000,random_forest,mur_signed_rank_gain_pp,MUR signed rank gain (pp),grazing_log1p,Urchin grazing pressure,943,73,14,392,3.4106571127100094,2.4140991312250315,-2.1639691732524566,1.0749146212343013,-4.486181029340614,0.15824268283570087,-2.0131544687406127,13,0.06528285397027297,73,14,0.13056570794054595,False,False
1000,random_forest,mur_signed_rank_gain_pp,MUR signed rank gain (pp),rock_probability,Rock probability,965,73,14,401,0.655515872588601,0.20204528149148904,-1.4546567183603103,0.9468032175569173,-3.5001007134083957,0.5907872766877751,-1.5363875949997639,13,0.14841838567497756,73,14,0.14841838567497756,False,False
1000,random_forest,mur_signed_rank_gain_pp,MUR signed rank gain (pp),depth_m,Depth,965,73,14,401,11.021035947465284,2.791624709735535,-1.1165951948644968,0.3439955453408834,-1.8597523889817662,-0.3734380007472273,-3.2459582979715726,13,0.0063776542254680765,73,14,0.025510616901872306,True,True
1000,random_forest,mur_signed_rank_gain_pp,MUR signed rank gain (pp),kelp_species_contrast,Bull-vs-giant kelp contrast,944,73,14,392,-1.2182738673754563,1.8204821825313207,-2.279853594487224,1.4355333022714196,-5.381134746022925,0.821427557048477,-1.5881579277052305,13,0.1362654855136133,73,14,0.14841838567497756,False,False
1000,random_forest,mur_brier_gain,MUR Brier-score improvement,grazing_log1p,Urchin grazing pressure,943,73,14,392,3.4106571127100094,2.4140991312250315,-0.006529576822336521,0.006194934103350497,-0.01991291828806736,0.006853764643394318,-1.0540187697565717,13,0.31107100476868066,73,14,0.6458320348784813,False,False
1000,random_forest,mur_brier_gain,MUR Brier-score improvement,rock_probability,Rock probability,965,73,14,401,0.655515872588601,0.20204528149148904,-0.00320049148498911,0.004446208382501934,-0.012805940714648413,0.006404957744670195,-0.719824895653711,13,0.484374026158861,73,14,0.6458320348784813,False,False
1000,random_forest,mur_brier_gain,MUR Brier-score improvement,depth_m,Depth,965,73,14,401,11.021035947465284,2.791624709735535,-0.002879780296274555,0.0029192169203583157,-0.009186365032432496,0.0034268044398833865,-0.9864906839198095,13,0.34189796752445617,73,14,0.6458320348784813,False,False
1000,random_forest,mur_brier_gain,MUR Brier-score improvement,kelp_species_contrast,Bull-vs-giant kelp contrast,944,73,14,392,-1.2182738673754563,1.8204821825313207,-0.0013811874559218188,0.007162889100059479,-0.01685566855740929,0.014093293645565651,-0.1928254698108267,13,0.8500754713762323,73,14,0.8500754713762323,False,False
1000,xgboost,trajectory_rank_quality_pp,Trajectory rank quality (pp),grazing_log1p,Urchin grazing pressure,943,73,14,392,3.4106571127100094,2.4140991312250315,-1.2542029704146966,1.4370101241717144,-4.358674601694972,1.8502686608655787,-0.8727864538446541,13,0.39861401683785935,73,14,0.39861401683785935,False,False
1000,xgboost,trajectory_rank_quality_pp,Trajectory rank quality (pp),rock_probability,Rock probability,965,73,14,401,0.655515872588601,0.20204528149148904,1.6721476808906945,0.8745631811285008,-0.2172312037157096,3.5615265654970987,1.9119804228815385,13,0.07817059607952177,73,14,0.2748974485634538,False,False
1000,xgboost,trajectory_rank_quality_pp,Trajectory rank quality (pp),depth_m,Depth,965,73,14,401,11.021035947465284,2.791624709735535,-0.9882939292427867,0.6243380660359731,-2.3370943181434995,0.36050645965792605,-1.582946776764118,13,0.1374487242817269,73,14,0.2748974485634538,False,False
1000,xgboost,trajectory_rank_quality_pp,Trajectory rank quality (pp),kelp_species_contrast,Bull-vs-giant kelp contrast,944,73,14,392,-1.2182738673754563,1.8204821825313207,1.6789454111915094,1.5718009514693922,-1.7167240985613588,5.074614920944377,1.0681666846059314,13,0.3048797796250729,73,14,0.39861401683785935,False,False
1000,xgboost,trajectory_false_negative,False-negative probability,grazing_log1p,Urchin grazing pressure,392,59,14,392,3.6048726880468824,2.396929482768141,0.06936208502612162,0.02473493630997727,0.015925503902443315,0.12279866614979992,2.804215226466672,13,0.014908936441174284,59,14,0.029817872882348568,True,True
1000,xgboost,trajectory_false_negative,False-negative probability,rock_probability,Rock probability,401,59,14,401,0.673050170394015,0.2103214923465412,-0.0012157998660668537,0.03007463254356489,-0.06618809336782028,0.06375649363568658,-0.04042609213281976,13,0.9683676969274998,59,14,0.9683676969274998,False,False
1000,xgboost,trajectory_false_negative,False-negative probability,depth_m,Depth,401,59,14,401,10.868183581194513,2.862596951540326,0.051994234170597495,0.016262861642252754,0.016860457614283647,0.08712801072691134,3.1971147092287002,13,0.007006399965873209,59,14,0.028025599863492835,True,True
1000,xgboost,trajectory_false_negative,False-negative probability,kelp_species_contrast,Bull-vs-giant kelp contrast,392,59,14,392,-1.005394222356392,1.9811596731251078,0.03602926107354145,0.04643809960626641,-0.06429415378153358,0.1363526759286165,0.7758556310232735,13,0.45171876143512646,59,14,0.6022916819135019,False,False
1000,xgboost,trajectory_false_positive,False-positive probability,grazing_log1p,Urchin grazing pressure,551,68,14,0,3.2724855963178956,2.4167571715369256,-0.023043799983681768,0.02352796159005291,-0.07387287075329253,0.027785270785928993,-0.9794218634488151,13,0.345247610183628,68,14,0.460330146911504,False,False
1000,xgboost,trajectory_false_positive,False-positive probability,rock_probability,Rock probability,564,68,14,0,0.6430491112056738,0.19499174006695327,-0.022573519772425724,0.01716436726004432,-0.05965488080904159,0.014507841264190146,-1.315138474400567,13,0.21118929009962029,68,14,0.42237858019924057,False,False
1000,xgboost,trajectory_false_positive,False-positive probability,depth_m,Depth,564,68,14,0,11.129712895824468,2.734854655498851,0.0017140100897313,0.01115983144099053,-0.02239533996679263,0.02582336014625523,0.15358745325092177,13,0.8802935664722119,68,14,0.8802935664722119,False,False
1000,xgboost,trajectory_false_positive,False-positive probability,kelp_species_contrast,Bull-vs-giant kelp contrast,552,68,14,0,-1.3694492674614585,1.6808734361467075,-0.04132308710308079,0.023023490975225356,-0.0910623153683116,0.008416141162150018,-1.794822824546759,13,0.09595584279513843,68,14,0.3838233711805537,False,False
1000,xgboost,mur_signed_rank_gain_pp,MUR signed rank gain (pp),grazing_log1p,Urchin grazing pressure,943,73,14,392,3.4106571127100094,2.4140991312250315,-1.8602869249990608,1.4209586667370915,-4.93008149074703,1.209507640748909,-1.3091773663415465,13,0.21314277299024348,73,14,0.42628554598048696,False,False
1000,xgboost,mur_signed_rank_gain_pp,MUR signed rank gain (pp),rock_probability,Rock probability,965,73,14,401,0.655515872588601,0.20204528149148904,-0.6682937932400974,1.0404800482022922,-2.9161142770512236,1.5795266905710288,-0.6422937127864717,13,0.5318465737588963,73,14,0.7091287650118617,False,False
1000,xgboost,mur_signed_rank_gain_pp,MUR signed rank gain (pp),depth_m,Depth,965,73,14,401,11.021035947465284,2.791624709735535,-0.13094067972103102,0.9316166617645428,-2.1435761156356468,1.8816947561935848,-0.1405521016262427,13,0.8903782454347497,73,14,0.8903782454347497,False,False
1000,xgboost,mur_signed_rank_gain_pp,MUR signed rank gain (pp),kelp_species_contrast,Bull-vs-giant kelp contrast,944,73,14,392,-1.2182738673754563,1.8204821825313207,-2.4710276644676044,1.398426163881549,-5.492143717294802,0.5500883883595926,-1.7670061732890376,13,0.10067918164725564,73,14,0.4027167265890226,False,False
1000,xgboost,mur_brier_gain,MUR Brier-score improvement,grazing_log1p,Urchin grazing pressure,943,73,14,392,3.4106571127100094,2.4140991312250315,-0.01377376609906121,0.007760966493936269,-0.030540314856419046,0.002992782658296625,-1.774748816377807,13,0.09934406693704045,73,14,0.3973762677481618,False,False
1000,xgboost,mur_brier_gain,MUR Brier-score improvement,rock_probability,Rock probability,965,73,14,401,0.655515872588601,0.20204528149148904,0.000824701256321502,0.006825350074867832,-0.01392057111480893,0.015569973627451932,0.1208291512193932,13,0.9056739446219585,73,14,0.9483060928187405,False,False
1000,xgboost,mur_brier_gain,MUR Brier-score improvement,depth_m,Depth,965,73,14,401,11.021035947465284,2.791624709735535,0.0043654519950552285,0.005892644334101228,-0.008364832128020121,0.01709573611813058,0.7408307285393063,13,0.4719662743252332,73,14,0.9439325486504664,False,False
1000,xgboost,mur_brier_gain,MUR Brier-score improvement,kelp_species_contrast,Bull-vs-giant kelp contrast,944,73,14,392,-1.2182738673754563,1.8204821825313207,0.0008350119942167563,0.012633083508665995,-0.026457105652382244,0.02812712964081576,0.06609724329329082,13,0.9483060928187405,73,14,0.9483060928187405,False,False
