cell_id,year,split,region,latitude,longitude,current_relative_canopy,next_relative_canopy,q25,q50,q75,current_reference_state,next_reference_state,transition_type,near_zero_current_flag,near_zero_next_flag,current_at_risk_flag,current_reference_or_high_flag,current_high_flag,persistent_low_flag,recovery_from_low_flag,new_low_transition_flag,stable_non_low_flag,actionable_low_entry_flag,sharp_drop_30_flag,sharp_drop_50_flag,high_to_low_transition_flag,reference_to_low_transition_flag,absolute_canopy_change,proportional_drop,decline_event_next,decline_event_next_p25_full,decline_50pct_next,relative_canopy_change_next,relative_canopy_pct_change_next
cell_142,1998,train,Central California,36.961555,-122.193287,0.020355,0.028489,0.031807,0.060979,0.082411,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.008133,-0.399561,1,1,0,0.008133,0.399561
cell_142,1999,train,Central California,36.961555,-122.193287,0.028489,0.025230,0.031807,0.060979,0.082411,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.003259,0.114390,1,1,0,-0.003259,-0.114390
cell_142,2000,train,Central California,36.961555,-122.193287,0.025230,0.064828,0.031807,0.060979,0.082411,low_below_p25,upper_mid_p50_p75,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.039598,-1.569476,0,0,0,0.039598,1.569476
cell_142,2001,train,Central California,36.961555,-122.193287,0.064828,0.064032,0.031807,0.060979,0.082411,upper_mid_p50_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,-0.000796,0.012280,0,0,0,-0.000796,-0.012280
cell_142,2002,train,Central California,36.961555,-122.193287,0.064032,0.044087,0.031807,0.060979,0.082411,upper_mid_p50_p75,lower_mid_p25_p50,stable_non_low,False,True,True,True,False,False,False,False,True,False,True,False,False,False,-0.019945,0.311482,0,0,0,-0.019945,-0.311482
cell_142,2003,train,Central California,36.961555,-122.193287,0.044087,0.053108,0.031807,0.060979,0.082411,lower_mid_p25_p50,lower_mid_p25_p50,stable_non_low,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.009021,-0.204616,0,0,0,0.009021,0.204616
cell_142,2004,train,Central California,36.961555,-122.193287,0.053108,0.019885,0.031807,0.060979,0.082411,lower_mid_p25_p50,low_below_p25,new_low_transition,False,True,True,False,False,False,False,True,False,True,True,True,False,False,-0.033223,0.625571,1,1,1,-0.033223,-0.625571
cell_142,2005,train,Central California,36.961555,-122.193287,0.019885,0.026209,0.031807,0.060979,0.082411,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.006324,-0.318026,1,1,0,0.006324,0.318026
cell_142,2006,train,Central California,36.961555,-122.193287,0.026209,0.034840,0.031807,0.060979,0.082411,low_below_p25,lower_mid_p25_p50,recovery_from_low,True,True,False,False,False,False,True,False,False,False,False,False,False,False,0.008631,-0.329327,0,1,0,0.008631,0.329327
cell_142,2007,train,Central California,36.961555,-122.193287,0.034840,0.030796,0.031807,0.060979,0.082411,lower_mid_p25_p50,low_below_p25,new_low_transition,True,True,False,False,False,False,False,True,False,False,False,False,False,False,-0.004044,0.116080,1,1,0,-0.004044,-0.116080
cell_142,2008,train,Central California,36.961555,-122.193287,0.030796,0.060981,0.031807,0.060979,0.082411,low_below_p25,upper_mid_p50_p75,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.030185,-0.980163,0,0,0,0.030185,0.980163
cell_142,2009,train,Central California,36.961555,-122.193287,0.060981,0.060977,0.031807,0.060979,0.082411,upper_mid_p50_p75,lower_mid_p25_p50,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,-0.000004,0.000070,0,0,0,-0.000004,-0.000070
cell_142,2010,train,Central California,36.961555,-122.193287,0.060977,0.070517,0.031807,0.060979,0.082411,lower_mid_p25_p50,upper_mid_p50_p75,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.009540,-0.156456,0,0,0,0.009540,0.156456
cell_142,2011,train,Central California,36.961555,-122.193287,0.070517,0.086667,0.031807,0.060979,0.082411,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.016149,-0.229014,0,0,0,0.016149,0.229014
cell_142,2012,train,Central California,36.961555,-122.193287,0.086667,0.062165,0.031807,0.060979,0.082411,high_above_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-0.024502,0.282714,0,0,0,-0.024502,-0.282714
cell_142,2013,train,Central California,36.961555,-122.193287,0.062165,0.082971,0.031807,0.060979,0.082411,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.020807,-0.334703,0,0,0,0.020807,0.334703
cell_142,2014,train,Central California,36.961555,-122.193287,0.082971,0.151052,0.031807,0.060979,0.082411,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.068080,-0.820523,0,0,0,0.068080,0.820523
cell_142,2015,train,Central California,36.961555,-122.193287,0.151052,0.196594,0.031807,0.060979,0.082411,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.045543,-0.301505,0,0,0,0.045543,0.301505
cell_142,2016,train,Central California,36.961555,-122.193287,0.196594,0.259666,0.031807,0.060979,0.082411,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.063072,-0.320821,0,0,0,0.063072,0.320821
cell_142,2017,validation,Central California,36.961555,-122.193287,0.259666,0.343401,0.031807,0.060979,0.082411,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.083736,-0.322475,0,0,0,0.083736,0.322475
cell_142,2018,validation,Central California,36.961555,-122.193287,0.343401,0.135264,0.031807,0.060979,0.082411,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,True,True,False,False,-0.208138,0.606106,0,0,1,-0.208138,-0.606106
cell_142,2019,validation,Central California,36.961555,-122.193287,0.135264,0.161950,0.031807,0.060979,0.082411,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.026686,-0.197287,0,0,0,0.026686,0.197287
cell_142,2020,validation,Central California,36.961555,-122.193287,0.161950,0.126179,0.031807,0.060979,0.082411,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-0.035771,0.220874,0,0,0,-0.035771,-0.220874
cell_142,2021,test,Central California,36.961555,-122.193287,0.126179,0.176933,0.031807,0.060979,0.082411,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.050754,-0.402233,0,0,0,0.050754,0.402233
cell_142,2022,test,Central California,36.961555,-122.193287,0.176933,0.027467,0.031807,0.060979,0.082411,high_above_p75,low_below_p25,new_low_transition,False,True,True,True,True,False,False,True,False,True,True,True,True,True,-0.149466,0.844760,1,1,1,-0.149466,-0.844760
cell_142,2023,test,Central California,36.961555,-122.193287,0.027467,0.028855,0.031807,0.060979,0.082411,low_below_p25,low_below_p25,persistent_low,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.001388,-0.050527,1,1,0,0.001388,0.050527
cell_142,2024,test,Central California,36.961555,-122.193287,0.028855,0.055649,0.031807,0.060979,0.082411,low_below_p25,lower_mid_p25_p50,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.026794,-0.928593,0,0,0,0.026794,0.928593
cell_143,1984,pre_modeling,Central California,36.963583,-122.080848,0.066426,0.064633,0.085605,0.140405,0.189931,low_below_p25,low_below_p25,persistent_low,False,False,True,False,False,True,False,False,False,True,False,False,False,False,-0.001793,0.026987,1,1,0,-0.001793,-0.026987
cell_143,1985,pre_modeling,Central California,36.963583,-122.080848,0.064633,0.110445,0.085605,0.140405,0.189931,low_below_p25,lower_mid_p25_p50,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.045811,-0.708783,0,0,0,0.045811,0.708783
cell_143,1986,pre_modeling,Central California,36.963583,-122.080848,0.110445,0.169588,0.085605,0.140405,0.189931,lower_mid_p25_p50,upper_mid_p50_p75,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.059143,-0.535501,0,0,0,0.059143,0.535501
cell_143,1987,pre_modeling,Central California,36.963583,-122.080848,0.169588,0.133739,0.085605,0.140405,0.189931,upper_mid_p50_p75,lower_mid_p25_p50,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,-0.035848,0.211386,0,0,0,-0.035848,-0.211386
cell_143,1988,pre_modeling,Central California,36.963583,-122.080848,0.133739,0.200668,0.085605,0.140405,0.189931,lower_mid_p25_p50,high_above_p75,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.066929,-0.500441,0,0,0,0.066929,0.500441
cell_143,1989,train,Central California,36.963583,-122.080848,0.200668,0.254950,0.085605,0.140405,0.189931,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.054282,-0.270507,0,0,0,0.054282,0.270507
cell_143,1990,train,Central California,36.963583,-122.080848,0.254950,0.307252,0.085605,0.140405,0.189931,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.052301,-0.205143,0,0,0,0.052301,0.205143
cell_143,1991,train,Central California,36.963583,-122.080848,0.307252,0.249168,0.085605,0.140405,0.189931,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,-0.058084,0.189044,0,0,0,-0.058084,-0.189044
cell_143,1992,train,Central California,36.963583,-122.080848,0.249168,0.365835,0.085605,0.140405,0.189931,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.116668,-0.468231,0,0,0,0.116668,0.468231
cell_143,1993,train,Central California,36.963583,-122.080848,0.365835,0.473993,0.085605,0.140405,0.189931,high_above_p75,high_above_p75,stable_non_low,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.108157,-0.295645,0,0,0,0.108157,0.295645
cell_143,1994,train,Central California,36.963583,-122.080848,0.473993,0.072978,0.085605,0.140405,0.189931,high_above_p75,low_below_p25,new_low_transition,False,False,True,True,True,False,False,True,False,True,True,True,True,True,-0.401015,0.846036,1,1,1,-0.401015,-0.846036
cell_143,1995,train,Central California,36.963583,-122.080848,0.072978,0.055052,0.085605,0.140405,0.189931,low_below_p25,low_below_p25,persistent_low,False,False,True,False,False,True,False,False,False,True,False,False,False,False,-0.017926,0.245634,1,1,0,-0.017926,-0.245634
cell_143,1996,train,Central California,36.963583,-122.080848,0.055052,0.089254,0.085605,0.140405,0.189931,low_below_p25,lower_mid_p25_p50,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.034202,-0.621263,0,0,0,0.034202,0.621263
cell_143,1997,train,Central California,36.963583,-122.080848,0.089254,0.072049,0.085605,0.140405,0.189931,lower_mid_p25_p50,low_below_p25,new_low_transition,False,False,True,False,False,False,False,True,False,True,False,False,False,False,-0.017205,0.192760,1,1,0,-0.017205,-0.192760
cell_143,1998,train,Central California,36.963583,-122.080848,0.072049,0.216629,0.085605,0.140405,0.189931,low_below_p25,high_above_p75,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.144580,-2.006672,0,0,0,0.144580,2.006672
cell_143,1999,train,Central California,36.963583,-122.080848,0.216629,0.075282,0.085605,0.140405,0.189931,high_above_p75,low_below_p25,new_low_transition,False,False,True,True,True,False,False,True,False,True,True,True,True,True,-0.141347,0.652483,1,1,1,-0.141347,-0.652483
cell_143,2000,train,Central California,36.963583,-122.080848,0.075282,0.148125,0.085605,0.140405,0.189931,low_below_p25,upper_mid_p50_p75,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.072843,-0.967604,0,0,0,0.072843,0.967604
cell_143,2001,train,Central California,36.963583,-122.080848,0.148125,0.194975,0.085605,0.140405,0.189931,upper_mid_p50_p75,high_above_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.046850,-0.316283,0,0,0,0.046850,0.316283
cell_143,2002,train,Central California,36.963583,-122.080848,0.194975,0.084388,0.085605,0.140405,0.189931,high_above_p75,low_below_p25,new_low_transition,False,False,True,True,True,False,False,True,False,True,True,True,True,True,-0.110587,0.567185,1,1,1,-0.110587,-0.567185
cell_143,2003,train,Central California,36.963583,-122.080848,0.084388,0.097817,0.085605,0.140405,0.189931,low_below_p25,lower_mid_p25_p50,recovery_from_low,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.013429,-0.159130,0,0,0,0.013429,0.159130
cell_143,2004,train,Central California,36.963583,-122.080848,0.097817,0.038138,0.085605,0.140405,0.189931,lower_mid_p25_p50,low_below_p25,new_low_transition,False,True,True,False,False,False,False,True,False,True,True,True,False,False,-0.059678,0.610103,1,1,1,-0.059678,-0.610103
cell_143,2005,train,Central California,36.963583,-122.080848,0.038138,0.099480,0.085605,0.140405,0.189931,low_below_p25,lower_mid_p25_p50,recovery_from_low,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.061342,-1.608392,0,0,0,0.061342,1.608392
cell_143,2006,train,Central California,36.963583,-122.080848,0.099480,0.145407,0.085605,0.140405,0.189931,lower_mid_p25_p50,upper_mid_p50_p75,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.045927,-0.461672,0,0,0,0.045927,0.461672
cell_143,2007,train,Central California,36.963583,-122.080848,0.145407,0.102108,0.085605,0.140405,0.189931,upper_mid_p50_p75,lower_mid_p25_p50,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,-0.043299,0.297780,0,0,0,-0.043299,-0.297780
cell_143,2008,train,Central California,36.963583,-122.080848,0.102108,0.167734,0.085605,0.140405,0.189931,lower_mid_p25_p50,upper_mid_p50_p75,stable_non_low,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.065627,-0.642718,0,0,0,0.065627,0.642718
cell_143,2009,train,Central California,36.963583,-122.080848,0.167734,0.149321,0.085605,0.140405,0.189931,upper_mid_p50_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,-0.018414,0.109780,0,0,0,-0.018414,-0.109780
cell_143,2010,train,Central California,36.963583,-122.080848,0.149321,0.174800,0.085605,0.140405,0.189931,upper_mid_p50_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.025480,-0.170638,0,0,0,0.025480,0.170638
cell_143,2011,train,Central California,36.963583,-122.080848,0.174800,0.158722,0.085605,0.140405,0.189931,upper_mid_p50_p75,upper_mid_p50_p75,stable_non_low,False,False,True,True,False,False,False,False,True,False,False,False,False,False,-0.016078,0.091980,0,0,0,-0.016078,-0.091980
