threshold,precision,recall,f1,f2,false_positives,false_negatives,true_positives,true_negatives,predicted_positive_rate,target,feature_set,model_family,model_variant,model,selection_split
0.25,0.3103448275862069,0.23684210526315788,0.26865671641791045,0.24861878453038674,20,29,9,142,0.145,actionable_decline_low_next,canopy_current_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.3,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.17543859649122806,13,32,6,149,0.095,actionable_decline_low_next,canopy_current_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.35,0.5,0.10526315789473684,0.17391304347826086,0.125,4,34,4,158,0.04,actionable_decline_low_next,canopy_current_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.4,0.6666666666666666,0.05263157894736842,0.0975609756097561,0.06451612903225806,1,36,2,161,0.015,actionable_decline_low_next,canopy_current_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.45,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.5,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.55,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.6,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.65,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.7,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.75,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.8,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.85,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.9,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.95,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,Logistic Regression,unweighted,Logistic Regression (unweighted),validation
0.05,0.19,1.0,0.31932773109243695,0.5397727272727273,162,0,38,0,1.0,actionable_decline_low_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.1,0.19,1.0,0.31932773109243695,0.5397727272727273,162,0,38,0,1.0,actionable_decline_low_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.15,0.19,1.0,0.31932773109243695,0.5397727272727273,162,0,38,0,1.0,actionable_decline_low_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.2,0.2,1.0,0.3333333333333333,0.5555555555555556,152,0,38,10,0.95,actionable_decline_low_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.25,0.2773722627737226,1.0,0.4342857142857143,0.657439446366782,99,0,38,63,0.685,actionable_decline_low_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.3,0.29310344827586204,0.8947368421052632,0.44155844155844154,0.6343283582089553,82,4,34,80,0.58,actionable_decline_low_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.35,0.31683168316831684,0.8421052631578947,0.460431654676259,0.6324110671936759,69,6,32,93,0.505,actionable_decline_low_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.4,0.3,0.7105263157894737,0.421875,0.5578512396694215,63,11,27,99,0.45,actionable_decline_low_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.45,0.2602739726027397,0.5,0.34234234234234234,0.4222222222222222,54,19,19,108,0.365,actionable_decline_low_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.5,0.27419354838709675,0.4473684210526316,0.34,0.397196261682243,45,21,17,117,0.31,actionable_decline_low_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.55,0.26666666666666666,0.3157894736842105,0.2891566265060241,0.30456852791878175,33,26,12,129,0.225,actionable_decline_low_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.6,0.23529411764705882,0.21052631578947367,0.2222222222222222,0.21505376344086022,26,30,8,136,0.17,actionable_decline_low_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.65,0.28,0.18421052631578946,0.2222222222222222,0.1977401129943503,18,31,7,144,0.125,actionable_decline_low_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.7,0.3125,0.13157894736842105,0.18518518518518517,0.1488095238095238,11,33,5,151,0.08,actionable_decline_low_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.75,0.5714285714285714,0.10526315789473684,0.17777777777777778,0.12578616352201258,3,34,4,159,0.035,actionable_decline_low_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.8,0.5,0.02631578947368421,0.05,0.032467532467532464,1,37,1,161,0.01,actionable_decline_low_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.85,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.9,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.95,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,Logistic Regression,cost_sensitive,Logistic Regression (cost_sensitive),validation
0.05,0.19,1.0,0.31932773109243695,0.5397727272727273,162,0,38,0,1.0,actionable_decline_low_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.1,0.19,1.0,0.31932773109243695,0.5397727272727273,162,0,38,0,1.0,actionable_decline_low_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.15,0.19,1.0,0.31932773109243695,0.5397727272727273,162,0,38,0,1.0,actionable_decline_low_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.2,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.25,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.3,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.35,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.4,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.45,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.5,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.55,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.6,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.65,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.7,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.75,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.8,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.85,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.9,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.95,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,unweighted,SVM (unweighted),validation
0.05,0.2992125984251969,1.0,0.46060606060606063,0.6810035842293907,89,0,38,73,0.635,actionable_decline_low_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.1,0.34615384615384615,0.9473684210526315,0.5070422535211268,0.703125,68,2,36,94,0.52,actionable_decline_low_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.15,0.3516483516483517,0.8421052631578947,0.49612403100775193,0.6584362139917695,59,6,32,103,0.455,actionable_decline_low_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.2,0.34523809523809523,0.7631578947368421,0.47540983606557374,0.614406779661017,55,9,29,107,0.42,actionable_decline_low_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.25,0.31343283582089554,0.5526315789473685,0.4,0.4794520547945205,46,17,21,116,0.335,actionable_decline_low_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.3,0.37209302325581395,0.42105263157894735,0.3950617283950617,0.41025641025641024,27,22,16,135,0.215,actionable_decline_low_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.35,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.4,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.45,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.5,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.55,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.6,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.65,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.7,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.75,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.8,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.85,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.9,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.95,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,SVM,cost_sensitive,SVM (cost_sensitive),validation
0.05,0.34234234234234234,1.0,0.5100671140939598,0.7224334600760456,73,0,38,89,0.555,actionable_decline_low_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.1,0.32323232323232326,0.8421052631578947,0.46715328467153283,0.6374501992031872,67,6,32,95,0.495,actionable_decline_low_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.15,0.3522727272727273,0.8157894736842105,0.49206349206349204,0.6458333333333334,57,7,31,105,0.44,actionable_decline_low_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.2,0.3815789473684211,0.7631578947368421,0.5087719298245614,0.6359649122807017,47,9,29,115,0.38,actionable_decline_low_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.25,0.390625,0.6578947368421053,0.49019607843137253,0.5787037037037037,39,13,25,123,0.32,actionable_decline_low_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.3,0.45098039215686275,0.6052631578947368,0.5168539325842697,0.5665024630541872,28,15,23,134,0.255,actionable_decline_low_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.35,0.45454545454545453,0.39473684210526316,0.4225352112676056,0.40540540540540543,18,23,15,144,0.165,actionable_decline_low_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.4,0.5185185185185185,0.3684210526315789,0.4307692307692308,0.39106145251396646,13,24,14,149,0.135,actionable_decline_low_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.45,0.7142857142857143,0.2631578947368421,0.38461538461538464,0.30120481927710846,4,28,10,158,0.07,actionable_decline_low_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.5,0.75,0.23684210526315788,0.36,0.27439024390243905,3,29,9,159,0.06,actionable_decline_low_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.55,0.8333333333333334,0.13157894736842105,0.22727272727272727,0.15822784810126583,1,33,5,161,0.03,actionable_decline_low_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.6,0.8333333333333334,0.13157894736842105,0.22727272727272727,0.15822784810126583,1,33,5,161,0.03,actionable_decline_low_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.65,1.0,0.07894736842105263,0.14634146341463414,0.0967741935483871,0,35,3,162,0.015,actionable_decline_low_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.7,1.0,0.02631578947368421,0.05128205128205128,0.032679738562091505,0,37,1,162,0.005,actionable_decline_low_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.75,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.8,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.85,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.9,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.95,0.0,0.0,0.0,0.0,0,38,0,162,0.0,actionable_decline_low_next,canopy_current_only,Random Forest,unweighted,Random Forest (unweighted),validation
0.05,0.34234234234234234,1.0,0.5100671140939598,0.7224334600760456,73,0,38,89,0.555,actionable_decline_low_next,canopy_current_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.1,0.3302752293577982,0.9473684210526315,0.4897959183673469,0.6896551724137931,73,2,36,89,0.545,actionable_decline_low_next,canopy_current_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.15,0.3333333333333333,0.868421052631579,0.48175182481751827,0.6573705179282868,66,5,33,96,0.495,actionable_decline_low_next,canopy_current_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.2,0.32978723404255317,0.8157894736842105,0.4696969696969697,0.6300813008130082,63,7,31,99,0.47,actionable_decline_low_next,canopy_current_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.25,0.36046511627906974,0.8157894736842105,0.5,0.6512605042016807,55,7,31,107,0.43,actionable_decline_low_next,canopy_current_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.3,0.3783783783783784,0.7368421052631579,0.5,0.6194690265486725,46,10,28,116,0.37,actionable_decline_low_next,canopy_current_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
0.35,0.38571428571428573,0.7105263157894737,0.5,0.6081081081081081,43,11,27,119,0.35,actionable_decline_low_next,canopy_current_only,Random Forest,cost_sensitive,Random Forest (cost_sensitive),validation
